UserID,Txn_Count_5m,Avg_Amt_1h,Foreign_Country_Count_1d,Velocity_Score
UID_09672,0,85.18,0,11.1
UID_03189,0,41.04,0,0.0
UID_08368,0,272.93,0,30.8
UID_07134,0,169.85,0,0.0
UID_13592,1,51.15,0,14.2
UID_00836,0,26.56,0,10.4
UID_12443,0,150.71,0,14.4
UID_03317,0,46.92,0,9.1
UID_01315,0,133.51,0,18.9
UID_04383,0,36.03,1,16.9
UID_14778,0,42.54,0,0.0
UID_09710,0,19.17,0,0.0
UID_11985,2,37.73,0,26.3
UID_01230,0,49.81,0,15.0
UID_06835,0,163.77,0,26.8
UID_14744,2,179.68,0,33.5
UID_14203,0,76.68,0,25.5
UID_05108,0,188.01,1,2.5
UID_10463,1,36.36,0,9.2
UID_09276,0,113.65,0,5.8
UID_10640,0,0.0,1,0.0
UID_08367,0,41.16,0,11.9
UID_08868,1,139.41,0,0.0
UID_02068,1,30.88,0,0.0
UID_04859,1,28.54,0,10.9
UID_09657,0,54.61,0,17.6
UID_01102,0,78.65,0,0.0
UID_14388,1,243.36,0,9.6
UID_11360,0,7.47,0,17.0
UID_12991,0,57.98,0,0.0
UID_11728,1,104.45,0,15.0
UID_04699,2,11.56,1,11.6
UID_05887,0,45.89,0,8.2
UID_05331,4,102.86,0,46.9
UID_10671,0,18.83,0,12.5
UID_00641,0,421.73,0,26.9
UID_11159,0,45.61,1,23.3
UID_07678,0,114.15,0,21.4
UID_00935,0,599.09,0,13.8
UID_13636,0,8.04,0,9.8
UID_01969,0,31.18,0,23.8
UID_11021,3,42.25,1,33.0
UID_09138,0,16.02,0,6.1
UID_08124,0,19.24,0,0.0
UID_03248,3,6.92,1,32.7
UID_02099,1,20.12,0,0.0
UID_10179,2,35.06,0,12.4
UID_02029,0,23.87,0,5.9
UID_14595,2,264.83,0,9.1
UID_09173,2,20.43,0,17.8
UID_04988,0,0.0,1,0.0
UID_01372,0,70.18,0,10.9
UID_01529,0,8.22,0,9.8
UID_01701,0,0.0,0,6.1
UID_14410,0,13.57,0,22.9
UID_13869,0,117.92,0,17.8
UID_07726,0,84.46,0,17.7
UID_13127,0,133.05,0,10.5
UID_05789,0,64.92,0,0.0
UID_14277,0,27.18,0,0.9
UID_01324,0,0.0,0,5.4
UID_09780,0,11.46,0,18.0
UID_09963,1,423.41,0,28.0
UID_01823,0,0.0,0,9.8
UID_12620,0,24.31,0,7.6
UID_14088,0,5.0,0,0.6
UID_08190,2,108.76,0,26.7
UID_12686,0,307.52,0,20.6
UID_04094,0,56.98,0,24.1
UID_10977,0,0.0,1,28.3
UID_10979,1,85.44,1,22.6
UID_09210,1,12.04,1,22.2
UID_12619,2,85.06,0,19.3
UID_11724,0,155.72,0,17.7
UID_12283,1,13.07,0,24.6
UID_10998,1,65.56,1,5.1
UID_03503,0,450.86,0,10.4
UID_02694,0,561.15,0,10.7
UID_07305,2,16.83,0,27.5
UID_00248,0,112.84,2,10.9
UID_02835,1,104.25,0,23.5
UID_11110,0,91.58,0,13.7
UID_10678,2,20.7,0,8.3
UID_01365,0,0.0,0,0.0
UID_08322,0,55.73,1,3.8
UID_08664,0,17.38,0,11.6
UID_09589,0,6.97,0,16.1
UID_06289,0,166.42,0,8.4
UID_07904,0,0.0,0,0.0
UID_11696,0,78.0,0,15.2
UID_02493,0,294.49,0,5.7
UID_02244,1,638.38,0,16.7
UID_05961,0,148.96,0,19.1
UID_10109,0,72.29,0,26.1
UID_04251,0,175.13,0,17.2
UID_03240,2,34.43,0,31.8
UID_13883,3,42.07,0,11.6
UID_14077,0,41.14,0,26.5
UID_14198,0,83.08,0,8.0
UID_05843,0,0.0,0,0.0
UID_11158,0,0.0,0,10.3
UID_12721,1,73.27,0,0.0
UID_03170,0,27.76,0,35.2
UID_05709,1,58.0,0,7.4
UID_12339,3,50.47,0,14.8
UID_09785,1,5.0,0,17.3
UID_11693,1,49.0,0,35.6
UID_14827,0,11.88,0,25.0
UID_11465,2,66.77,0,31.5
UID_06669,0,25.18,0,11.7
UID_05648,0,0.0,0,3.9
UID_06680,0,0.0,0,3.1
UID_06533,0,400.04,0,26.7
UID_03833,0,50.12,1,9.1
UID_08717,0,0.0,1,0.6
UID_00372,2,69.8,0,0.0
UID_06305,0,99.32,0,13.7
UID_14315,4,49.31,0,44.9
UID_14756,0,0.0,0,4.0
UID_05172,1,46.06,0,16.6
UID_14409,0,13.64,0,23.7
UID_02053,1,24.27,0,8.3
UID_07148,0,385.58,0,10.3
UID_09138,0,221.31,1,11.4
UID_04969,1,266.64,0,29.8
UID_14149,1,720.95,0,44.6
UID_01273,0,40.84,0,23.4
UID_08407,0,21.39,1,0.0
UID_14826,0,0.0,0,8.9
UID_06762,0,29.76,1,13.7
UID_01039,0,0.0,0,7.9
UID_02721,0,60.8,1,0.0
UID_05009,2,259.63,0,30.8
UID_12663,4,13.95,0,34.1
UID_05024,0,0.0,0,8.1
UID_08214,2,88.92,0,23.4
UID_09647,0,56.93,0,14.8
UID_07809,0,25.79,0,2.6
UID_05379,0,68.03,0,0.0
UID_11364,0,105.17,0,0.0
UID_14034,0,50.55,0,6.1
UID_13984,2,920.64,0,22.1
UID_00527,0,23.72,0,24.1
UID_10855,0,0.0,0,0.0
UID_04405,0,0.0,0,15.4
UID_06100,0,84.51,1,21.2
UID_08658,1,9.93,0,9.6
UID_11824,0,24.26,0,15.2
UID_05544,0,55.36,0,6.2
UID_10570,2,14.1,0,19.7
UID_00319,1,98.92,0,35.2
UID_10416,0,54.65,1,0.0
UID_01859,0,0.0,0,6.4
UID_11162,0,95.63,1,16.4
UID_00551,3,28.78,0,25.0
UID_09888,0,97.36,0,28.0
UID_13488,1,13.42,1,30.0
UID_10071,0,6.37,1,0.8
UID_01169,1,92.0,1,23.8
UID_03719,0,67.28,0,9.5
UID_04282,0,171.43,0,38.3
UID_07813,0,676.13,0,22.5
UID_10760,1,90.97,0,43.8
UID_00829,0,94.79,0,13.1
UID_01176,0,70.59,0,14.1
UID_09693,1,264.32,0,14.9
UID_04950,1,46.94,0,26.5
UID_07821,0,0.0,0,4.0
UID_03054,0,0.0,0,0.0
UID_14733,2,193.66,0,25.0
UID_09047,0,89.19,0,30.0
UID_07139,0,35.1,0,0.0
UID_00079,1,70.26,0,23.3
UID_04337,0,0.0,0,0.0
UID_08467,0,68.56,0,10.2
UID_03505,1,19.87,0,28.1
UID_04883,0,341.25,1,8.5
UID_09467,0,17.81,0,19.3
UID_05109,0,13.84,1,24.2
UID_11669,0,0.0,0,2.9
UID_02923,0,64.2,0,14.6
UID_06050,0,26.6,0,6.8
UID_02546,1,156.37,0,23.3
UID_02532,0,54.47,0,1.1
UID_10120,0,30.21,2,0.0
UID_01606,0,0.0,0,0.0
UID_03071,1,503.47,0,48.0
UID_05487,0,0.0,0,0.0
UID_10974,0,0.0,1,0.0
UID_09333,0,13.43,0,11.0
UID_05670,2,48.83,0,20.8
UID_13250,0,55.23,0,31.8
UID_08540,0,309.87,0,15.2
UID_00919,0,55.9,0,0.0
UID_12313,1,69.22,0,11.3
UID_05600,0,637.24,0,27.7
UID_08636,2,33.76,0,43.0
UID_09345,0,32.74,0,0.0
UID_07320,0,36.89,0,11.8
UID_09801,0,75.36,1,30.0
UID_01100,0,18.4,1,16.2
UID_00177,0,8.37,0,10.4
UID_01727,0,44.98,0,33.0
UID_00542,0,15.3,0,0.0
UID_04931,1,32.55,0,0.0
UID_02045,1,362.78,0,25.1
UID_07041,0,70.71,0,4.6
UID_12331,3,113.55,0,16.4
UID_00100,0,83.56,0,15.5
UID_03622,1,63.87,0,24.2
UID_07397,0,0.0,0,0.0
UID_08822,3,110.35,0,28.8
UID_09357,0,72.91,0,11.0
UID_03683,0,0.0,2,0.0
UID_04173,0,160.7,0,17.6
UID_02970,0,67.12,0,0.0
UID_11625,0,28.27,0,3.2
UID_03112,2,64.84,0,32.5
UID_05502,0,47.38,0,38.0
UID_03923,0,0.0,0,2.4
UID_12779,0,14.31,0,0.0
UID_14948,1,43.85,0,0.0
UID_11302,0,90.45,0,28.6
UID_14964,0,305.3,0,13.5
UID_11007,0,362.67,0,11.9
UID_12314,0,28.97,0,7.2
UID_13690,0,291.02,2,33.4
UID_08527,0,43.42,0,9.8
UID_10198,2,76.92,0,37.6
UID_06641,2,25.2,0,10.4
UID_01317,0,17.93,0,0.0
UID_02747,0,233.67,0,7.9
UID_07890,2,674.44,0,32.0
UID_08367,1,968.59,2,37.6
UID_08694,0,259.71,2,29.6
UID_06337,0,70.1,0,25.0
UID_07193,2,144.25,2,32.5
UID_09922,0,32.82,0,23.1
UID_13412,0,0.0,0,0.0
UID_10909,0,355.86,0,26.4
UID_11970,0,21.77,2,0.0
UID_07621,0,90.97,0,14.3
UID_06513,0,0.0,0,18.2
UID_00859,0,73.2,0,8.7
UID_08471,0,42.92,1,8.2
UID_12149,0,167.15,2,5.8
UID_02635,0,0.0,0,0.0
UID_00715,0,25.0,0,10.4
UID_05977,0,28.05,0,14.2
UID_14454,0,126.53,0,38.1
UID_14598,1,438.01,0,28.8
UID_13269,0,15.44,0,10.5
UID_12060,0,0.0,0,0.0
UID_09161,0,75.16,0,0.0
UID_10344,0,45.47,0,32.0
UID_02271,0,15.21,0,15.0
UID_09006,0,26.59,0,6.9
UID_04736,1,24.3,0,21.7
UID_06126,2,35.27,0,37.1
UID_13168,0,0.0,0,8.8
UID_09853,1,58.44,1,16.0
UID_10262,0,35.27,0,6.8
UID_00435,0,0.0,0,14.7
UID_12036,0,21.41,0,2.7
UID_10278,0,126.93,0,7.2
UID_14369,0,0.0,0,14.5
UID_10526,0,0.0,0,0.0
UID_13068,1,23.23,1,23.4
UID_14442,0,0.0,0,3.1
UID_02589,0,99.37,0,0.0
UID_14248,2,93.47,0,10.9
UID_09280,0,40.16,2,5.6
UID_11621,0,445.17,0,29.8
UID_13646,0,79.03,0,3.5
UID_11157,0,0.0,0,0.0
UID_03369,0,42.07,0,17.5
UID_13306,2,18.44,0,10.6
UID_10809,3,5.0,0,22.6
UID_01153,0,117.06,2,0.0
UID_00437,0,0.0,0,0.0
UID_14768,0,0.0,0,1.1
UID_14582,1,258.11,0,12.8
UID_04543,1,6.63,2,8.7
UID_08099,2,46.26,0,16.8
UID_08891,0,0.0,0,0.0
UID_01211,0,111.76,0,13.5
UID_01039,0,0.0,0,25.2
UID_03351,0,0.0,0,0.0
UID_10330,0,8.57,0,11.9
UID_01348,1,11.04,0,14.6
UID_12235,1,220.35,0,21.2
UID_10162,1,36.55,0,19.0
UID_09035,0,300.75,0,32.0
UID_06788,2,397.17,0,27.1
UID_05797,0,131.04,0,32.1
UID_04017,0,0.0,0,2.3
UID_13212,0,44.16,2,18.4
UID_08169,0,43.84,0,21.4
UID_12161,2,19.41,0,19.1
UID_11265,0,182.24,0,8.5
UID_10497,0,309.06,0,15.1
UID_12591,0,0.0,0,0.0
UID_13613,0,36.57,0,9.4
UID_12213,2,84.06,2,48.8
UID_02110,0,265.16,2,28.4
UID_08718,0,0.0,2,3.0
UID_02434,0,141.88,0,27.0
UID_04445,4,13.45,0,29.7
UID_08922,1,60.05,0,16.7
UID_12429,0,12.85,0,23.8
UID_09970,0,59.8,0,16.5
UID_11109,0,0.0,0,4.5
UID_07652,1,182.41,0,20.4
UID_01494,0,0.0,0,2.1
UID_10750,1,5.0,0,12.8
UID_07143,1,37.07,0,24.7
UID_10732,0,0.0,0,9.4
UID_12154,0,34.61,0,5.9
UID_08500,0,17.42,1,17.6
UID_09758,1,780.2,0,32.7
UID_09718,0,23.05,0,5.3
UID_03755,0,46.53,2,16.0
UID_05589,0,16.02,0,24.2
UID_06513,0,28.3,0,3.5
UID_00897,1,64.25,0,29.8
UID_01057,0,100.33,0,4.1
UID_09626,0,28.0,0,0.0
UID_11439,0,176.1,0,18.3
UID_04889,1,5.49,0,0.0
UID_14579,1,118.99,0,26.7
UID_05852,2,38.5,0,26.0
UID_00213,4,212.31,0,37.0
UID_08974,0,33.95,0,14.2
UID_05731,3,125.22,0,35.0
UID_01590,0,237.74,2,18.5
UID_12778,0,28.97,0,18.9
UID_00487,0,0.0,0,0.0
UID_01348,0,34.84,1,7.5
UID_11152,0,206.11,0,20.3
UID_08719,3,93.44,0,41.1
UID_06258,2,78.48,0,27.9
UID_05493,1,139.66,0,22.5
UID_04458,0,180.09,0,21.9
UID_05045,0,10.01,0,0.0
UID_13303,0,383.9,1,14.4
UID_04303,0,349.58,0,0.0
UID_00972,0,11.98,0,10.2
UID_06026,0,755.31,0,25.8
UID_04198,0,72.49,0,8.2
UID_09239,1,134.69,0,26.9
UID_03873,1,708.39,0,10.1
UID_05404,0,40.75,0,21.5
UID_03739,2,610.66,0,28.3
UID_10769,1,8.51,0,2.5
UID_13253,0,0.0,0,1.4
UID_00803,0,450.4,0,18.1
UID_13625,0,0.0,0,12.1
UID_14777,1,155.41,0,30.4
UID_12090,0,133.33,0,6.5
UID_02589,1,198.88,0,18.0
UID_04303,0,0.0,0,1.4
UID_09144,0,35.29,0,0.0
UID_13251,0,80.47,1,0.0
UID_09584,0,59.56,0,10.5
UID_12629,0,61.64,0,1.3
UID_05498,0,46.9,1,19.4
UID_10922,0,196.29,0,26.7
UID_07657,1,91.74,0,28.4
UID_12577,0,49.85,0,10.1
UID_11234,0,0.0,0,0.0
UID_08034,0,0.0,0,0.0
UID_02436,0,0.0,0,1.6
UID_02886,1,74.89,0,30.6
UID_09899,3,23.41,0,30.6
UID_10668,4,16.4,0,24.6
UID_04208,0,34.36,0,9.5
UID_12147,0,0.0,0,21.3
UID_13313,0,17.18,0,19.2
UID_02567,1,59.45,0,14.1
UID_04248,2,77.72,0,19.7
UID_13612,0,134.09,0,7.6
UID_13448,0,0.0,0,1.5
UID_07267,2,33.97,0,22.5
UID_13263,1,74.04,0,11.1
UID_01395,0,14.68,0,0.0
UID_09279,0,54.2,0,14.3
UID_14817,0,27.53,0,7.0
UID_10928,0,0.0,2,0.1
UID_09178,0,193.48,0,20.6
UID_02533,0,20.11,0,9.5
UID_12612,0,0.0,0,12.3
UID_13281,0,0.0,0,11.3
UID_00724,0,34.26,0,0.0
UID_03042,0,56.22,0,0.0
UID_14192,0,0.0,0,3.0
UID_11625,0,0.0,0,8.3
UID_08484,0,14.39,0,3.7
UID_02219,0,60.47,0,13.3
UID_01046,0,301.37,0,37.1
UID_06885,0,16.65,0,0.0
UID_03556,0,40.69,0,9.8
UID_04478,0,34.04,0,7.5
UID_00472,0,5.0,0,15.3
UID_04870,0,21.36,0,11.2
UID_03530,0,7.38,0,21.3
UID_07129,1,144.97,0,27.5
UID_06954,1,20.15,0,3.3
UID_01278,3,71.17,0,23.4
UID_08574,0,51.71,0,5.2
UID_03628,0,21.34,0,15.9
UID_12231,2,370.75,0,27.5
UID_12871,1,278.73,0,0.0
UID_05576,0,0.0,0,0.0
UID_06143,0,5.6,0,0.0
UID_08138,2,33.55,0,4.5
UID_14909,1,150.5,2,11.9
UID_06352,0,22.66,0,0.0
UID_00982,1,50.86,0,13.7
UID_12619,0,0.0,0,1.7
UID_03180,2,137.23,0,26.7
UID_08456,2,103.59,0,42.7
UID_10621,0,42.09,0,2.3
UID_04057,0,197.16,0,19.1
UID_09848,0,58.59,0,14.3
UID_13932,0,40.87,0,0.0
UID_04355,0,28.18,0,16.9
UID_14178,0,299.21,0,14.1
UID_13664,0,22.23,0,6.3
UID_02806,0,0.0,0,0.0
UID_02466,1,42.95,0,24.1
UID_10497,0,93.12,0,25.9
UID_13641,0,84.51,0,22.8
UID_11962,0,8.52,0,7.1
UID_07685,1,8.97,0,0.0
UID_13213,0,48.89,0,24.9
UID_07356,1,43.08,0,11.3
UID_04639,0,22.92,0,0.0
UID_06136,0,16.42,0,2.2
UID_12433,0,359.44,0,26.2
UID_09297,0,872.39,0,29.8
UID_14721,0,40.05,0,7.7
UID_11940,0,148.86,0,15.8
UID_01995,0,57.26,0,1.1
UID_10168,2,83.5,0,19.3
UID_02501,0,36.5,0,17.6
UID_10612,0,18.16,0,4.0
UID_03538,0,36.79,0,23.3
UID_03744,0,12.03,0,4.5
UID_05194,0,26.64,1,23.2
UID_04562,0,62.39,2,19.0
UID_13630,0,117.06,2,21.3
UID_03861,0,40.37,1,1.1
UID_05972,0,135.69,0,4.4
UID_06534,0,0.0,0,7.2
UID_13212,0,5.0,0,25.0
UID_13155,0,0.0,0,18.7
UID_00336,0,29.67,1,9.5
UID_05072,1,18.36,0,0.0
UID_05944,0,10.16,0,13.7
UID_12025,1,278.72,0,22.7
UID_14681,0,0.0,0,0.0
UID_07198,0,157.55,0,1.5
UID_14770,1,7.62,0,24.8
UID_03515,0,213.93,0,19.5
UID_04045,0,651.81,0,24.1
UID_03419,0,363.55,0,1.5
UID_00500,2,461.36,0,42.1
UID_01553,0,126.76,0,14.6
UID_07529,0,413.51,0,25.0
UID_14709,3,395.68,0,38.3
UID_12944,4,17.75,0,14.2
UID_07721,0,697.0,0,9.3
UID_02468,0,115.47,0,8.3
UID_13612,4,5.0,0,17.8
UID_12710,0,9.29,0,7.4
UID_00758,0,286.98,0,13.6
UID_12634,0,17.2,0,20.2
UID_08668,2,418.23,2,39.5
UID_00993,0,35.58,1,2.8
UID_04756,0,39.04,0,6.1
UID_07641,0,5.0,1,0.0
UID_09042,0,0.0,0,12.5
UID_00600,0,71.4,0,21.0
UID_08767,0,187.74,0,28.9
UID_03538,3,120.97,0,17.0
UID_08191,1,22.2,0,16.6
UID_05333,0,0.0,0,13.3
UID_05231,0,27.2,0,12.1
UID_10649,0,44.88,0,16.7
UID_03705,0,39.82,0,32.7
UID_08789,0,88.25,0,31.1
UID_00044,0,55.0,0,9.1
UID_07244,0,0.0,0,0.9
UID_10153,0,0.0,0,2.0
UID_02260,0,0.0,0,15.0
UID_00802,0,77.48,0,0.0
UID_12883,0,33.37,0,8.0
UID_09320,0,418.25,0,23.9
UID_03650,0,30.85,0,21.8
UID_05263,0,14.04,0,0.0
UID_00740,0,63.59,0,15.2
UID_01518,0,166.19,1,0.6
UID_07288,1,719.37,0,36.9
UID_10326,0,0.0,0,0.0
UID_08826,0,0.0,0,3.4
UID_14964,0,44.22,2,17.8
UID_14804,0,42.08,2,16.5
UID_03090,0,67.39,0,24.6
UID_12378,1,185.24,0,29.3
UID_14239,0,170.9,0,23.1
UID_12479,1,148.37,0,14.7
UID_03480,0,21.05,0,10.7
UID_09889,0,82.14,0,24.9
UID_05140,0,34.23,1,7.3
UID_00955,0,62.86,0,5.2
UID_14596,0,153.35,2,27.1
UID_10788,1,35.81,1,10.7
UID_06771,0,77.46,0,0.0
UID_01573,2,14.47,0,14.4
UID_05649,2,335.2,0,13.8
UID_04727,0,116.25,0,22.2
UID_07741,0,59.05,0,5.2
UID_10854,0,27.26,1,9.6
UID_04695,0,0.0,0,0.0
UID_08197,2,130.37,0,18.9
UID_11542,0,32.66,0,8.2
UID_12580,0,0.0,0,5.3
UID_01519,0,19.35,0,6.7
UID_04637,1,545.1,0,21.5
UID_13098,1,51.97,1,12.8
UID_11222,0,0.0,0,0.0
UID_12880,0,97.01,1,0.0
UID_10188,0,161.95,0,15.6
UID_05394,0,30.5,1,14.9
UID_11871,0,17.42,0,16.4
UID_01336,1,102.73,0,20.5
UID_09705,1,45.11,0,20.1
UID_10684,1,105.61,0,25.8
UID_00139,0,244.3,0,9.2
UID_00504,0,0.0,0,0.0
UID_11434,0,36.25,0,4.7
UID_14052,0,0.0,0,0.0
UID_11434,2,24.08,0,5.6
UID_04654,3,129.89,0,18.4
UID_03601,0,10.21,1,0.0
UID_11039,2,172.04,0,21.1
UID_00873,2,61.6,0,21.2
UID_07411,2,16.01,0,1.4
UID_06218,1,93.4,0,15.2
UID_06690,0,0.0,0,7.0
UID_07000,1,48.09,0,23.7
UID_02820,2,23.44,0,12.1
UID_09281,2,5.0,0,11.2
UID_13704,2,341.35,0,37.6
UID_04357,1,249.18,0,12.5
UID_08742,0,65.71,0,5.8
UID_03240,0,0.0,0,22.6
UID_00059,0,0.0,0,0.0
UID_14986,0,18.77,0,4.3
UID_14949,2,35.04,0,14.8
UID_10217,0,187.22,1,1.2
UID_13295,2,198.16,0,35.8
UID_02957,0,40.55,0,22.2
UID_03786,0,41.46,0,1.8
UID_05364,0,0.0,0,0.0
UID_11737,0,20.76,0,27.6
UID_04026,0,95.82,0,3.7
UID_08224,0,29.27,0,19.5
UID_08404,0,46.5,0,15.1
UID_14910,0,126.79,0,0.0
UID_10476,0,79.36,0,10.4
UID_09467,0,63.21,0,9.8
UID_04125,0,45.85,1,18.8
UID_12875,0,50.07,0,22.5
UID_08467,0,269.4,0,1.1
UID_01813,3,43.98,0,41.3
UID_12653,0,0.0,0,0.0
UID_13302,0,98.57,1,12.5
UID_05610,0,344.96,0,32.8
UID_11434,1,82.89,0,5.5
UID_03589,0,0.0,0,0.0
UID_04916,1,29.53,0,12.9
UID_06014,0,91.05,0,9.0
UID_01140,0,225.13,0,14.6
UID_14967,2,848.91,0,25.1
UID_02279,0,113.27,0,28.2
UID_08036,0,30.45,0,24.3
UID_14027,0,25.25,0,6.8
UID_05708,1,45.14,0,7.5
UID_10282,0,70.12,0,13.9
UID_13813,1,1763.98,0,28.8
UID_10503,0,0.0,0,7.9
UID_13012,0,216.38,0,19.0
UID_00171,0,0.0,0,13.5
UID_02678,2,10.53,0,18.6
UID_06395,2,37.04,1,27.5
UID_04814,0,96.79,0,30.3
UID_07031,0,84.54,0,22.2
UID_12583,0,322.58,0,12.3
UID_14281,2,289.74,0,29.9
UID_02293,0,542.73,0,17.9
UID_02945,0,32.06,0,16.3
UID_06040,0,0.0,0,0.0
UID_08942,0,292.44,0,0.0
UID_01289,1,93.13,0,0.0
UID_02724,0,39.84,1,0.0
UID_10855,0,73.59,1,32.4
UID_01302,2,44.33,1,10.2
UID_07447,2,84.45,1,19.4
UID_12575,0,62.98,0,0.0
UID_04960,0,72.68,0,17.1
UID_11353,2,12.45,0,10.2
UID_02932,1,32.15,0,4.3
UID_13729,0,18.83,0,21.6
UID_05168,0,63.93,0,0.0
UID_08267,2,45.6,0,14.8
UID_13608,0,19.77,0,0.0
UID_08177,0,15.89,0,17.4
UID_13441,0,0.0,0,0.0
UID_14857,0,113.51,0,7.7
UID_07850,0,52.18,0,8.9
UID_04536,0,66.99,0,7.3
UID_13753,1,56.93,0,25.9
UID_06123,0,198.63,0,22.0
UID_04781,0,11.89,0,12.2
UID_14344,0,166.77,0,15.0
UID_04811,1,532.29,2,22.3
UID_07215,1,26.27,1,40.7
UID_02696,1,86.04,0,25.0
UID_06361,0,82.15,0,8.1
UID_12187,0,20.41,0,26.7
UID_10537,0,0.0,0,0.0
UID_14541,0,5.0,0,6.3
UID_02602,1,31.89,0,17.8
UID_14213,0,0.0,0,11.8
UID_10194,0,0.0,0,6.1
UID_05536,1,59.17,2,10.8
UID_13694,1,29.09,0,17.3
UID_11662,0,357.26,0,23.8
UID_02826,2,202.38,0,29.2
UID_00168,0,201.66,0,16.1
UID_05654,0,5.55,0,0.2
UID_05518,0,0.0,0,0.0
UID_03130,0,55.94,0,2.2
UID_08240,3,352.84,0,33.5
UID_05614,0,54.31,0,15.5
UID_12189,0,39.78,2,19.6
UID_14260,0,0.0,0,13.1
UID_02152,0,1077.14,0,23.2
UID_09579,1,11.95,0,36.3
UID_04709,0,140.95,0,13.3
UID_00654,1,21.17,0,0.0
UID_12997,1,208.76,0,34.2
UID_13027,0,5.19,0,11.6
UID_09428,2,271.22,0,30.7
UID_12514,0,23.82,0,11.3
UID_13620,0,75.07,0,14.0
UID_04696,0,5.0,0,4.7
UID_07959,1,392.5,0,26.2
UID_14496,0,82.15,0,28.8
UID_07553,0,14.95,0,15.3
UID_10982,0,0.0,0,1.5
UID_14741,0,0.0,0,0.0
UID_06522,0,24.32,0,19.2
UID_14490,0,331.57,0,7.4
UID_07429,0,172.77,0,24.6
UID_07935,2,5.23,1,23.4
UID_11935,1,17.43,1,0.0
UID_08895,2,117.3,0,0.0
UID_14178,1,76.9,0,12.6
UID_08690,0,26.72,0,4.1
UID_08847,0,0.0,2,0.0
UID_08594,0,99.17,0,16.9
UID_12127,1,109.52,0,28.5
UID_03970,0,0.0,2,0.0
UID_11485,0,23.64,0,0.0
UID_00501,0,33.73,0,11.1
UID_02567,0,180.67,0,9.1
UID_01341,0,239.73,0,22.5
UID_13147,0,19.7,0,10.0
UID_09656,1,234.05,0,16.1
UID_02339,1,75.57,0,6.0
UID_10075,0,0.0,0,0.2
UID_04170,0,146.23,0,6.8
UID_05357,2,60.08,1,20.6
UID_03461,0,55.3,0,14.6
UID_06161,4,96.76,0,33.5
UID_09215,3,84.3,0,31.4
UID_13110,0,26.68,1,17.1
UID_01312,3,301.52,1,41.3
UID_09983,0,38.21,2,10.6
UID_10261,0,5.64,0,2.9
UID_02910,2,252.64,0,26.2
UID_08979,2,17.99,0,18.8
UID_03260,0,260.88,0,15.1
UID_02712,0,92.3,0,11.6
UID_00499,0,646.62,0,12.7
UID_05194,0,10.85,0,17.8
UID_09450,0,117.98,0,0.0
UID_03037,3,273.57,0,26.2
UID_07605,2,140.6,0,29.0
UID_05525,0,51.64,0,24.6
UID_13740,0,98.6,0,0.0
UID_01830,0,0.0,0,27.6
UID_04731,2,105.75,0,17.8
UID_04307,0,0.0,0,0.0
UID_08231,0,153.58,0,15.5
UID_04879,0,32.71,0,7.2
UID_11927,0,15.41,0,26.6
UID_09894,0,286.77,0,18.9
UID_14661,1,22.19,0,15.3
UID_02473,0,0.0,0,0.0
UID_00111,1,5.0,0,15.9
UID_12640,1,31.86,0,18.9
UID_09342,0,0.0,0,4.8
UID_07606,1,619.6,0,17.8
UID_05080,0,645.42,0,27.4
UID_10299,1,23.07,0,21.2
UID_13674,0,613.6,1,25.9
UID_08768,2,5.0,0,8.2
UID_13924,0,33.1,0,22.0
UID_11618,0,0.0,0,6.4
UID_08587,1,14.38,0,30.2
UID_04959,0,0.0,0,9.5
UID_14763,0,0.0,0,0.0
UID_11189,0,0.0,0,5.3
UID_14420,2,66.36,0,30.1
UID_08322,0,98.8,0,34.3
UID_11010,0,307.78,0,26.8
UID_10868,0,0.0,1,2.9
UID_01875,2,32.95,1,22.7
UID_10451,0,0.0,0,2.5
UID_12351,0,0.0,0,2.0
UID_02656,2,59.66,0,23.2
UID_01426,0,20.1,0,1.6
UID_09908,0,835.93,0,4.3
UID_07673,0,0.0,0,0.0
UID_13106,0,0.0,0,0.0
UID_07093,2,145.85,0,30.2
UID_03189,0,33.06,0,29.2
UID_11852,0,5.11,0,0.0
UID_07041,1,37.97,0,25.5
UID_13350,0,0.0,0,1.0
UID_10338,2,8.28,0,17.0
UID_04718,0,16.37,1,6.0
UID_14707,0,0.0,0,0.0
UID_05546,0,90.02,0,0.0
UID_07851,0,0.0,0,0.0
UID_10716,0,110.25,0,7.0
UID_14671,0,58.19,0,1.7
UID_14247,0,147.12,0,33.2
UID_12074,1,314.21,0,9.5
UID_03582,0,242.46,0,5.7
UID_00930,1,19.91,1,14.6
UID_05722,0,25.4,0,20.1
UID_09086,0,0.0,0,0.0
UID_08968,1,68.68,0,11.2
UID_10190,0,6.21,0,3.1
UID_01087,0,173.62,0,5.2
UID_09850,4,36.05,0,27.2
UID_08251,0,259.06,2,37.1
UID_10063,0,5.0,0,0.0
UID_11360,0,124.1,0,15.5
UID_04491,0,0.0,0,19.0
UID_06813,0,78.62,0,0.0
UID_13736,0,7.28,0,2.1
UID_01183,0,0.0,0,14.5
UID_07529,0,34.97,1,0.0
UID_05007,0,27.44,1,11.6
UID_13932,0,310.7,1,17.6
UID_14927,0,9.05,0,0.0
UID_04585,0,209.96,0,42.3
UID_05218,1,8.71,0,22.1
UID_05943,0,82.8,0,34.3
UID_06452,0,25.98,2,3.0
