TransactionID,UserID,Transaction_Amount,Transaction_Timestamp
TID_000480,UID_11867,328.86,2025-07-30 04:37:16
TID_000481,UID_14042,169.6,2025-09-11 14:31:52
TID_000482,UID_02944,57.43,2025-07-28 18:30:50
TID_000483,UID_06476,1242.5,2025-09-21 07:01:31
TID_000484,UID_01263,1042.96,2025-09-23 03:39:02
TID_000485,UID_14263,943.9,2025-09-13 08:35:51
TID_000486,UID_00029,578.76,2025-09-13 01:17:20
TID_000487,UID_09694,447.51,2025-08-21 05:07:42
TID_000488,UID_10974,695.03,2025-09-28 17:05:37
TID_000489,UID_03334,40.98,2025-08-22 07:25:21
TID_000490,UID_10992,477.77,2025-09-27 07:07:58
TID_000491,UID_05737,1144.09,2025-10-09 00:46:13
TID_000492,UID_00962,439.0,2025-08-26 19:27:36
TID_000493,UID_13680,62.87,2025-09-15 05:26:11
TID_000494,UID_12978,25.19,2025-09-01 22:12:43
TID_000495,UID_05587,380.54,2025-10-16 15:13:43
TID_000496,UID_12097,17.0,2025-09-21 18:12:05
TID_000497,UID_13210,700.87,2025-10-20 07:29:56
TID_000498,UID_10154,124.72,2025-08-02 03:42:48
TID_000499,UID_10617,37.67,2025-09-28 01:24:23
TID_000500,UID_06362,82.9,2025-08-02 05:06:16
TID_000501,UID_04839,386.81,2025-09-09 03:32:43
TID_000502,UID_13021,658.19,2025-09-23 08:55:13
TID_000503,UID_08608,288.47,2025-10-03 15:34:41
TID_000504,UID_11012,102.35,2025-09-08 23:25:35
TID_000505,UID_06753,153.14,2025-09-15 01:15:40
TID_000506,UID_00816,246.81,2025-09-20 02:36:35
TID_000507,UID_01755,363.03,2025-08-31 18:42:10
TID_000508,UID_02501,692.21,2025-10-01 08:14:25
TID_000509,UID_10412,707.13,2025-09-22 15:27:08
TID_000510,UID_02524,93.84,2025-10-21 05:23:06
TID_000511,UID_09520,122.89,2025-09-24 03:59:46
TID_000512,UID_03260,631.4,2025-09-02 22:11:03
TID_000513,UID_13307,909.93,2025-09-22 01:37:53
TID_000514,UID_08393,98.76,2025-09-26 06:29:48
TID_000515,UID_00514,192.13,2025-09-17 09:18:38
TID_000516,UID_11237,108.21,2025-10-12 05:48:23
TID_000517,UID_02200,24.67,2025-09-30 11:48:49
TID_000518,UID_11592,100.13,2025-09-22 23:50:49
TID_000519,UID_01274,66.51,2025-10-21 07:43:10
TID_000520,UID_11736,93.15,2025-10-22 17:05:53
TID_000521,UID_09456,657.01,2025-08-15 19:07:04
TID_000522,UID_02971,632.39,2025-07-31 23:07:28
TID_000523,UID_01012,810.95,2025-10-20 18:25:06
TID_000524,UID_04342,559.67,2025-08-20 15:28:32
TID_000525,UID_12741,165.4,2025-07-27 12:51:17
TID_000526,UID_02060,159.69,2025-10-10 16:47:04
TID_000527,UID_11374,258.85,2025-10-10 11:25:03
TID_000528,UID_07071,194.04,2025-08-13 06:43:08
TID_000529,UID_03592,201.25,2025-08-09 11:48:26
TID_000530,UID_00418,135.89,2025-09-15 04:32:32
TID_000531,UID_00344,231.51,2025-08-13 03:04:57
TID_000532,UID_06389,368.69,2025-08-24 14:30:38
TID_000533,UID_03409,579.97,2025-08-23 15:10:33
TID_000534,UID_03337,333.09,2025-10-04 19:33:13
TID_000535,UID_10710,281.47,2025-08-06 22:00:25
TID_000536,UID_09382,60.07,2025-10-12 05:28:36
TID_000537,UID_02987,168.88,2025-08-09 13:34:45
TID_000538,UID_03463,177.19,2025-09-20 07:21:39
TID_000539,UID_08064,284.81,2025-08-15 14:57:02
TID_000540,UID_00257,50.56,2025-07-28 20:07:11
TID_000541,UID_01836,285.04,2025-07-31 13:39:52
TID_000542,UID_10136,386.77,2025-10-08 14:37:52
TID_000543,UID_04430,371.77,2025-09-02 01:07:53
TID_000544,UID_06527,63.21,2025-10-16 00:44:34
TID_000545,UID_00520,240.21,2025-10-09 03:34:29
TID_000546,UID_04492,104.83,2025-07-30 01:16:30
TID_000547,UID_08973,300.49,2025-09-28 03:38:47
TID_000548,UID_07635,171.93,2025-09-21 06:58:03
TID_000549,UID_14249,412.54,2025-08-11 17:08:25
TID_000550,UID_04246,195.97,2025-10-19 09:52:25
TID_000551,UID_02919,273.89,2025-10-22 07:45:37
TID_000552,UID_05206,733.69,2025-08-24 18:34:59
TID_000553,UID_04821,128.01,2025-09-23 04:30:09
TID_000554,UID_08487,951.91,2025-08-08 07:14:58
TID_000555,UID_14361,325.83,2025-08-04 19:33:31
TID_000556,UID_01300,129.9,2025-09-07 06:44:17
TID_000557,UID_00632,43.96,2025-10-12 14:10:00
TID_000558,UID_11071,416.41,2025-08-03 03:07:06
TID_000559,UID_08374,274.11,2025-10-21 06:42:06
TID_000560,UID_02011,51.51,2025-08-15 18:57:06
TID_000561,UID_11840,150.35,2025-08-14 06:46:48
TID_000562,UID_00267,101.17,2025-10-01 18:57:59
TID_000563,UID_02197,517.54,2025-09-19 20:19:43
TID_000564,UID_08481,662.03,2025-08-04 10:04:42
TID_000565,UID_08923,138.11,2025-08-10 22:39:28
TID_000566,UID_04402,833.22,2025-09-02 21:16:22
TID_000567,UID_12958,19.16,2025-07-31 10:18:54
TID_000568,UID_03236,386.96,2025-09-06 04:33:47
TID_000569,UID_08101,809.36,2025-08-08 17:23:45
TID_000570,UID_13752,260.82,2025-08-24 16:47:06
TID_000571,UID_00253,1004.45,2025-08-13 00:20:52
TID_000572,UID_02622,207.49,2025-10-16 04:51:21
TID_000573,UID_01608,549.56,2025-08-04 04:14:04
TID_000574,UID_14929,395.53,2025-07-29 23:48:27
TID_000575,UID_02117,232.4,2025-10-16 21:33:41
TID_000576,UID_05642,47.7,2025-08-12 09:36:36
TID_000577,UID_13865,234.81,2025-07-28 18:27:56
TID_000578,UID_06169,23.92,2025-08-06 00:47:49
TID_000579,UID_01823,216.81,2025-09-18 00:20:03
TID_000580,UID_03445,381.45,2025-09-08 11:16:15
TID_000581,UID_14071,234.08,2025-09-04 06:36:56
TID_000582,UID_11655,331.31,2025-08-06 22:44:24
TID_000583,UID_00583,43.48,2025-09-27 10:27:55
TID_000584,UID_01550,699.04,2025-08-24 17:29:34
TID_000585,UID_12006,77.61,2025-10-01 06:33:19
TID_000586,UID_14834,152.43,2025-10-22 23:39:53
TID_000587,UID_02662,179.04,2025-08-22 14:49:18
TID_000588,UID_06808,233.44,2025-08-02 06:55:58
TID_000589,UID_08313,525.8,2025-09-05 03:10:59
TID_000590,UID_13524,227.42,2025-09-28 02:33:40
TID_000591,UID_13386,122.3,2025-10-15 17:21:52
TID_000592,UID_02412,172.36,2025-08-18 18:10:12
TID_000593,UID_12125,50.31,2025-07-30 00:31:10
TID_000594,UID_00589,126.82,2025-08-15 19:39:12
TID_000595,UID_13401,526.15,2025-08-22 17:00:23
TID_000596,UID_06400,68.12,2025-08-14 01:21:46
TID_000597,UID_11471,134.48,2025-08-08 04:59:37
TID_000598,UID_11499,180.82,2025-08-01 11:24:41
TID_000599,UID_14031,60.23,2025-10-13 04:03:21
TID_000600,UID_13403,287.46,2025-10-09 13:02:32
TID_000601,UID_02161,281.32,2025-08-15 10:23:04
TID_000602,UID_02218,464.43,2025-10-10 03:06:15
TID_000603,UID_06665,294.86,2025-07-31 03:24:44
TID_000604,UID_07768,90.13,2025-10-04 08:25:01
TID_000605,UID_05965,503.06,2025-10-13 20:20:44
TID_000606,UID_09754,97.25,2025-09-01 06:12:06
TID_000607,UID_08045,403.45,2025-10-23 22:04:54
TID_000608,UID_12911,46.2,2025-09-20 01:47:57
TID_000609,UID_13953,69.34,2025-09-25 05:50:21
TID_000610,UID_00285,118.09,2025-09-07 16:29:20
TID_000611,UID_14542,112.3,2025-08-05 11:27:07
TID_000612,UID_07084,272.33,2025-09-24 03:59:20
TID_000613,UID_11819,722.33,2025-09-21 22:42:17
TID_000614,UID_04025,161.92,2025-09-14 21:43:21
TID_000615,UID_00435,28.11,2025-08-23 02:14:26
TID_000616,UID_09321,98.77,2025-09-30 02:48:15
TID_000617,UID_00587,296.15,2025-08-15 16:52:45
TID_000618,UID_09831,181.05,2025-09-23 17:25:23
TID_000619,UID_14133,369.13,2025-09-06 21:37:08
TID_000620,UID_03477,231.55,2025-08-08 03:31:47
TID_000621,UID_12427,822.27,2025-08-01 14:40:19
TID_000622,UID_11304,687.85,2025-10-18 14:29:27
TID_000623,UID_11181,178.68,2025-10-21 00:30:55
TID_000624,UID_10510,858.6,2025-09-20 18:42:53
TID_000625,UID_11420,179.33,2025-10-18 11:57:38
TID_000626,UID_04029,114.03,2025-10-11 16:30:29
TID_000627,UID_05332,1615.24,2025-09-13 13:21:54
TID_000628,UID_03814,519.77,2025-09-02 06:07:09
TID_000629,UID_10242,21.04,2025-08-22 09:41:10
TID_000630,UID_10969,74.71,2025-08-05 20:26:50
TID_000631,UID_01573,214.03,2025-09-20 23:42:57
TID_000632,UID_04412,363.46,2025-10-02 02:29:43
TID_000633,UID_03689,205.87,2025-08-29 10:47:32
TID_000634,UID_14929,193.24,2025-08-07 04:36:22
TID_000635,UID_02067,150.57,2025-09-20 11:33:26
TID_000636,UID_01951,434.94,2025-08-04 15:57:58
TID_000637,UID_11734,149.54,2025-10-23 03:23:55
TID_000638,UID_05156,397.16,2025-09-05 17:03:09
TID_000639,UID_13037,1032.83,2025-10-03 14:18:56
TID_000640,UID_01291,1990.58,2025-09-11 09:06:25
TID_000641,UID_07427,585.85,2025-10-17 23:19:19
TID_000642,UID_05227,272.67,2025-10-08 11:50:37
TID_000643,UID_14800,203.22,2025-08-23 03:54:06
TID_000644,UID_14341,56.67,2025-10-05 13:26:37
TID_000645,UID_06563,186.22,2025-09-09 16:30:07
TID_000646,UID_03655,375.79,2025-10-17 18:00:35
TID_000647,UID_14093,49.51,2025-08-22 02:31:46
TID_000648,UID_11100,159.5,2025-09-02 00:08:42
TID_000649,UID_00347,218.45,2025-09-08 02:14:05
TID_000650,UID_06458,296.54,2025-10-03 10:26:48
TID_000651,UID_06794,38.48,2025-08-01 22:47:41
TID_000652,UID_10115,229.21,2025-10-19 18:04:42
TID_000653,UID_08218,200.58,2025-09-09 08:16:32
TID_000654,UID_05989,238.83,2025-08-02 01:58:04
TID_000655,UID_00915,574.5,2025-10-08 04:58:24
TID_000656,UID_12030,13.82,2025-09-25 06:21:55
TID_000657,UID_06836,197.02,2025-10-16 17:37:10
TID_000658,UID_10009,303.76,2025-09-29 01:52:50
TID_000659,UID_01977,527.42,2025-10-14 00:02:01
TID_000660,UID_00998,148.83,2025-09-15 04:03:50
TID_000661,UID_11071,31.58,2025-09-10 09:29:00
TID_000662,UID_12744,85.57,2025-09-21 03:16:09
TID_000663,UID_11099,397.73,2025-10-03 12:47:26
TID_000664,UID_07202,245.61,2025-09-15 12:10:53
TID_000665,UID_12170,117.2,2025-08-29 23:52:53
TID_000666,UID_00138,348.03,2025-08-18 19:40:06
TID_000667,UID_10892,913.77,2025-09-01 19:30:16
TID_000668,UID_05346,317.46,2025-08-06 16:10:13
TID_000669,UID_12943,65.41,2025-08-10 00:56:05
TID_000670,UID_08086,225.44,2025-08-03 07:51:32
TID_000671,UID_06451,47.21,2025-08-01 10:50:54
TID_000672,UID_11415,621.69,2025-09-16 03:49:13
TID_000673,UID_06266,1813.21,2025-09-05 05:03:10
TID_000674,UID_09250,66.24,2025-09-13 06:46:52
TID_000675,UID_14803,1471.14,2025-10-15 18:48:05
TID_000676,UID_00453,266.97,2025-09-19 11:33:01
TID_000677,UID_05111,258.8,2025-10-18 05:00:32
TID_000678,UID_06438,69.93,2025-08-14 16:06:43
TID_000679,UID_08088,1371.55,2025-08-26 05:38:32
TID_000680,UID_12269,864.75,2025-07-30 14:33:31
TID_000681,UID_10627,227.87,2025-08-18 07:00:55
TID_000682,UID_08020,115.06,2025-10-21 21:26:11
TID_000683,UID_13257,1926.12,2025-09-22 22:33:51
TID_000684,UID_07390,132.31,2025-09-12 01:49:14
TID_000685,UID_02491,536.18,2025-09-30 20:52:10
TID_000686,UID_04142,600.16,2025-09-17 11:15:43
TID_000687,UID_06167,394.24,2025-08-25 15:53:52
TID_000688,UID_14413,240.64,2025-08-11 07:01:09
TID_000689,UID_06735,472.26,2025-10-17 18:07:14
TID_000690,UID_00634,63.88,2025-08-12 09:44:27
TID_000691,UID_03875,389.61,2025-10-20 05:58:43
TID_000692,UID_08604,58.93,2025-08-29 10:53:40
TID_000693,UID_13384,182.2,2025-10-01 19:53:25
TID_000694,UID_00014,91.92,2025-10-09 23:39:37
TID_000695,UID_06458,193.5,2025-08-18 21:25:17
TID_000696,UID_03871,86.64,2025-08-22 11:06:45
TID_000697,UID_01506,562.4,2025-08-05 09:32:34
TID_000698,UID_05125,927.8,2025-09-07 08:06:30
TID_000699,UID_10387,397.45,2025-08-19 22:37:52
TID_000700,UID_10321,91.34,2025-08-27 03:31:46
TID_000701,UID_09104,265.91,2025-09-02 05:33:31
TID_000702,UID_13152,2080.66,2025-10-06 17:01:46
TID_000703,UID_09755,49.8,2025-10-21 04:18:47
TID_000704,UID_09905,192.94,2025-10-08 18:05:00
TID_000705,UID_04823,109.06,2025-10-24 07:14:15
TID_000706,UID_11688,228.48,2025-09-15 13:36:54
TID_000707,UID_14752,54.62,2025-08-10 05:17:51
TID_000708,UID_11884,772.69,2025-08-21 21:45:16
TID_000709,UID_13971,341.65,2025-09-07 09:36:33
TID_000710,UID_06473,99.22,2025-09-04 22:42:17
TID_000711,UID_11172,540.34,2025-09-11 20:03:50
TID_000712,UID_03549,208.69,2025-08-16 05:46:51
TID_000713,UID_14199,676.19,2025-10-09 20:06:59
TID_000714,UID_06199,104.9,2025-07-28 08:17:24
TID_000715,UID_03872,816.86,2025-08-26 02:33:54
TID_000716,UID_08898,240.22,2025-10-20 14:49:57
TID_000717,UID_00625,72.26,2025-09-04 07:52:30
TID_000718,UID_05184,279.19,2025-09-04 23:21:59
TID_000719,UID_07208,72.48,2025-08-30 12:46:39
TID_000720,UID_02137,186.56,2025-08-29 12:53:05
TID_000721,UID_01218,94.75,2025-09-16 21:38:54
TID_000722,UID_04254,80.18,2025-08-28 19:09:55
TID_000723,UID_14971,51.83,2025-10-05 04:35:41
TID_000724,UID_11615,75.35,2025-08-24 08:03:05
TID_000725,UID_03553,146.16,2025-10-02 13:20:43
TID_000726,UID_02686,105.17,2025-10-12 03:48:14
TID_000727,UID_06394,626.97,2025-09-15 10:21:37
TID_000728,UID_08458,189.3,2025-07-26 17:27:02
TID_000729,UID_10862,151.95,2025-10-22 22:28:52
TID_000730,UID_05417,338.69,2025-10-11 18:54:11
TID_000731,UID_01677,37.51,2025-10-02 10:34:28
TID_000732,UID_00827,79.88,2025-08-03 07:47:19
TID_000733,UID_13454,279.72,2025-10-12 04:22:00
TID_000734,UID_02739,213.51,2025-09-26 07:33:12
TID_000735,UID_11295,640.54,2025-09-21 16:49:40
TID_000736,UID_06257,494.63,2025-08-31 13:31:01
TID_000737,UID_14795,779.11,2025-10-04 13:18:06
TID_000738,UID_11890,453.27,2025-09-19 15:57:47
TID_000739,UID_01950,723.81,2025-10-22 11:42:52
TID_000740,UID_07506,376.49,2025-08-10 12:11:42
TID_000741,UID_05267,123.75,2025-08-26 02:04:54
TID_000742,UID_09159,251.52,2025-09-09 11:17:13
TID_000743,UID_07137,965.7,2025-08-08 07:58:28
TID_000744,UID_08891,875.87,2025-08-14 00:17:00
TID_000745,UID_11834,548.88,2025-08-22 23:14:41
TID_000746,UID_04441,269.88,2025-08-27 19:32:29
TID_000747,UID_14754,44.33,2025-09-10 05:32:59
TID_000748,UID_07613,190.44,2025-09-18 05:17:50
TID_000749,UID_06117,82.75,2025-08-19 15:39:09
TID_000750,UID_08559,122.59,2025-10-16 14:32:38
TID_000751,UID_02320,654.96,2025-08-30 09:31:15
TID_000752,UID_12460,424.3,2025-08-06 10:09:44
TID_000753,UID_12850,619.46,2025-08-23 13:11:58
TID_000754,UID_03232,104.51,2025-08-19 00:35:11
TID_000755,UID_06280,883.02,2025-08-19 10:58:47
TID_000756,UID_03601,91.45,2025-10-17 00:49:34
TID_000757,UID_05754,199.57,2025-10-21 02:52:29
TID_000758,UID_14515,181.77,2025-07-30 17:08:48
TID_000759,UID_05750,250.57,2025-07-28 20:45:49
TID_000760,UID_14609,359.29,2025-09-26 10:10:57
TID_000761,UID_13199,240.87,2025-09-02 10:42:07
TID_000762,UID_14580,698.64,2025-10-08 15:56:13
TID_000763,UID_08185,564.84,2025-09-28 10:28:51
TID_000764,UID_08464,454.35,2025-08-11 16:09:51
TID_000765,UID_11780,314.92,2025-09-08 22:12:40
TID_000766,UID_06707,1578.87,2025-10-10 11:50:51
TID_000767,UID_14739,239.98,2025-09-15 16:11:06
TID_000768,UID_02164,126.44,2025-09-07 07:36:16
TID_000769,UID_08321,61.63,2025-09-08 03:44:54
TID_000770,UID_04796,65.4,2025-08-31 10:21:58
TID_000771,UID_08318,147.37,2025-10-21 07:34:46
TID_000772,UID_03022,100.21,2025-10-03 01:13:33
TID_000773,UID_11173,1104.45,2025-10-22 20:43:04
TID_000774,UID_04026,70.36,2025-08-22 15:31:37
TID_000775,UID_09019,262.24,2025-09-05 18:32:05
TID_000776,UID_02811,213.63,2025-09-12 02:04:41
TID_000777,UID_08764,793.75,2025-09-17 13:30:13
TID_000778,UID_01389,30.86,2025-08-03 04:19:21
TID_000779,UID_10028,431.92,2025-08-14 13:24:17
TID_000780,UID_04635,79.0,2025-08-09 10:18:14
TID_000781,UID_11987,1184.29,2025-09-24 05:28:18
TID_000782,UID_13369,159.45,2025-10-24 12:07:13
TID_000783,UID_12665,290.11,2025-10-13 11:33:30
TID_000784,UID_01030,1718.15,2025-10-04 14:32:15
TID_000785,UID_03692,232.53,2025-09-22 00:20:18
TID_000786,UID_08742,179.87,2025-10-16 15:17:00
TID_000787,UID_10185,28.2,2025-10-11 04:27:18
TID_000788,UID_01745,457.12,2025-10-20 20:33:02
TID_000789,UID_00836,110.58,2025-08-09 20:12:05
TID_000790,UID_10023,187.52,2025-10-07 05:43:05
TID_000791,UID_02964,256.44,2025-10-08 13:22:40
TID_000792,UID_06004,124.53,2025-09-16 14:06:25
TID_000793,UID_11913,131.0,2025-08-17 17:09:11
TID_000794,UID_10498,410.06,2025-10-17 07:24:27
TID_000795,UID_14198,89.3,2025-09-24 17:31:11
TID_000796,UID_12991,37.87,2025-10-01 10:44:12
TID_000797,UID_01986,210.38,2025-10-06 04:46:35
TID_000798,UID_00303,219.61,2025-10-20 22:24:23
TID_000799,UID_13747,150.38,2025-09-06 22:20:02
TID_000800,UID_14195,169.25,2025-09-05 19:54:25
TID_000801,UID_07808,184.99,2025-09-19 21:51:16
TID_000802,UID_00837,155.49,2025-08-14 15:54:05
TID_000803,UID_02202,165.86,2025-10-22 21:16:42
TID_000804,UID_07896,142.55,2025-09-10 06:21:16
TID_000805,UID_09800,465.76,2025-09-28 08:23:42
TID_000806,UID_01317,446.75,2025-08-06 16:37:22
TID_000807,UID_00662,99.13,2025-09-11 02:16:12
TID_000808,UID_09302,141.96,2025-10-08 16:23:04
TID_000809,UID_10257,589.82,2025-09-02 00:56:13
TID_000810,UID_00780,85.35,2025-08-09 21:31:54
TID_000811,UID_03945,30.24,2025-08-25 14:27:07
TID_000812,UID_01577,343.08,2025-09-12 17:09:58
TID_000813,UID_11790,197.24,2025-07-30 23:54:01
TID_000814,UID_14995,43.42,2025-08-29 05:19:11
TID_000815,UID_14873,271.68,2025-08-13 00:26:04
TID_000816,UID_04518,128.72,2025-08-14 06:58:27
TID_000817,UID_01767,217.06,2025-10-24 01:12:11
TID_000818,UID_10214,195.36,2025-09-27 03:29:02
TID_000819,UID_11707,58.93,2025-08-07 22:10:46
TID_000820,UID_11316,164.11,2025-09-24 09:16:00
TID_000821,UID_05566,62.68,2025-10-05 11:50:05
TID_000822,UID_14332,92.0,2025-09-03 14:10:31
TID_000823,UID_00143,101.2,2025-09-17 08:25:46
TID_000824,UID_00414,851.05,2025-07-31 21:46:05
TID_000825,UID_05458,93.24,2025-09-10 02:54:38
TID_000826,UID_01007,539.43,2025-09-12 11:50:53
TID_000827,UID_04763,72.71,2025-07-30 14:40:46
TID_000828,UID_09154,179.62,2025-09-05 18:39:52
TID_000829,UID_07807,1351.56,2025-08-17 06:00:49
TID_000830,UID_07858,709.02,2025-08-24 23:21:44
TID_000831,UID_05310,137.94,2025-10-06 11:40:11
TID_000832,UID_11913,132.39,2025-09-30 11:02:05
TID_000833,UID_05528,157.99,2025-10-01 07:28:17
TID_000834,UID_00569,432.53,2025-09-07 17:13:22
TID_000835,UID_06871,169.6,2025-08-06 20:57:45
TID_000836,UID_09252,395.54,2025-09-21 02:06:53
TID_000837,UID_06595,73.05,2025-10-21 18:38:53
TID_000838,UID_09879,258.86,2025-07-31 21:49:31
TID_000839,UID_04291,24.75,2025-09-25 19:33:52
TID_000840,UID_00313,133.74,2025-10-20 01:26:18
TID_000841,UID_07966,65.72,2025-09-03 12:23:35
TID_000842,UID_01055,287.57,2025-09-15 13:53:01
TID_000843,UID_06596,275.87,2025-10-12 08:14:39
TID_000844,UID_04988,262.52,2025-09-25 21:38:13
TID_000845,UID_03610,209.73,2025-09-02 13:53:37
TID_000846,UID_03018,98.04,2025-07-27 22:51:34
TID_000847,UID_08719,229.57,2025-09-06 22:36:52
TID_000848,UID_02330,251.84,2025-09-14 12:00:43
TID_000849,UID_05841,1239.55,2025-09-28 14:24:31
TID_000850,UID_08317,23.3,2025-10-09 20:19:29
TID_000851,UID_12321,73.04,2025-10-16 15:57:51
TID_000852,UID_14563,759.04,2025-09-23 13:10:10
TID_000853,UID_02894,679.66,2025-09-26 18:24:18
TID_000854,UID_08176,143.75,2025-09-30 00:29:21
TID_000855,UID_08027,313.48,2025-09-04 00:39:43
TID_000856,UID_05747,170.25,2025-10-14 12:30:13
TID_000857,UID_13356,1171.04,2025-08-03 19:29:02
TID_000858,UID_12393,173.72,2025-09-11 10:09:19
TID_000859,UID_10141,117.19,2025-09-26 08:31:03
TID_000860,UID_10475,116.38,2025-10-11 22:33:22
TID_000861,UID_02169,159.62,2025-10-19 00:53:23
TID_000862,UID_02931,74.32,2025-09-16 02:43:38
TID_000863,UID_02811,658.96,2025-09-15 02:49:20
TID_000864,UID_09144,73.47,2025-09-15 02:23:35
TID_000865,UID_11056,93.25,2025-10-07 01:33:45
TID_000866,UID_01807,362.0,2025-08-11 01:24:06
TID_000867,UID_03712,278.43,2025-10-20 22:57:17
TID_000868,UID_03911,167.19,2025-10-07 07:33:02
TID_000869,UID_08314,722.0,2025-10-19 14:36:25
TID_000870,UID_04367,427.27,2025-09-28 14:27:45
TID_000871,UID_07321,830.81,2025-09-27 17:43:55
TID_000872,UID_10064,180.23,2025-08-28 02:44:54
TID_000873,UID_08330,296.87,2025-08-28 20:22:03
TID_000874,UID_00047,84.33,2025-09-06 10:08:59
TID_000875,UID_05151,252.23,2025-09-03 08:50:49
TID_000876,UID_11324,223.7,2025-08-03 14:06:18
TID_000877,UID_07508,412.23,2025-08-01 15:06:22
TID_000878,UID_06799,131.0,2025-09-24 02:40:06
TID_000879,UID_09186,205.75,2025-08-01 04:10:17
TID_000880,UID_11519,14.91,2025-08-20 13:39:31
TID_000881,UID_07479,528.16,2025-08-15 18:27:33
TID_000882,UID_02159,146.93,2025-09-11 21:25:38
TID_000883,UID_10992,193.1,2025-09-08 19:28:56
TID_000884,UID_14724,312.74,2025-09-02 01:39:01
TID_000885,UID_08072,97.23,2025-08-09 16:51:28
TID_000886,UID_00725,951.61,2025-10-02 03:59:42
TID_000887,UID_09425,153.93,2025-09-02 18:32:20
TID_000888,UID_13604,2842.8,2025-08-30 18:18:00
TID_000889,UID_11105,353.11,2025-10-11 15:18:40
TID_000890,UID_09294,74.66,2025-07-29 19:37:44
TID_000891,UID_08884,1307.3,2025-09-11 03:29:14
TID_000892,UID_10268,617.33,2025-08-08 03:35:29
TID_000893,UID_12369,75.45,2025-09-17 01:17:09
TID_000894,UID_04354,492.65,2025-08-25 08:43:54
TID_000895,UID_03781,173.61,2025-08-23 20:28:45
TID_000896,UID_08140,183.87,2025-10-09 06:22:49
TID_000897,UID_10579,1280.71,2025-08-29 18:53:13
TID_000898,UID_01057,64.56,2025-08-13 22:36:55
TID_000899,UID_13515,296.21,2025-08-17 04:14:31
TID_000900,UID_06321,231.87,2025-09-03 10:09:05
TID_000901,UID_08175,464.38,2025-10-21 16:00:36
TID_000902,UID_08127,139.72,2025-10-18 01:21:56
TID_000903,UID_08244,237.82,2025-10-04 02:10:13
TID_000904,UID_05360,57.8,2025-09-23 14:43:10
TID_000905,UID_14564,76.9,2025-08-13 17:38:26
TID_000906,UID_13812,1044.7,2025-09-12 15:22:45
TID_000907,UID_07032,1409.4,2025-09-28 08:09:28
TID_000908,UID_04470,276.78,2025-08-12 08:41:42
TID_000909,UID_02108,293.44,2025-07-29 00:49:18
TID_000910,UID_02309,93.41,2025-08-09 15:49:41
TID_000911,UID_01630,174.96,2025-10-23 16:34:43
TID_000912,UID_05296,164.71,2025-09-21 10:40:55
TID_000913,UID_14094,71.89,2025-08-13 17:00:26
TID_000914,UID_09769,1330.43,2025-10-09 21:32:11
TID_000915,UID_01450,2425.94,2025-10-22 22:24:12
TID_000916,UID_12761,154.97,2025-09-07 08:17:36
TID_000917,UID_01020,692.3,2025-08-05 15:51:22
TID_000918,UID_14016,137.5,2025-08-13 14:49:15
TID_000919,UID_05935,1675.41,2025-10-09 05:35:48
TID_000920,UID_03261,737.22,2025-10-15 07:53:28
TID_000921,UID_08209,80.05,2025-09-26 13:50:29
TID_000922,UID_04094,215.14,2025-10-04 02:53:37
TID_000923,UID_04653,466.06,2025-08-24 09:17:23
TID_000924,UID_05768,1440.27,2025-08-20 00:35:13
TID_000925,UID_04090,29.08,2025-10-07 23:09:04
TID_000926,UID_11057,473.0,2025-10-17 22:40:31
TID_000927,UID_11158,257.83,2025-10-06 00:01:33
TID_000928,UID_00657,12.11,2025-08-25 04:41:37
TID_000929,UID_12007,61.08,2025-09-23 18:08:42
TID_000930,UID_08009,127.09,2025-10-09 21:21:11
TID_000931,UID_02659,72.87,2025-10-21 15:57:53
TID_000932,UID_03290,51.81,2025-08-30 18:15:53
TID_000933,UID_09080,155.07,2025-08-09 18:43:02
TID_000934,UID_11104,951.2,2025-10-16 01:35:19
TID_000935,UID_04138,317.79,2025-08-21 19:02:52
TID_000936,UID_11039,370.76,2025-10-06 08:07:07
TID_000937,UID_09238,974.23,2025-08-20 21:42:53
TID_000938,UID_06710,274.11,2025-08-01 23:43:11
TID_000939,UID_07765,132.44,2025-08-31 06:39:50
TID_000940,UID_00016,247.9,2025-10-20 16:18:33
TID_000941,UID_06594,566.99,2025-10-05 14:05:35
TID_000942,UID_04168,25.99,2025-10-12 20:42:12
