MerchantID,Industry_Code,Avg_Transaction_Size,Fraud_Rate_30d,GeoBlacklist
MID_00521,IND_03,542.51,0.0108,"[""SY""]"
MID_00522,IND_05,666.34,0.009,[]
MID_00523,IND_10,457.85,0.0094,"[""AF""]"
MID_00524,IND_17,130.28,0.0089,"[""CD"", ""VE""]"
MID_00525,IND_19,95.59,0.0136,[]
MID_00526,IND_14,49.51,0.0075,[]
MID_00527,IND_12,126.01,0.0117,[]
MID_00528,IND_14,136.57,0.0015,[]
MID_00529,IND_21,46.24,0.01,[]
MID_00530,IND_05,635.73,0.0085,[]
MID_00531,IND_08,623.09,0.0063,[]
MID_00532,IND_12,272.28,0.0039,"[""RU"", ""IR""]"
MID_00533,IND_28,52.51,0.0123,"[""RU""]"
MID_00534,IND_17,154.32,0.0153,[]
MID_00535,IND_03,657.09,0.0039,"[""AF""]"
MID_00536,IND_01,713.05,0.0137,[]
MID_00537,IND_14,25.1,0.0059,[]
MID_00538,IND_25,52.97,0.0088,"[""RU""]"
MID_00539,IND_11,184.11,0.0039,[]
MID_00540,IND_17,113.92,0.0132,"[""IQ""]"
MID_00541,IND_10,794.1,0.0077,[]
MID_00542,IND_05,232.24,0.0078,[]
MID_00543,IND_17,56.09,0.0035,"[""UA"", ""SY""]"
MID_00544,IND_07,618.28,0.011,[]
MID_00545,IND_09,807.71,0.0072,[]
MID_00546,IND_27,73.75,0.0097,"[""UA"", ""IR""]"
MID_00547,IND_14,151.25,0.0064,[]
MID_00548,IND_05,592.99,0.013,"[""SY""]"
MID_00549,IND_02,403.87,0.0024,"[""SY"", ""CD""]"
MID_00550,IND_02,463.95,0.0067,[]
MID_00551,IND_19,268.13,0.0102,"[""AF"", ""IQ""]"
MID_00552,IND_07,611.86,0.0075,[]
MID_00553,IND_06,88.53,0.0055,[]
MID_00554,IND_13,206.99,0.0115,[]
MID_00555,IND_07,299.59,0.0155,[]
MID_00556,IND_20,34.37,0.0071,"[""CD"", ""IR""]"
MID_00557,IND_13,204.1,0.004,"[""AF""]"
MID_00558,IND_16,135.53,0.0033,[]
MID_00559,IND_02,337.2,0.013,[]
MID_00560,IND_15,227.21,0.0041,[]
MID_00561,IND_04,595.68,0.0097,"[""IR"", ""CD""]"
MID_00562,IND_09,846.12,0.0119,[]
MID_00563,IND_21,83.35,0.0158,"[""VE""]"
MID_00564,IND_02,1013.31,0.0039,[]
MID_00565,IND_17,102.38,0.0031,[]
MID_00566,IND_15,82.7,0.0023,[]
MID_00567,IND_18,93.12,0.0105,"[""AF"", ""IR"", ""VE""]"
MID_00568,IND_02,1.0,0.0049,"[""IQ"", ""RU""]"
MID_00569,IND_01,1.0,0.0104,"[""RU""]"
MID_00570,IND_13,214.57,0.0069,[]
MID_00571,IND_22,45.47,0.011,[]
MID_00572,IND_05,477.93,0.0054,[]
MID_00573,IND_05,341.73,0.0068,[]
MID_00574,IND_08,168.29,0.0214,"[""CD"", ""SY"", ""RU""]"
MID_00575,IND_13,316.81,0.0134,[]
MID_00576,IND_27,53.49,0.0123,"[""AF"", ""KP""]"
MID_00577,IND_30,12.45,0.0027,[]
MID_00578,IND_30,65.77,0.0115,[]
MID_00579,IND_06,213.83,0.0136,"[""UA"", ""RU""]"
MID_00580,IND_14,37.87,0.0043,[]
MID_00581,IND_19,80.61,0.0032,[]
MID_00582,IND_27,70.42,0.0067,[]
MID_00583,IND_07,1.0,0.011,[]
MID_00584,IND_18,160.13,0.0034,"[""IR""]"
MID_00585,IND_30,44.15,0.0103,"[""IQ""]"
MID_00586,IND_16,190.07,0.0044,"[""IR""]"
MID_00587,IND_05,96.85,0.0095,"[""IQ""]"
MID_00588,IND_13,168.32,0.0019,"[""CD""]"
MID_00589,IND_13,191.18,0.0078,[]
MID_00590,IND_03,1017.83,0.0201,[]
MID_00591,IND_12,109.4,0.0199,[]
MID_00592,IND_05,632.05,0.0042,"[""IR"", ""AF"", ""KP""]"
MID_00593,IND_21,49.98,0.013,[]
MID_00594,IND_19,330.69,0.0094,[]
MID_00595,IND_11,97.06,0.0058,"[""SY""]"
MID_00596,IND_15,179.2,0.0123,[]
MID_00597,IND_16,150.93,0.0102,[]
MID_00598,IND_07,268.78,0.0103,[]
MID_00599,IND_06,727.86,0.0031,[]
MID_00600,IND_18,53.61,0.0068,[]
MID_00601,IND_29,56.53,0.0105,[]
MID_00602,IND_20,227.22,0.0059,[]
MID_00603,IND_05,974.08,0.0152,[]
MID_00604,IND_26,88.21,0.0077,[]
MID_00605,IND_04,976.07,0.0084,[]
MID_00606,IND_22,23.46,0.0088,"[""UA"", ""VE""]"
MID_00607,IND_09,527.0,0.0095,[]
MID_00608,IND_28,19.04,0.014,[]
MID_00609,IND_12,255.42,0.0127,[]
MID_00610,IND_05,292.66,0.0063,[]
MID_00611,IND_13,42.02,0.0129,[]
MID_00612,IND_12,256.61,0.0091,[]
MID_00613,IND_13,221.25,0.0049,[]
MID_00614,IND_16,154.55,0.0054,[]
MID_00615,IND_30,54.15,0.0063,"[""IQ"", ""SY""]"
MID_00616,IND_04,536.05,0.0051,[]
MID_00617,IND_18,109.35,0.0173,"[""UA"", ""CD"", ""IR""]"
MID_00618,IND_09,220.27,0.0166,[]
MID_00619,IND_13,282.12,0.0112,[]
MID_00620,IND_16,31.4,0.005,[]
MID_00621,IND_11,109.99,0.0094,"[""KP"", ""VE""]"
MID_00622,IND_29,50.12,0.0108,[]
MID_00623,IND_14,93.6,0.0032,"[""VE"", ""RU""]"
MID_00624,IND_18,100.25,0.0072,[]
MID_00625,IND_05,438.29,0.0215,"[""RU"", ""AF""]"
MID_00626,IND_19,112.36,0.0148,[]
MID_00627,IND_16,151.17,0.01,"[""SY""]"
MID_00628,IND_17,102.59,0.0041,"[""VE"", ""AF""]"
MID_00629,IND_01,268.59,0.0045,"[""AF""]"
MID_00630,IND_06,627.31,0.0024,"[""IQ"", ""CD""]"
MID_00631,IND_14,221.05,0.0199,"[""SY""]"
MID_00632,IND_19,1.0,0.0027,"[""KP""]"
MID_00633,IND_18,200.02,0.003,[]
MID_00634,IND_14,245.51,0.0103,[]
MID_00635,IND_15,191.76,0.0059,"[""IR"", ""RU""]"
MID_00636,IND_12,171.56,0.0024,[]
MID_00637,IND_20,78.64,0.0073,"[""IR"", ""IQ"", ""KP""]"
MID_00638,IND_09,647.89,0.0047,[]
MID_00639,IND_14,266.5,0.0153,"[""IQ""]"
MID_00640,IND_16,273.55,0.0084,[]
MID_00641,IND_16,262.52,0.0102,[]
MID_00642,IND_20,154.2,0.0041,[]
MID_00643,IND_09,654.64,0.0057,"[""AF""]"
MID_00644,IND_01,601.45,0.0061,"[""UA"", ""VE""]"
MID_00645,IND_03,510.52,0.0069,"[""CD"", ""IQ""]"
MID_00646,IND_06,738.84,0.0022,[]
MID_00647,IND_20,197.15,0.0108,"[""KP""]"
MID_00648,IND_09,335.3,0.0031,[]
MID_00649,IND_09,1.0,0.0084,[]
MID_00650,IND_03,632.18,0.0177,"[""RU""]"
MID_00651,IND_03,812.55,0.0068,"[""IQ"", ""AF"", ""KP""]"
MID_00652,IND_18,173.91,0.0131,"[""SY"", ""CD""]"
MID_00653,IND_15,87.36,0.0049,[]
MID_00654,IND_29,68.8,0.0159,[]
MID_00655,IND_04,239.12,0.0116,"[""RU""]"
MID_00656,IND_04,577.22,0.0029,"[""UA"", ""KP""]"
MID_00657,IND_04,885.09,0.0026,"[""IQ"", ""CD""]"
MID_00658,IND_02,600.18,0.0036,[]
MID_00659,IND_06,71.36,0.0126,[]
MID_00660,IND_18,135.69,0.0052,[]
MID_00661,IND_21,23.78,0.003,"[""VE"", ""SY""]"
MID_00662,IND_10,335.56,0.0175,"[""AF"", ""IQ""]"
MID_00663,IND_28,36.76,0.0019,[]
MID_00664,IND_08,402.53,0.0181,[]
MID_00665,IND_10,586.98,0.0032,[]
MID_00666,IND_21,32.7,0.01,"[""VE"", ""IQ"", ""AF""]"
MID_00667,IND_12,192.86,0.0047,"[""VE"", ""AF""]"
MID_00668,IND_05,1.0,0.0081,"[""SY"", ""AF"", ""RU""]"
MID_00669,IND_10,590.82,0.0122,"[""CD"", ""KP""]"
MID_00670,IND_22,65.36,0.0094,[]
MID_00671,IND_13,230.64,0.0061,[]
MID_00672,IND_22,68.33,0.0102,"[""IQ""]"
MID_00673,IND_05,823.42,0.0087,"[""IQ""]"
MID_00674,IND_16,1.0,0.0015,"[""UA"", ""IQ""]"
MID_00675,IND_19,309.36,0.0024,"[""AF""]"
MID_00676,IND_08,493.73,0.003,"[""IR"", ""SY""]"
MID_00677,IND_20,179.47,0.0082,"[""UA""]"
MID_00678,IND_08,589.28,0.0045,[]
MID_00679,IND_13,183.99,0.0019,[]
MID_00680,IND_08,333.68,0.0032,[]
MID_00681,IND_17,115.34,0.0068,"[""UA""]"
MID_00682,IND_09,185.32,0.0033,"[""SY"", ""CD"", ""AF""]"
MID_00683,IND_10,1038.87,0.0103,"[""RU""]"
MID_00684,IND_01,229.25,0.0132,[]
MID_00685,IND_08,789.06,0.0118,"[""AF""]"
MID_00686,IND_03,294.87,0.0084,[]
MID_00687,IND_01,656.37,0.0107,[]
MID_00688,IND_03,55.67,0.0072,"[""AF"", ""VE""]"
MID_00689,IND_10,969.9,0.0031,"[""AF"", ""KP""]"
MID_00690,IND_22,55.08,0.004,[]
MID_00691,IND_19,140.54,0.0037,[]
MID_00692,IND_28,66.5,0.0089,"[""RU""]"
MID_00693,IND_15,61.34,0.0143,"[""UA""]"
MID_00694,IND_15,225.46,0.0143,"[""IQ"", ""VE""]"
MID_00695,IND_12,70.2,0.0061,"[""CD""]"
MID_00696,IND_12,148.19,0.0104,[]
MID_00697,IND_10,635.5,0.0118,[]
MID_00698,IND_08,900.93,0.0075,[]
MID_00699,IND_18,42.53,0.0088,"[""VE"", ""RU""]"
MID_00700,IND_18,152.88,0.0129,[]
MID_00701,IND_05,236.18,0.0129,"[""IR"", ""VE""]"
MID_00702,IND_03,224.86,0.0123,"[""UA""]"
MID_00703,IND_02,522.42,0.0182,[]
MID_00704,IND_27,41.86,0.0094,[]
MID_00705,IND_02,207.07,0.0113,"[""IQ"", ""UA""]"
MID_00706,IND_09,1.0,0.0066,[]
MID_00707,IND_14,203.1,0.0059,"[""CD""]"
MID_00708,IND_11,131.44,0.0038,[]
MID_00709,IND_02,710.94,0.0113,[]
MID_00710,IND_06,93.03,0.0152,[]
MID_00711,IND_12,140.17,0.0097,"[""RU"", ""VE""]"
MID_00712,IND_23,52.07,0.0124,[]
MID_00713,IND_18,77.12,0.0168,[]
MID_00714,IND_05,507.7,0.005,"[""AF"", ""UA""]"
MID_00715,IND_18,206.38,0.0095,"[""AF"", ""SY""]"
MID_00716,IND_11,196.17,0.0017,"[""KP"", ""IR"", ""RU""]"
MID_00717,IND_04,481.61,0.0194,[]
MID_00718,IND_09,654.13,0.0094,"[""IR""]"
MID_00719,IND_12,259.64,0.008,[]
MID_00720,IND_15,137.2,0.0123,[]
MID_00721,IND_18,4.27,0.0063,"[""KP"", ""RU""]"
MID_00722,IND_14,152.14,0.0023,"[""CD"", ""SY""]"
MID_00723,IND_05,1015.54,0.0138,"[""SY"", ""IQ"", ""KP""]"
MID_00724,IND_16,128.36,0.0122,[]
MID_00725,IND_03,369.86,0.0046,[]
MID_00726,IND_30,63.69,0.0056,[]
MID_00727,IND_05,1.0,0.0162,[]
MID_00728,IND_29,32.44,0.0134,"[""VE"", ""AF""]"
MID_00729,IND_04,543.14,0.0116,"[""CD"", ""SY""]"
MID_00730,IND_17,225.72,0.0105,"[""SY""]"
MID_00731,IND_26,16.6,0.0117,[]
MID_00732,IND_03,454.66,0.0102,[]
MID_00733,IND_07,248.36,0.0104,"[""AF""]"
MID_00734,IND_29,38.1,0.0119,[]
MID_00735,IND_14,64.21,0.0121,[]
MID_00736,IND_03,410.19,0.0071,[]
MID_00737,IND_04,263.09,0.003,"[""CD"", ""IQ"", ""KP""]"
MID_00738,IND_19,1.0,0.0142,[]
MID_00739,IND_12,113.74,0.0089,[]
MID_00740,IND_14,46.41,0.0053,[]
MID_00741,IND_09,634.49,0.0153,[]
MID_00742,IND_25,44.02,0.0113,"[""SY"", ""VE""]"
MID_00743,IND_01,968.14,0.0058,[]
MID_00744,IND_06,1.0,0.0129,"[""RU""]"
MID_00745,IND_11,241.9,0.0031,[]
MID_00746,IND_16,260.73,0.0029,"[""SY"", ""CD""]"
MID_00747,IND_17,1.0,0.0068,"[""SY""]"
MID_00748,IND_10,550.38,0.0017,[]
MID_00749,IND_21,44.8,0.0112,[]
MID_00750,IND_01,359.56,0.0034,[]
MID_00751,IND_17,190.81,0.0066,[]
MID_00752,IND_19,197.48,0.0058,"[""CD"", ""VE""]"
MID_00753,IND_19,134.48,0.0027,"[""IQ""]"
MID_00754,IND_03,488.26,0.0041,"[""VE"", ""RU""]"
MID_00755,IND_02,519.56,0.0091,[]
MID_00756,IND_12,171.67,0.0081,[]
MID_00757,IND_29,84.31,0.0085,[]
MID_00758,IND_04,29.27,0.0054,[]
MID_00759,IND_23,25.7,0.0067,[]
MID_00760,IND_26,31.6,0.0029,"[""AF"", ""SY""]"
MID_00761,IND_19,47.08,0.009,"[""KP"", ""SY""]"
MID_00762,IND_02,37.44,0.0174,[]
MID_00763,IND_06,262.96,0.0077,[]
MID_00764,IND_04,451.24,0.0041,[]
MID_00765,IND_05,554.84,0.0187,[]
MID_00766,IND_17,187.0,0.0054,[]
MID_00767,IND_11,124.74,0.0193,"[""VE"", ""IQ""]"
MID_00768,IND_10,214.09,0.0044,[]
MID_00769,IND_02,438.24,0.0045,[]
MID_00770,IND_10,440.46,0.0031,[]
MID_00771,IND_09,1.0,0.0025,"[""RU""]"
MID_00772,IND_28,26.87,0.0079,[]
MID_00773,IND_03,661.4,0.0043,"[""UA""]"
MID_00774,IND_25,76.72,0.0065,"[""IR""]"
MID_00775,IND_18,227.45,0.0079,"[""IQ""]"
MID_00776,IND_05,1.0,0.0137,"[""VE""]"
MID_00777,IND_12,285.8,0.0167,"[""SY""]"
MID_00778,IND_19,156.69,0.0155,"[""IR""]"
MID_00779,IND_17,83.61,0.0033,[]
MID_00780,IND_16,96.15,0.0131,"[""IQ""]"
MID_00781,IND_02,460.66,0.0063,[]
MID_00782,IND_10,251.06,0.0135,[]
MID_00783,IND_12,198.26,0.0055,[]
MID_00784,IND_05,1.0,0.0216,[]
MID_00785,IND_06,511.69,0.0125,[]
MID_00786,IND_04,1042.51,0.0062,"[""CD"", ""AF""]"
MID_00787,IND_14,183.59,0.0059,"[""KP""]"
MID_00788,IND_18,65.85,0.0144,"[""SY"", ""RU"", ""IQ""]"
MID_00789,IND_14,76.39,0.0098,[]
MID_00790,IND_01,182.61,0.0078,[]
MID_00791,IND_10,135.81,0.0123,"[""CD""]"
MID_00792,IND_08,424.25,0.0093,[]
MID_00793,IND_10,655.33,0.0107,"[""IR""]"
MID_00794,IND_08,605.41,0.0043,"[""VE"", ""SY"", ""IQ""]"
MID_00795,IND_17,218.97,0.0104,"[""RU"", ""VE""]"
MID_00796,IND_25,58.7,0.0081,"[""RU"", ""CD"", ""IQ""]"
MID_00797,IND_11,143.41,0.0098,"[""UA"", ""AF""]"
MID_00798,IND_23,38.57,0.0106,[]
MID_00799,IND_10,213.39,0.0023,"[""AF"", ""SY""]"
MID_00800,IND_13,218.86,0.0037,[]
MID_00801,IND_06,390.02,0.0035,"[""CD""]"
MID_00802,IND_14,21.9,0.0135,[]
MID_00803,IND_18,278.25,0.0025,[]
MID_00804,IND_11,117.18,0.0075,[]
MID_00805,IND_22,43.54,0.0038,[]
MID_00806,IND_19,97.84,0.0088,"[""KP""]"
MID_00807,IND_10,1.0,0.0111,[]
MID_00808,IND_25,50.58,0.0058,"[""SY""]"
MID_00809,IND_17,323.47,0.0166,[]
MID_00810,IND_10,1.0,0.0059,[]
MID_00811,IND_04,1.0,0.0184,"[""IR""]"
MID_00812,IND_02,342.87,0.0122,[]
MID_00813,IND_12,303.11,0.0035,[]
MID_00814,IND_16,234.81,0.0038,"[""AF"", ""VE""]"
MID_00815,IND_09,303.56,0.0056,[]
MID_00816,IND_18,50.55,0.0081,[]
MID_00817,IND_20,130.98,0.0033,[]
MID_00818,IND_01,1008.89,0.0105,[]
MID_00819,IND_21,39.89,0.0148,[]
MID_00820,IND_09,779.65,0.0097,"[""IQ"", ""IR""]"
MID_00821,IND_03,157.37,0.0062,[]
MID_00822,IND_18,122.29,0.0176,[]
MID_00823,IND_02,216.13,0.0161,"[""IQ"", ""UA""]"
MID_00824,IND_16,137.54,0.0211,[]
MID_00825,IND_13,92.15,0.004,[]
MID_00826,IND_10,77.55,0.0092,"[""VE""]"
MID_00827,IND_13,202.46,0.0112,"[""UA""]"
MID_00828,IND_07,378.35,0.0039,[]
MID_00829,IND_04,268.58,0.0044,"[""CD""]"
MID_00830,IND_01,703.61,0.0038,[]
MID_00831,IND_14,60.63,0.007,"[""IQ""]"
MID_00832,IND_02,641.0,0.0043,"[""RU"", ""UA"", ""VE""]"
MID_00833,IND_03,1.0,0.0058,"[""RU"", ""KP""]"
MID_00834,IND_13,120.49,0.0126,[]
MID_00835,IND_28,57.36,0.0087,"[""SY"", ""RU""]"
MID_00836,IND_15,190.38,0.0037,[]
MID_00837,IND_15,196.56,0.0135,[]
MID_00838,IND_08,505.4,0.0136,[]
MID_00839,IND_09,1.0,0.0065,"[""IQ"", ""IR""]"
MID_00840,IND_04,991.57,0.0068,"[""IQ"", ""CD"", ""RU""]"
MID_00841,IND_20,253.54,0.0186,"[""CD""]"
MID_00842,IND_05,271.55,0.0115,"[""SY"", ""IQ"", ""RU""]"
MID_00843,IND_08,539.88,0.0035,[]
MID_00844,IND_01,113.59,0.0038,"[""UA""]"
MID_00845,IND_11,250.53,0.0034,"[""IR""]"
MID_00846,IND_10,522.44,0.0033,"[""UA""]"
MID_00847,IND_20,188.86,0.0082,"[""UA""]"
MID_00848,IND_11,128.25,0.0075,"[""SY"", ""VE""]"
MID_00849,IND_09,547.34,0.0029,[]
MID_00850,IND_01,457.96,0.0151,[]
MID_00851,IND_12,36.04,0.0058,[]
MID_00852,IND_12,215.31,0.0091,[]
MID_00853,IND_19,177.21,0.0042,[]
MID_00854,IND_13,135.04,0.0167,[]
MID_00855,IND_17,33.05,0.0124,"[""AF""]"
MID_00856,IND_12,52.11,0.0121,"[""AF"", ""CD""]"
MID_00857,IND_06,768.04,0.0117,[]
MID_00858,IND_09,754.54,0.009,[]
MID_00859,IND_12,133.95,0.0108,[]
MID_00860,IND_07,917.82,0.0078,[]
MID_00861,IND_19,344.54,0.0186,"[""VE"", ""SY""]"
MID_00862,IND_13,125.01,0.0088,"[""AF""]"
MID_00863,IND_06,338.19,0.0035,[]
MID_00864,IND_15,247.17,0.022,[]
MID_00865,IND_09,925.98,0.01,"[""IQ""]"
MID_00866,IND_12,92.9,0.0039,"[""RU"", ""VE""]"
MID_00867,IND_01,575.18,0.009,[]
MID_00868,IND_19,246.72,0.0131,"[""VE"", ""IR""]"
MID_00869,IND_09,656.79,0.002,"[""AF"", ""IR""]"
MID_00870,IND_09,222.41,0.0097,"[""KP"", ""UA""]"
MID_00871,IND_26,41.91,0.0109,[]
MID_00872,IND_10,840.25,0.0073,"[""IR"", ""VE"", ""AF""]"
MID_00873,IND_06,212.82,0.0125,[]
MID_00874,IND_29,46.31,0.006,[]
MID_00875,IND_06,977.86,0.0028,[]
MID_00876,IND_08,970.4,0.0124,"[""RU"", ""VE""]"
MID_00877,IND_05,662.96,0.0189,"[""SY"", ""IR"", ""CD""]"
MID_00878,IND_04,657.02,0.0046,"[""CD"", ""IQ""]"
MID_00879,IND_09,495.23,0.0188,[]
MID_00880,IND_05,407.97,0.0066,[]
MID_00881,IND_20,18.77,0.0027,"[""RU""]"
MID_00882,IND_20,259.62,0.0086,[]
MID_00883,IND_04,694.06,0.0061,[]
MID_00884,IND_09,384.14,0.0136,[]
MID_00885,IND_04,585.17,0.0036,[]
MID_00886,IND_02,547.4,0.0059,[]
MID_00887,IND_07,790.39,0.0072,[]
MID_00888,IND_19,44.1,0.0047,"[""KP""]"
MID_00889,IND_11,138.47,0.0103,[]
MID_00890,IND_16,170.12,0.0117,[]
MID_00891,IND_29,70.61,0.003,"[""RU"", ""UA""]"
MID_00892,IND_17,50.11,0.0092,[]
MID_00893,IND_20,127.46,0.0126,[]
MID_00894,IND_04,109.3,0.0094,[]
MID_00895,IND_30,51.76,0.0025,"[""IQ"", ""UA""]"
MID_00896,IND_06,607.16,0.0058,[]
MID_00897,IND_10,627.42,0.0075,"[""IQ"", ""VE""]"
MID_00898,IND_01,361.57,0.0015,[]
MID_00899,IND_08,373.12,0.0142,[]
MID_00900,IND_08,533.77,0.0147,[]
MID_00901,IND_09,351.78,0.0128,"[""AF"", ""CD""]"
MID_00902,IND_09,622.61,0.0082,[]
MID_00903,IND_07,329.24,0.0065,[]
MID_00904,IND_13,209.48,0.004,[]
MID_00905,IND_08,388.76,0.0036,"[""IR""]"
MID_00906,IND_18,150.51,0.0078,"[""RU"", ""SY""]"
MID_00907,IND_13,179.73,0.0236,[]
MID_00908,IND_21,12.76,0.0032,"[""KP""]"
MID_00909,IND_07,818.0,0.0031,[]
MID_00910,IND_04,783.79,0.0129,[]
MID_00911,IND_08,181.8,0.0027,[]
MID_00912,IND_29,38.69,0.0202,[]
MID_00913,IND_01,663.98,0.0066,[]
MID_00914,IND_18,133.34,0.0056,"[""VE""]"
MID_00915,IND_13,129.35,0.0038,[]
MID_00916,IND_12,278.61,0.0026,[]
MID_00917,IND_07,324.42,0.0049,[]
MID_00918,IND_18,347.01,0.015,[]
MID_00919,IND_26,42.63,0.014,[]
MID_00920,IND_14,224.64,0.0047,[]
MID_00921,IND_09,334.36,0.0041,"[""IR""]"
MID_00922,IND_02,640.29,0.0064,[]
MID_00923,IND_03,371.97,0.0179,"[""KP"", ""IQ""]"
MID_00924,IND_08,284.98,0.0095,"[""UA"", ""AF""]"
MID_00925,IND_03,340.95,0.0035,"[""SY"", ""UA""]"
MID_00926,IND_17,290.72,0.0109,[]
MID_00927,IND_16,186.77,0.0159,[]
MID_00928,IND_13,122.91,0.0038,"[""SY"", ""IR""]"
MID_00929,IND_10,386.2,0.0105,[]
MID_00930,IND_08,974.94,0.0068,"[""VE"", ""RU""]"
MID_00931,IND_12,73.27,0.0152,[]
MID_00932,IND_18,161.6,0.0032,[]
MID_00933,IND_22,79.19,0.0183,[]
MID_00934,IND_19,217.55,0.0091,[]
MID_00935,IND_07,377.52,0.005,[]
MID_00936,IND_18,46.71,0.0069,"[""IR""]"
MID_00937,IND_21,62.89,0.0066,[]
MID_00938,IND_12,84.13,0.0047,"[""SY""]"
MID_00939,IND_17,67.25,0.0062,"[""RU"", ""IR""]"
MID_00940,IND_16,142.15,0.0095,[]
MID_00941,IND_16,104.68,0.0157,"[""RU""]"
MID_00942,IND_21,52.36,0.0035,"[""AF"", ""CD""]"
MID_00943,IND_09,638.24,0.0039,[]
MID_00944,IND_10,509.41,0.0131,"[""KP""]"
MID_00945,IND_11,299.41,0.005,[]
MID_00946,IND_06,909.56,0.0052,"[""IQ""]"
MID_00947,IND_03,547.72,0.0156,"[""CD""]"
MID_00948,IND_16,111.26,0.0144,[]
MID_00949,IND_17,122.96,0.016,"[""UA"", ""IR""]"
MID_00950,IND_29,12.08,0.0026,"[""UA"", ""RU"", ""IQ""]"
MID_00951,IND_19,227.51,0.0029,"[""VE"", ""AF""]"
MID_00952,IND_08,523.11,0.0036,[]
MID_00953,IND_11,149.9,0.002,"[""VE""]"
MID_00954,IND_07,998.31,0.0098,"[""RU"", ""KP"", ""IR""]"
MID_00955,IND_08,1.0,0.006,[]
MID_00956,IND_09,268.05,0.0195,[]
MID_00957,IND_12,70.96,0.0053,"[""AF"", ""IR""]"
MID_00958,IND_12,120.35,0.0028,[]
MID_00959,IND_03,864.6,0.0034,[]
MID_00960,IND_20,202.14,0.012,[]
MID_00961,IND_19,285.63,0.0104,"[""CD"", ""VE""]"
MID_00962,IND_30,35.05,0.0081,[]
MID_00963,IND_07,728.93,0.0129,"[""RU"", ""IQ"", ""AF""]"
MID_00964,IND_05,595.09,0.0061,"[""VE""]"
MID_00965,IND_16,156.88,0.013,[]
MID_00966,IND_05,223.2,0.0022,[]
MID_00967,IND_11,246.3,0.0172,[]
MID_00968,IND_17,208.53,0.0063,"[""AF""]"
MID_00969,IND_05,771.41,0.0097,[]
MID_00970,IND_16,129.92,0.0028,"[""RU""]"
MID_00971,IND_16,99.92,0.0018,[]
MID_00972,IND_15,257.15,0.0171,"[""CD"", ""RU"", ""KP""]"
MID_00973,IND_01,204.28,0.0109,[]
MID_00974,IND_06,838.41,0.0134,[]
MID_00975,IND_07,332.52,0.0037,[]
MID_00976,IND_04,366.74,0.0169,[]
MID_00977,IND_23,11.31,0.01,"[""IQ"", ""CD""]"
MID_00978,IND_17,211.05,0.008,[]
MID_00979,IND_16,89.7,0.0028,"[""KP"", ""IQ""]"
MID_00980,IND_14,127.17,0.0042,"[""SY"", ""VE""]"
MID_00981,IND_07,430.28,0.0105,[]
MID_00982,IND_08,770.01,0.0131,[]
MID_00983,IND_08,280.56,0.0129,[]
MID_00984,IND_01,481.28,0.0029,"[""IQ"", ""CD"", ""KP""]"
MID_00985,IND_11,1.0,0.0172,"[""VE"", ""CD"", ""AF""]"
MID_00986,IND_28,37.82,0.0085,"[""KP""]"
MID_00987,IND_04,1029.25,0.01,"[""IR"", ""RU"", ""CD""]"
MID_00988,IND_12,96.34,0.0135,"[""VE"", ""RU"", ""UA""]"
MID_00989,IND_15,300.01,0.0075,[]
MID_00990,IND_08,517.31,0.0116,[]
MID_00991,IND_02,650.54,0.0152,"[""SY"", ""RU"", ""UA""]"
MID_00992,IND_16,229.52,0.0089,[]
MID_00993,IND_21,40.08,0.01,[]
MID_00994,IND_20,129.11,0.0112,"[""RU""]"
MID_00995,IND_15,241.43,0.0047,"[""RU"", ""IR"", ""UA""]"
MID_00996,IND_13,202.4,0.011,"[""IR""]"
MID_00997,IND_21,51.3,0.0136,"[""KP""]"
MID_00998,IND_10,489.62,0.0078,[]
MID_00999,IND_20,130.05,0.014,"[""VE""]"
MID_01000,IND_01,1.0,0.0044,"[""UA"", ""VE""]"
MID_01001,IND_11,82.45,0.0083,[]
MID_01002,IND_06,571.68,0.005,"[""SY""]"
MID_01003,IND_15,226.18,0.0014,[]
MID_01004,IND_03,1004.5,0.0025,"[""UA"", ""VE""]"
MID_01005,IND_08,610.65,0.0033,[]
MID_01006,IND_13,180.67,0.0068,"[""VE""]"
MID_01007,IND_19,78.21,0.011,[]
MID_01008,IND_12,196.09,0.0061,[]
MID_01009,IND_05,542.08,0.0059,"[""RU""]"
MID_01010,IND_06,719.05,0.0153,"[""AF""]"
MID_01011,IND_11,141.8,0.0023,"[""IQ"", ""IR""]"
MID_01012,IND_20,110.52,0.0186,"[""UA""]"
MID_01013,IND_05,616.43,0.0038,"[""VE"", ""UA""]"
MID_01014,IND_16,55.32,0.0075,"[""VE""]"
MID_01015,IND_02,1162.59,0.0081,[]
MID_01016,IND_12,88.5,0.0069,[]
MID_01017,IND_19,282.26,0.0033,[]
MID_01018,IND_07,33.15,0.013,"[""IR""]"
MID_01019,IND_13,36.34,0.0133,[]
MID_01020,IND_14,68.69,0.004,[]
MID_01021,IND_18,225.54,0.0061,[]
MID_01022,IND_10,488.6,0.006,"[""UA"", ""CD"", ""KP""]"
MID_01023,IND_11,49.3,0.005,"[""IR""]"
MID_01024,IND_10,900.47,0.0039,"[""VE"", ""RU""]"
MID_01025,IND_18,143.06,0.0096,"[""RU""]"
MID_01026,IND_20,58.13,0.0089,[]
MID_01027,IND_07,126.29,0.0027,[]
