Date_Hour,Metric,Transaction_Volume,Total_Amount,Fraud_Count
2025-08-02 04:00:00,DEBIT,284,181546.72,1
2025-08-02 04:00:00,P2P_TRANSFER,234,175172.89,0
2025-08-02 05:00:00,CREDIT,262,226096.57,1
2025-08-02 05:00:00,DEBIT,164,110742.88,1
2025-08-02 05:00:00,P2P_TRANSFER,110,72568.72,0
2025-08-02 06:00:00,CREDIT,180,95977.82,0
2025-08-02 06:00:00,DEBIT,136,39547.15,0
2025-08-02 06:00:00,P2P_TRANSFER,128,118397.03,1
2025-08-02 07:00:00,CREDIT,300,239425.81,2
2025-08-02 07:00:00,DEBIT,153,77382.49,0
2025-08-02 07:00:00,P2P_TRANSFER,236,75180.59,0
2025-08-02 08:00:00,CREDIT,245,185221.97,0
2025-08-02 08:00:00,DEBIT,220,129925.15,0
2025-08-02 08:00:00,P2P_TRANSFER,404,199614.44,1
2025-08-02 09:00:00,CREDIT,402,232383.79,0
2025-08-02 09:00:00,DEBIT,483,288801.97,1
2025-08-02 09:00:00,P2P_TRANSFER,342,310861.64,1
2025-08-02 10:00:00,CREDIT,318,230945.27,1
2025-08-02 10:00:00,DEBIT,522,505334.42,3
2025-08-02 10:00:00,P2P_TRANSFER,290,74432.38,0
2025-08-02 11:00:00,CREDIT,444,317115.73,1
2025-08-02 11:00:00,DEBIT,161,109511.66,0
2025-08-02 11:00:00,P2P_TRANSFER,369,362759.93,1
2025-08-02 12:00:00,CREDIT,276,179487.71,1
2025-08-02 12:00:00,DEBIT,319,189157.14,0
2025-08-02 12:00:00,P2P_TRANSFER,216,163633.37,1
2025-08-02 13:00:00,CREDIT,303,74013.29,1
2025-08-02 13:00:00,DEBIT,192,67501.87,1
2025-08-02 13:00:00,P2P_TRANSFER,166,132431.12,0
2025-08-02 14:00:00,CREDIT,261,128100.35,1
2025-08-02 14:00:00,DEBIT,165,108465.29,0
2025-08-02 14:00:00,P2P_TRANSFER,335,185566.64,1
2025-08-02 15:00:00,CREDIT,164,23892.56,0
2025-08-02 15:00:00,DEBIT,150,105257.02,0
2025-08-02 15:00:00,P2P_TRANSFER,45,24993.56,0
2025-08-02 16:00:00,CREDIT,143,71780.7,0
2025-08-02 16:00:00,DEBIT,513,297170.36,1
2025-08-02 16:00:00,P2P_TRANSFER,357,437632.8,2
2025-08-02 17:00:00,CREDIT,447,216311.45,1
2025-08-02 17:00:00,DEBIT,515,353321.86,1
2025-08-02 17:00:00,P2P_TRANSFER,470,158815.24,2
2025-08-02 18:00:00,CREDIT,374,333925.38,2
2025-08-02 18:00:00,DEBIT,476,325231.34,2
2025-08-02 18:00:00,P2P_TRANSFER,406,265651.56,2
2025-08-02 19:00:00,CREDIT,694,600000.0,1
2025-08-02 19:00:00,DEBIT,273,205416.32,0
2025-08-02 19:00:00,P2P_TRANSFER,276,189095.42,0
2025-08-02 20:00:00,CREDIT,306,259428.04,1
2025-08-02 20:00:00,DEBIT,359,147564.92,1
2025-08-02 20:00:00,P2P_TRANSFER,331,177579.04,0
2025-08-02 21:00:00,CREDIT,222,138088.6,1
2025-08-02 21:00:00,DEBIT,287,167859.9,0
2025-08-02 21:00:00,P2P_TRANSFER,234,216448.52,0
2025-08-02 22:00:00,CREDIT,293,151548.55,0
2025-08-02 22:00:00,DEBIT,134,34763.26,1
2025-08-02 22:00:00,P2P_TRANSFER,315,192724.34,1
2025-08-02 23:00:00,CREDIT,229,113722.54,1
2025-08-02 23:00:00,DEBIT,261,199044.7,0
2025-08-02 23:00:00,P2P_TRANSFER,409,355382.12,1
2025-08-03 00:00:00,CREDIT,222,108078.1,1
2025-08-03 00:00:00,DEBIT,324,220439.93,1
2025-08-03 00:00:00,P2P_TRANSFER,298,127462.51,1
2025-08-03 01:00:00,CREDIT,516,219177.8,1
2025-08-03 01:00:00,DEBIT,446,178125.46,1
2025-08-03 01:00:00,P2P_TRANSFER,305,124202.7,1
2025-08-03 02:00:00,CREDIT,218,174871.61,1
2025-08-03 02:00:00,DEBIT,310,150733.99,1
2025-08-03 02:00:00,P2P_TRANSFER,432,380937.79,2
2025-08-03 03:00:00,CREDIT,575,272121.32,2
2025-08-03 03:00:00,DEBIT,177,107295.66,0
2025-08-03 03:00:00,P2P_TRANSFER,470,240866.45,1
2025-08-03 04:00:00,CREDIT,193,71482.94,1
2025-08-03 04:00:00,DEBIT,379,125184.32,1
2025-08-03 04:00:00,P2P_TRANSFER,207,151353.08,0
2025-08-03 05:00:00,CREDIT,369,121473.38,0
2025-08-03 05:00:00,DEBIT,171,57655.54,1
2025-08-03 05:00:00,P2P_TRANSFER,176,100460.87,0
2025-08-03 06:00:00,CREDIT,258,128118.19,1
2025-08-03 06:00:00,DEBIT,252,138749.94,1
2025-08-03 06:00:00,P2P_TRANSFER,239,86191.98,0
2025-08-03 07:00:00,CREDIT,220,63397.34,0
2025-08-03 07:00:00,DEBIT,366,222011.6,0
2025-08-03 07:00:00,P2P_TRANSFER,185,154290.92,0
2025-08-03 08:00:00,CREDIT,267,170603.88,0
2025-08-03 08:00:00,DEBIT,195,103655.23,0
2025-08-03 08:00:00,P2P_TRANSFER,317,206845.31,1
2025-08-03 09:00:00,CREDIT,420,344922.74,1
2025-08-03 09:00:00,DEBIT,312,114794.29,0
2025-08-03 09:00:00,P2P_TRANSFER,354,365153.68,2
2025-08-03 10:00:00,CREDIT,619,274833.53,1
2025-08-03 10:00:00,DEBIT,177,74731.37,0
2025-08-03 10:00:00,P2P_TRANSFER,422,333342.61,1
2025-08-03 11:00:00,CREDIT,296,154031.21,0
2025-08-03 11:00:00,DEBIT,384,126363.74,1
2025-08-03 11:00:00,P2P_TRANSFER,283,223581.62,1
2025-08-03 12:00:00,CREDIT,228,111786.97,0
2025-08-03 12:00:00,DEBIT,141,62177.29,0
2025-08-03 12:00:00,P2P_TRANSFER,288,216704.36,0
2025-08-03 13:00:00,CREDIT,237,138575.59,1
2025-08-03 13:00:00,DEBIT,247,212448.07,0
2025-08-03 13:00:00,P2P_TRANSFER,255,102130.82,1
2025-08-03 14:00:00,CREDIT,169,84773.15,0
2025-08-03 14:00:00,DEBIT,198,148339.78,0
2025-08-03 14:00:00,P2P_TRANSFER,255,154370.44,0
2025-08-03 15:00:00,CREDIT,369,364122.04,0
2025-08-03 15:00:00,DEBIT,265,225794.36,0
2025-08-03 15:00:00,P2P_TRANSFER,292,96096.88,1
2025-08-03 16:00:00,CREDIT,311,174636.77,0
2025-08-03 16:00:00,DEBIT,163,74953.99,0
2025-08-03 16:00:00,P2P_TRANSFER,412,265409.81,0
2025-08-03 17:00:00,CREDIT,369,194518.82,1
2025-08-03 17:00:00,DEBIT,452,401991.19,1
2025-08-03 17:00:00,P2P_TRANSFER,433,448450.62,2
2025-08-03 18:00:00,CREDIT,577,296768.14,1
2025-08-03 18:00:00,DEBIT,267,47588.52,1
2025-08-03 18:00:00,P2P_TRANSFER,311,337079.42,1
2025-08-03 19:00:00,CREDIT,266,192133.54,1
2025-08-03 19:00:00,DEBIT,214,100768.32,0
2025-08-03 19:00:00,P2P_TRANSFER,266,152319.64,0
2025-08-03 20:00:00,CREDIT,258,183327.92,1
2025-08-03 20:00:00,DEBIT,225,155001.61,0
2025-08-03 20:00:00,P2P_TRANSFER,348,227698.88,1
2025-08-03 21:00:00,CREDIT,211,185747.11,1
2025-08-03 21:00:00,DEBIT,167,57945.68,0
2025-08-03 21:00:00,P2P_TRANSFER,207,115643.32,1
2025-08-03 22:00:00,CREDIT,266,76399.31,0
2025-08-03 22:00:00,DEBIT,195,116145.13,1
2025-08-03 22:00:00,P2P_TRANSFER,276,155797.62,0
2025-08-03 23:00:00,CREDIT,278,195931.75,1
2025-08-03 23:00:00,DEBIT,322,201313.28,1
2025-08-03 23:00:00,P2P_TRANSFER,267,147135.94,0
2025-08-04 00:00:00,CREDIT,330,187072.75,0
2025-08-04 00:00:00,DEBIT,411,338600.98,1
2025-08-04 00:00:00,P2P_TRANSFER,190,100692.65,0
2025-08-04 01:00:00,CREDIT,406,344504.53,1
2025-08-04 01:00:00,DEBIT,515,115148.96,0
2025-08-04 01:00:00,P2P_TRANSFER,498,237830.39,2
2025-08-04 02:00:00,CREDIT,245,134223.83,0
2025-08-04 02:00:00,DEBIT,380,285475.86,0
2025-08-04 02:00:00,P2P_TRANSFER,390,158509.01,1
2025-08-04 03:00:00,CREDIT,383,181576.21,0
2025-08-04 03:00:00,DEBIT,369,158496.82,1
2025-08-04 03:00:00,P2P_TRANSFER,410,146715.76,0
2025-08-04 04:00:00,CREDIT,364,316392.13,0
2025-08-04 04:00:00,DEBIT,225,47904.12,0
2025-08-04 04:00:00,P2P_TRANSFER,253,144414.48,1
2025-08-04 05:00:00,CREDIT,216,72117.12,0
2025-08-04 05:00:00,DEBIT,177,33920.74,0
2025-08-04 05:00:00,P2P_TRANSFER,304,230006.82,1
2025-08-04 06:00:00,CREDIT,173,83701.6,0
2025-08-04 06:00:00,DEBIT,144,60559.92,1
2025-08-04 06:00:00,P2P_TRANSFER,126,27635.78,1
2025-08-04 07:00:00,CREDIT,202,110868.08,1
2025-08-04 07:00:00,DEBIT,351,222329.99,0
2025-08-04 07:00:00,P2P_TRANSFER,195,123780.28,1
2025-08-04 08:00:00,CREDIT,315,186904.04,0
2025-08-04 08:00:00,DEBIT,343,238353.12,1
2025-08-04 08:00:00,P2P_TRANSFER,335,174274.26,0
2025-08-04 09:00:00,CREDIT,495,429364.16,2
2025-08-04 09:00:00,DEBIT,352,178903.46,1
2025-08-04 09:00:00,P2P_TRANSFER,585,395745.26,2
2025-08-04 10:00:00,CREDIT,354,84228.96,0
2025-08-04 10:00:00,DEBIT,264,143429.92,0
2025-08-04 10:00:00,P2P_TRANSFER,585,453539.44,2
2025-08-04 11:00:00,CREDIT,359,314230.92,1
2025-08-04 11:00:00,DEBIT,58,32949.13,0
2025-08-04 11:00:00,P2P_TRANSFER,354,273841.06,1
2025-08-04 12:00:00,CREDIT,458,399712.66,1
2025-08-04 12:00:00,DEBIT,186,149950.6,0
2025-08-04 12:00:00,P2P_TRANSFER,217,127390.43,1
2025-08-04 13:00:00,CREDIT,328,131779.88,1
2025-08-04 13:00:00,DEBIT,251,91611.36,1
2025-08-04 13:00:00,P2P_TRANSFER,143,82917.84,0
2025-08-04 14:00:00,CREDIT,91,32564.84,0
2025-08-04 14:00:00,DEBIT,219,65486.62,0
2025-08-04 14:00:00,P2P_TRANSFER,166,153403.5,1
2025-08-04 15:00:00,CREDIT,192,84247.48,1
2025-08-04 15:00:00,DEBIT,314,236440.21,0
2025-08-04 15:00:00,P2P_TRANSFER,279,166701.41,1
2025-08-04 16:00:00,CREDIT,217,89947.03,1
2025-08-04 16:00:00,DEBIT,422,467314.79,2
2025-08-04 16:00:00,P2P_TRANSFER,344,198439.96,1
2025-08-04 17:00:00,CREDIT,247,119522.39,1
2025-08-04 17:00:00,DEBIT,345,134777.47,1
2025-08-04 17:00:00,P2P_TRANSFER,373,256341.91,2
2025-08-04 18:00:00,CREDIT,648,341482.74,1
2025-08-04 18:00:00,DEBIT,519,499604.71,1
2025-08-04 18:00:00,P2P_TRANSFER,693,471080.44,2
2025-08-04 19:00:00,CREDIT,389,335059.36,1
2025-08-04 19:00:00,DEBIT,392,229804.19,1
2025-08-04 19:00:00,P2P_TRANSFER,358,279626.5,1
2025-08-04 20:00:00,CREDIT,214,82933.92,0
2025-08-04 20:00:00,DEBIT,327,52135.34,0
2025-08-04 20:00:00,P2P_TRANSFER,84,84890.93,0
2025-08-04 21:00:00,CREDIT,395,140431.75,1
2025-08-04 21:00:00,DEBIT,240,159671.1,0
2025-08-04 21:00:00,P2P_TRANSFER,257,143650.34,0
2025-08-04 22:00:00,CREDIT,174,88201.14,0
2025-08-04 22:00:00,DEBIT,145,102304.57,0
2025-08-04 22:00:00,P2P_TRANSFER,181,94265.34,0
2025-08-04 23:00:00,CREDIT,147,118082.59,0
2025-08-04 23:00:00,DEBIT,271,193688.04,1
2025-08-04 23:00:00,P2P_TRANSFER,321,167411.28,0
2025-08-05 00:00:00,CREDIT,279,272711.09,0
2025-08-05 00:00:00,DEBIT,359,230606.99,2
2025-08-05 00:00:00,P2P_TRANSFER,366,248780.83,0
2025-08-05 01:00:00,CREDIT,389,268430.41,1
2025-08-05 01:00:00,DEBIT,545,471553.48,2
2025-08-05 01:00:00,P2P_TRANSFER,71,52836.12,0
2025-08-05 02:00:00,CREDIT,332,136535.36,1
2025-08-05 02:00:00,DEBIT,461,104742.2,1
2025-08-05 02:00:00,P2P_TRANSFER,272,292701.79,0
2025-08-05 03:00:00,CREDIT,342,152529.49,1
2025-08-05 03:00:00,DEBIT,249,142604.44,1
2025-08-05 03:00:00,P2P_TRANSFER,302,351258.7,1
2025-08-05 04:00:00,CREDIT,301,148142.69,0
2025-08-05 04:00:00,DEBIT,368,125641.73,0
2025-08-05 04:00:00,P2P_TRANSFER,345,284786.22,0
2025-08-05 05:00:00,CREDIT,379,124947.49,1
2025-08-05 05:00:00,DEBIT,204,118432.49,1
2025-08-05 05:00:00,P2P_TRANSFER,162,115171.81,0
2025-08-05 06:00:00,CREDIT,200,160789.67,0
2025-08-05 06:00:00,DEBIT,222,188949.31,1
2025-08-05 06:00:00,P2P_TRANSFER,148,105015.96,0
2025-08-05 07:00:00,CREDIT,253,164796.24,0
2025-08-05 07:00:00,DEBIT,287,106465.2,0
2025-08-05 07:00:00,P2P_TRANSFER,252,174043.39,1
2025-08-05 08:00:00,CREDIT,196,121280.99,0
2025-08-05 08:00:00,DEBIT,292,182931.26,0
2025-08-05 08:00:00,P2P_TRANSFER,316,185748.44,1
2025-08-05 09:00:00,CREDIT,466,130093.19,1
2025-08-05 09:00:00,DEBIT,342,114410.15,0
2025-08-05 09:00:00,P2P_TRANSFER,377,277173.9,1
2025-08-05 10:00:00,CREDIT,440,218054.58,1
2025-08-05 10:00:00,DEBIT,511,361899.62,2
2025-08-05 10:00:00,P2P_TRANSFER,457,381593.32,2
2025-08-05 11:00:00,CREDIT,468,64626.12,1
2025-08-05 11:00:00,DEBIT,210,121593.58,0
2025-08-05 11:00:00,P2P_TRANSFER,316,118004.05,1
2025-08-05 12:00:00,CREDIT,380,254517.18,1
2025-08-05 12:00:00,DEBIT,165,85798.81,1
2025-08-05 12:00:00,P2P_TRANSFER,313,171511.46,1
2025-08-05 13:00:00,CREDIT,364,259998.92,0
2025-08-05 13:00:00,DEBIT,153,92080.15,0
2025-08-05 13:00:00,P2P_TRANSFER,206,162001.57,1
2025-08-05 14:00:00,CREDIT,287,260945.03,1
2025-08-05 14:00:00,DEBIT,246,189860.17,2
2025-08-05 14:00:00,P2P_TRANSFER,331,199296.6,2
2025-08-05 15:00:00,CREDIT,366,160017.18,0
2025-08-05 15:00:00,DEBIT,214,129743.93,1
2025-08-05 15:00:00,P2P_TRANSFER,418,392664.54,2
2025-08-05 16:00:00,CREDIT,212,145258.81,1
2025-08-05 16:00:00,DEBIT,469,285890.98,2
2025-08-05 16:00:00,P2P_TRANSFER,315,208265.4,0
2025-08-05 17:00:00,CREDIT,513,137341.32,1
2025-08-05 17:00:00,DEBIT,366,185014.46,1
2025-08-05 17:00:00,P2P_TRANSFER,159,134112.18,0
2025-08-05 18:00:00,CREDIT,440,432912.71,1
2025-08-05 18:00:00,DEBIT,388,251519.22,1
2025-08-05 18:00:00,P2P_TRANSFER,339,248514.79,1
2025-08-05 19:00:00,CREDIT,512,319291.27,1
2025-08-05 19:00:00,DEBIT,355,190416.31,1
2025-08-05 19:00:00,P2P_TRANSFER,472,329104.5,2
2025-08-05 20:00:00,CREDIT,267,176911.15,1
2025-08-05 20:00:00,DEBIT,194,101864.81,1
2025-08-05 20:00:00,P2P_TRANSFER,166,114089.65,1
2025-08-05 21:00:00,CREDIT,149,37762.75,0
2025-08-05 21:00:00,DEBIT,107,34565.34,0
2025-08-05 21:00:00,P2P_TRANSFER,249,101969.11,0
2025-08-05 22:00:00,CREDIT,199,103544.74,0
2025-08-05 22:00:00,DEBIT,283,147347.22,1
2025-08-05 22:00:00,P2P_TRANSFER,213,112894.93,0
2025-08-05 23:00:00,CREDIT,311,81908.99,0
2025-08-05 23:00:00,DEBIT,242,129198.11,0
2025-08-05 23:00:00,P2P_TRANSFER,254,117137.95,0
2025-08-06 00:00:00,CREDIT,464,241586.0,1
2025-08-06 00:00:00,DEBIT,193,156978.96,0
2025-08-06 00:00:00,P2P_TRANSFER,441,357951.25,1
2025-08-06 01:00:00,CREDIT,236,88437.3,0
2025-08-06 01:00:00,DEBIT,417,161215.8,0
2025-08-06 01:00:00,P2P_TRANSFER,315,222405.36,0
2025-08-06 02:00:00,CREDIT,483,222440.98,1
2025-08-06 02:00:00,DEBIT,442,284098.04,1
2025-08-06 02:00:00,P2P_TRANSFER,306,45674.96,0
2025-08-06 03:00:00,CREDIT,291,105661.49,0
2025-08-06 03:00:00,DEBIT,257,126562.74,1
2025-08-06 03:00:00,P2P_TRANSFER,307,217129.63,1
2025-08-06 04:00:00,CREDIT,190,144905.71,0
2025-08-06 04:00:00,DEBIT,346,208788.74,1
2025-08-06 04:00:00,P2P_TRANSFER,333,174916.56,2
2025-08-06 05:00:00,CREDIT,221,183922.42,1
2025-08-06 05:00:00,DEBIT,267,194268.18,1
2025-08-06 05:00:00,P2P_TRANSFER,347,311961.38,2
2025-08-06 06:00:00,CREDIT,142,138035.9,0
2025-08-06 06:00:00,DEBIT,300,214752.55,0
2025-08-06 06:00:00,P2P_TRANSFER,223,133315.26,0
2025-08-06 07:00:00,CREDIT,221,108793.12,0
2025-08-06 07:00:00,DEBIT,273,144732.96,0
2025-08-06 07:00:00,P2P_TRANSFER,285,196255.63,0
2025-08-06 08:00:00,CREDIT,349,278372.09,2
2025-08-06 08:00:00,DEBIT,118,26100.46,0
2025-08-06 08:00:00,P2P_TRANSFER,524,223881.97,1
2025-08-06 09:00:00,CREDIT,434,292302.19,1
2025-08-06 09:00:00,DEBIT,337,68647.38,1
2025-08-06 09:00:00,P2P_TRANSFER,537,181407.52,1
2025-08-06 10:00:00,CREDIT,492,143308.42,0
2025-08-06 10:00:00,DEBIT,625,426526.7,2
2025-08-06 10:00:00,P2P_TRANSFER,421,220086.4,0
2025-08-06 11:00:00,CREDIT,340,270294.52,1
2025-08-06 11:00:00,DEBIT,263,15221.33,1
2025-08-06 11:00:00,P2P_TRANSFER,295,129408.78,1
2025-08-06 12:00:00,CREDIT,261,178983.73,0
2025-08-06 12:00:00,DEBIT,288,152620.87,0
2025-08-06 12:00:00,P2P_TRANSFER,252,102806.28,1
2025-08-06 13:00:00,CREDIT,315,194903.39,0
2025-08-06 13:00:00,DEBIT,267,190821.14,1
2025-08-06 13:00:00,P2P_TRANSFER,224,47184.08,0
2025-08-06 14:00:00,CREDIT,190,74031.8,1
2025-08-06 14:00:00,DEBIT,216,44442.16,0
2025-08-06 14:00:00,P2P_TRANSFER,174,94537.4,1
2025-08-06 15:00:00,CREDIT,322,276127.16,0
2025-08-06 15:00:00,DEBIT,287,146027.52,1
2025-08-06 15:00:00,P2P_TRANSFER,281,136788.79,0
2025-08-06 16:00:00,CREDIT,351,260398.68,1
2025-08-06 16:00:00,DEBIT,303,214323.11,0
2025-08-06 16:00:00,P2P_TRANSFER,357,138531.14,0
2025-08-06 17:00:00,CREDIT,431,251519.45,1
2025-08-06 17:00:00,DEBIT,402,256669.88,2
2025-08-06 17:00:00,P2P_TRANSFER,564,402953.28,2
2025-08-06 18:00:00,CREDIT,261,208188.8,1
2025-08-06 18:00:00,DEBIT,441,456040.38,1
2025-08-06 18:00:00,P2P_TRANSFER,490,383899.99,1
2025-08-06 19:00:00,CREDIT,404,241618.97,1
2025-08-06 19:00:00,DEBIT,240,198503.52,0
2025-08-06 19:00:00,P2P_TRANSFER,129,54162.77,0
2025-08-06 20:00:00,CREDIT,408,336432.55,3
2025-08-06 20:00:00,DEBIT,177,133100.9,0
2025-08-06 20:00:00,P2P_TRANSFER,273,177991.69,1
2025-08-06 21:00:00,CREDIT,235,105544.76,1
2025-08-06 21:00:00,DEBIT,186,142348.7,1
2025-08-06 21:00:00,P2P_TRANSFER,339,119032.46,0
2025-08-06 22:00:00,CREDIT,165,114583.62,0
2025-08-06 22:00:00,DEBIT,312,171691.16,0
2025-08-06 22:00:00,P2P_TRANSFER,186,95461.93,0
2025-08-06 23:00:00,CREDIT,227,137034.6,1
2025-08-06 23:00:00,DEBIT,293,171644.12,1
2025-08-06 23:00:00,P2P_TRANSFER,329,318987.91,0
2025-08-07 00:00:00,CREDIT,335,226317.78,0
2025-08-07 00:00:00,DEBIT,331,194763.01,0
2025-08-07 00:00:00,P2P_TRANSFER,342,225664.48,0
2025-08-07 01:00:00,CREDIT,323,211803.97,0
2025-08-07 01:00:00,DEBIT,441,132060.25,1
2025-08-07 01:00:00,P2P_TRANSFER,502,267418.45,1
2025-08-07 02:00:00,CREDIT,315,177131.6,1
2025-08-07 02:00:00,DEBIT,480,295248.58,0
2025-08-07 02:00:00,P2P_TRANSFER,261,152380.37,0
2025-08-07 03:00:00,CREDIT,288,227682.28,1
2025-08-07 03:00:00,DEBIT,275,212845.34,0
2025-08-07 03:00:00,P2P_TRANSFER,329,144357.36,1
2025-08-07 04:00:00,CREDIT,330,208328.18,1
2025-08-07 04:00:00,DEBIT,373,172264.36,0
2025-08-07 04:00:00,P2P_TRANSFER,231,168687.08,0
2025-08-07 05:00:00,CREDIT,100,47910.41,1
2025-08-07 05:00:00,DEBIT,261,132554.05,0
2025-08-07 05:00:00,P2P_TRANSFER,249,158467.13,0
2025-08-07 06:00:00,CREDIT,272,147307.07,1
2025-08-07 06:00:00,DEBIT,193,118914.12,0
2025-08-07 06:00:00,P2P_TRANSFER,286,218904.24,0
2025-08-07 07:00:00,CREDIT,204,54849.6,0
2025-08-07 07:00:00,DEBIT,134,42164.51,1
2025-08-07 07:00:00,P2P_TRANSFER,342,178227.74,1
2025-08-07 08:00:00,CREDIT,290,245106.36,0
2025-08-07 08:00:00,DEBIT,450,186067.74,1
2025-08-07 08:00:00,P2P_TRANSFER,486,331441.32,2
2025-08-07 09:00:00,CREDIT,320,109330.48,0
2025-08-07 09:00:00,DEBIT,545,393849.82,2
2025-08-07 09:00:00,P2P_TRANSFER,451,372483.43,1
2025-08-07 10:00:00,CREDIT,396,242199.55,0
2025-08-07 10:00:00,DEBIT,468,159079.1,1
2025-08-07 10:00:00,P2P_TRANSFER,216,199766.77,0
2025-08-07 11:00:00,CREDIT,379,225203.64,1
2025-08-07 11:00:00,DEBIT,404,255728.6,1
2025-08-07 11:00:00,P2P_TRANSFER,269,150374.05,1
2025-08-07 12:00:00,CREDIT,237,100793.36,1
2025-08-07 12:00:00,DEBIT,254,220052.5,1
2025-08-07 12:00:00,P2P_TRANSFER,230,81372.1,0
2025-08-07 13:00:00,CREDIT,175,116938.8,1
2025-08-07 13:00:00,DEBIT,247,95688.32,1
2025-08-07 13:00:00,P2P_TRANSFER,147,59327.18,0
2025-08-07 14:00:00,CREDIT,164,87126.41,0
2025-08-07 14:00:00,DEBIT,229,175314.26,0
2025-08-07 14:00:00,P2P_TRANSFER,302,73256.45,1
2025-08-07 15:00:00,CREDIT,203,152057.36,1
2025-08-07 15:00:00,DEBIT,159,121643.06,1
2025-08-07 15:00:00,P2P_TRANSFER,247,58300.44,1
2025-08-07 16:00:00,CREDIT,197,99259.74,1
2025-08-07 16:00:00,DEBIT,441,323889.25,1
2025-08-07 16:00:00,P2P_TRANSFER,424,234394.0,0
2025-08-07 17:00:00,CREDIT,143,118060.21,0
2025-08-07 17:00:00,DEBIT,388,336609.28,2
2025-08-07 17:00:00,P2P_TRANSFER,525,230453.82,0
2025-08-07 18:00:00,CREDIT,546,268162.61,0
2025-08-07 18:00:00,DEBIT,195,116852.62,1
2025-08-07 18:00:00,P2P_TRANSFER,367,273002.0,0
2025-08-07 19:00:00,CREDIT,233,119107.28,0
2025-08-07 19:00:00,DEBIT,317,187364.2,0
2025-08-07 19:00:00,P2P_TRANSFER,362,266983.48,1
2025-08-07 20:00:00,CREDIT,345,188726.58,1
2025-08-07 20:00:00,DEBIT,174,129733.8,1
2025-08-07 20:00:00,P2P_TRANSFER,228,131814.5,0
2025-08-07 21:00:00,CREDIT,282,191918.9,1
2025-08-07 21:00:00,DEBIT,253,12000.0,0
2025-08-07 21:00:00,P2P_TRANSFER,204,90162.49,1
2025-08-07 22:00:00,CREDIT,298,227949.6,0
2025-08-07 22:00:00,DEBIT,223,160675.86,2
2025-08-07 22:00:00,P2P_TRANSFER,338,151411.24,1
2025-08-07 23:00:00,CREDIT,256,105185.51,0
2025-08-07 23:00:00,DEBIT,289,208834.97,1
2025-08-07 23:00:00,P2P_TRANSFER,292,191698.28,2
2025-08-08 00:00:00,CREDIT,293,121262.21,0
2025-08-08 00:00:00,DEBIT,250,228909.24,1
2025-08-08 00:00:00,P2P_TRANSFER,276,101716.99,0
2025-08-08 01:00:00,CREDIT,423,316585.06,2
2025-08-08 01:00:00,DEBIT,287,71554.46,0
2025-08-08 01:00:00,P2P_TRANSFER,416,241166.41,2
2025-08-08 02:00:00,CREDIT,124,78371.11,1
2025-08-08 02:00:00,DEBIT,319,121685.09,0
2025-08-08 02:00:00,P2P_TRANSFER,396,166239.97,1
2025-08-08 03:00:00,CREDIT,276,132471.92,1
2025-08-08 03:00:00,DEBIT,214,89701.24,1
2025-08-08 03:00:00,P2P_TRANSFER,30,21925.5,0
2025-08-08 04:00:00,CREDIT,254,195581.78,1
2025-08-08 04:00:00,DEBIT,267,136280.47,0
2025-08-08 04:00:00,P2P_TRANSFER,246,128370.26,1
2025-08-08 05:00:00,CREDIT,197,89670.25,1
2025-08-08 05:00:00,DEBIT,205,126346.92,1
2025-08-08 05:00:00,P2P_TRANSFER,174,135890.09,1
2025-08-08 06:00:00,CREDIT,264,161545.33,1
2025-08-08 06:00:00,DEBIT,294,180585.04,0
2025-08-08 06:00:00,P2P_TRANSFER,197,131697.02,0
2025-08-08 07:00:00,CREDIT,291,181923.28,0
2025-08-08 07:00:00,DEBIT,231,105159.24,0
2025-08-08 07:00:00,P2P_TRANSFER,206,39242.71,0
2025-08-08 08:00:00,CREDIT,243,130422.44,0
2025-08-08 08:00:00,DEBIT,276,179497.87,1
2025-08-08 08:00:00,P2P_TRANSFER,233,174304.64,1
2025-08-08 09:00:00,CREDIT,367,237998.23,1
2025-08-08 09:00:00,DEBIT,284,209315.42,1
2025-08-08 09:00:00,P2P_TRANSFER,486,220921.76,2
2025-08-08 10:00:00,CREDIT,140,132981.3,1
2025-08-08 10:00:00,DEBIT,370,238367.14,1
2025-08-08 10:00:00,P2P_TRANSFER,345,145037.42,1
2025-08-08 11:00:00,CREDIT,205,101522.96,0
2025-08-08 11:00:00,DEBIT,425,345371.48,1
2025-08-08 11:00:00,P2P_TRANSFER,244,256774.24,2
2025-08-08 12:00:00,CREDIT,317,310522.04,1
2025-08-08 12:00:00,DEBIT,231,155446.1,2
2025-08-08 12:00:00,P2P_TRANSFER,285,143290.01,0
2025-08-08 13:00:00,CREDIT,240,203641.08,0
2025-08-08 13:00:00,DEBIT,166,115937.21,2
2025-08-08 13:00:00,P2P_TRANSFER,178,20701.52,1
2025-08-08 14:00:00,CREDIT,236,87422.35,1
2025-08-08 14:00:00,DEBIT,251,226823.87,1
2025-08-08 14:00:00,P2P_TRANSFER,269,175002.22,1
2025-08-08 15:00:00,CREDIT,279,117459.68,1
2025-08-08 15:00:00,DEBIT,295,183358.19,0
2025-08-08 15:00:00,P2P_TRANSFER,258,181038.36,1
2025-08-08 16:00:00,CREDIT,304,214597.32,0
2025-08-08 16:00:00,DEBIT,328,233052.6,2
2025-08-08 16:00:00,P2P_TRANSFER,482,364877.11,1
