CaseID,TransactionID,AnalystID,Case_Status,Resolution_Code,Open_Timestamp,AnalystNotes
CS_000184,TID_000184,ANL_027,CLOSED,FN_NOT_FRAUD,2025-09-15 22:10:29,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000185,TID_000185,ANL_001,CLOSED,FN_NOT_FRAUD,2025-10-24 00:39:20,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000186,TID_000186,ANL_023,CLOSED,FN_NOT_FRAUD,2025-10-04 13:14:19,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000187,TID_000187,ANL_024,CLOSED,FN_NOT_FRAUD,2025-08-16 15:05:20,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000188,TID_000188,ANL_006,CLOSED,FN_FRAUD,2025-09-28 02:23:19,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_000189,TID_000189,ANL_004,CLOSED,FN_NOT_FRAUD,2025-10-08 22:47:42,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000190,TID_000190,ANL_049,PENDING_REVIEW,N/A,2025-09-25 08:44:08,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000191,TID_000191,ANL_005,PENDING_REVIEW,N/A,2025-09-26 08:45:58,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000192,TID_000192,ANL_008,CLOSED,FN_NOT_FRAUD,2025-08-08 20:00:42,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000193,TID_000193,ANL_042,CLOSED,FN_FRAUD,2025-09-24 03:06:42,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_000194,TID_000194,ANL_023,CLOSED,FN_NOT_FRAUD,2025-10-21 01:08:32,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000195,TID_000195,ANL_009,CLOSED,FN_NOT_FRAUD,2025-09-21 15:37:17,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000196,TID_000196,ANL_036,CLOSED,FN_NOT_FRAUD,2025-09-06 05:16:26,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000197,TID_000197,ANL_034,PENDING_REVIEW,N/A,2025-07-28 06:19:00,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000198,TID_000198,ANL_050,CLOSED,FN_NOT_FRAUD,2025-10-13 20:03:01,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000199,TID_000199,ANL_026,PENDING_REVIEW,N/A,2025-10-13 15:49:40,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000200,TID_000200,ANL_030,CLOSED,FN_NOT_FRAUD,2025-09-13 19:31:33,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000201,TID_000201,ANL_011,PENDING_REVIEW,N/A,2025-10-10 09:25:16,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000202,TID_000202,ANL_008,CLOSED,FN_NOT_FRAUD,2025-09-01 22:57:23,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000203,TID_000203,ANL_002,CLOSED,FN_NOT_FRAUD,2025-07-30 09:48:38,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000204,TID_000204,ANL_010,CLOSED,INSUFFICIENT_DATA,2025-08-29 04:36:57,"{""Summary"": ""Case closed due to inactivity.""}"
CS_000205,TID_000205,ANL_003,PENDING_REVIEW,N/A,2025-08-04 19:29:42,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000206,TID_000206,ANL_009,CLOSED,FN_FRAUD,2025-08-04 02:30:14,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_000207,TID_000207,ANL_027,OPEN,N/A,2025-08-24 08:49:11,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000208,TID_000208,ANL_006,PENDING_REVIEW,N/A,2025-09-03 10:27:02,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000209,TID_000209,ANL_001,CLOSED,FN_NOT_FRAUD,2025-09-13 08:19:04,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000210,TID_000210,ANL_008,CLOSED,W_CLOSED,2025-07-26 23:35:32,"{""Summary"": ""Case closed due to inactivity.""}"
CS_000211,TID_000211,ANL_004,CLOSED,FN_NOT_FRAUD,2025-08-13 17:45:40,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000212,TID_000212,ANL_007,CLOSED,INSUFFICIENT_DATA,2025-07-27 05:08:12,"{""Summary"": ""Case closed due to inactivity.""}"
CS_000213,TID_000213,ANL_001,CLOSED,FN_NOT_FRAUD,2025-08-25 07:17:48,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000214,TID_000214,ANL_008,CLOSED,W_CLOSED,2025-09-14 15:49:44,"{""Summary"": ""Case closed due to inactivity.""}"
CS_000215,TID_000215,ANL_004,PENDING_REVIEW,N/A,2025-08-29 22:09:58,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000216,TID_000216,ANL_025,CLOSED,FN_FRAUD,2025-10-21 07:12:48,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_000217,TID_000217,ANL_006,CLOSED,FN_FRAUD,2025-08-05 22:26:42,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_000218,TID_000218,ANL_027,CLOSED,INSUFFICIENT_DATA,2025-09-26 17:36:42,"{""Summary"": ""Case closed due to inactivity.""}"
CS_000219,TID_000219,ANL_009,CLOSED,FN_NOT_FRAUD,2025-08-24 10:47:43,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000220,TID_000220,ANL_038,CLOSED,FN_NOT_FRAUD,2025-09-14 20:35:08,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000221,TID_000221,ANL_001,OPEN,N/A,2025-09-28 00:12:49,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000222,TID_000222,ANL_029,PENDING_REVIEW,N/A,2025-09-19 21:35:55,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000223,TID_000223,ANL_001,CLOSED,FN_FRAUD,2025-08-11 04:40:29,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_000224,TID_000224,ANL_003,CLOSED,FN_NOT_FRAUD,2025-08-19 08:06:25,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000225,TID_000225,ANL_010,CLOSED,FN_NOT_FRAUD,2025-08-28 05:12:15,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000226,TID_000226,ANL_039,CLOSED,FN_NOT_FRAUD,2025-09-03 06:08:47,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000227,TID_000227,ANL_002,CLOSED,FN_NOT_FRAUD,2025-09-18 01:49:10,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000228,TID_000228,ANL_043,PENDING_REVIEW,N/A,2025-08-06 19:02:50,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000229,TID_000229,ANL_002,CLOSED,FN_NOT_FRAUD,2025-07-26 21:54:10,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000230,TID_000230,ANL_040,CLOSED,FN_NOT_FRAUD,2025-09-02 04:11:37,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000231,TID_000231,ANL_009,CLOSED,FN_NOT_FRAUD,2025-08-13 16:29:34,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000232,TID_000232,ANL_006,PENDING_REVIEW,N/A,2025-10-18 13:58:42,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000233,TID_000233,ANL_025,CLOSED,FN_NOT_FRAUD,2025-10-06 19:23:11,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000234,TID_000234,ANL_001,PENDING_REVIEW,N/A,2025-09-07 15:50:23,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000235,TID_000235,ANL_021,PENDING_REVIEW,N/A,2025-09-06 17:40:17,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000236,TID_000236,ANL_029,CLOSED,FN_NOT_FRAUD,2025-09-22 07:10:26,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000237,TID_000237,ANL_013,CLOSED,FN_FRAUD,2025-09-09 06:50:15,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_000238,TID_000238,ANL_041,CLOSED,W_CLOSED,2025-09-05 17:32:37,"{""Summary"": ""Case closed due to inactivity.""}"
CS_000239,TID_000239,ANL_008,CLOSED,FN_NOT_FRAUD,2025-09-18 05:37:47,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000240,TID_000240,ANL_009,CLOSED,FN_FRAUD,2025-09-14 15:58:12,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_000241,TID_000241,ANL_042,PENDING_REVIEW,N/A,2025-07-27 14:56:20,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000242,TID_000242,ANL_017,CLOSED,FN_NOT_FRAUD,2025-10-10 13:05:56,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000243,TID_000243,ANL_009,PENDING_REVIEW,N/A,2025-08-22 15:25:24,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000244,TID_000244,ANL_028,CLOSED,FN_NOT_FRAUD,2025-09-12 03:36:17,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000245,TID_000245,ANL_001,CLOSED,INSUFFICIENT_DATA,2025-08-19 15:27:24,"{""Summary"": ""Case closed due to inactivity.""}"
CS_000246,TID_000246,ANL_007,CLOSED,FN_FRAUD,2025-09-12 08:59:13,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_000247,TID_000247,ANL_042,PENDING_REVIEW,N/A,2025-10-04 07:11:31,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000248,TID_000248,ANL_007,CLOSED,FN_NOT_FRAUD,2025-10-03 03:24:27,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000249,TID_000249,ANL_001,PENDING_REVIEW,N/A,2025-10-22 18:32:29,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000250,TID_000250,ANL_009,CLOSED,FN_NOT_FRAUD,2025-08-19 13:24:09,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000251,TID_000251,ANL_008,CLOSED,FN_NOT_FRAUD,2025-08-29 00:51:35,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000252,TID_000252,ANL_003,CLOSED,FN_FRAUD,2025-10-11 00:44:32,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_000253,TID_000253,ANL_009,OPEN,N/A,2025-09-13 20:50:56,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000254,TID_000254,ANL_006,CLOSED,FN_NOT_FRAUD,2025-09-16 04:57:28,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000255,TID_000255,ANL_007,PENDING_REVIEW,N/A,2025-08-06 04:21:09,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000256,TID_000256,ANL_003,CLOSED,FN_FRAUD,2025-09-04 03:16:58,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_000257,TID_000257,ANL_010,CLOSED,FN_NOT_FRAUD,2025-09-30 10:37:15,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000258,TID_000258,ANL_009,CLOSED,FN_NOT_FRAUD,2025-08-26 16:07:52,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000259,TID_000259,ANL_010,CLOSED,FN_NOT_FRAUD,2025-08-08 04:50:31,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000260,TID_000260,ANL_001,CLOSED,FN_FRAUD,2025-09-06 09:11:04,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_000261,TID_000261,ANL_021,CLOSED,FN_NOT_FRAUD,2025-10-10 04:10:52,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000262,TID_000262,ANL_027,CLOSED,FN_NOT_FRAUD,2025-08-11 04:48:35,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000263,TID_000263,ANL_049,PENDING_REVIEW,N/A,2025-08-29 15:29:25,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000264,TID_000264,ANL_022,CLOSED,FN_NOT_FRAUD,2025-08-26 14:02:29,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000265,TID_000265,ANL_015,CLOSED,FN_NOT_FRAUD,2025-08-03 17:20:11,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000266,TID_000266,ANL_001,CLOSED,W_CLOSED,2025-09-21 03:21:09,"{""Summary"": ""Case closed due to inactivity.""}"
CS_000267,TID_000267,ANL_020,CLOSED,FN_NOT_FRAUD,2025-09-06 09:25:27,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000268,TID_000268,ANL_003,CLOSED,FN_NOT_FRAUD,2025-08-23 09:31:52,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000269,TID_000269,ANL_004,CLOSED,FN_NOT_FRAUD,2025-10-22 09:48:39,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000270,TID_000270,ANL_010,CLOSED,W_CLOSED,2025-09-26 02:21:32,"{""Summary"": ""Case closed due to inactivity.""}"
CS_000271,TID_000271,ANL_008,CLOSED,FN_NOT_FRAUD,2025-08-06 15:59:27,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000272,TID_000272,ANL_001,CLOSED,FN_NOT_FRAUD,2025-10-12 09:57:26,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000273,TID_000273,ANL_037,CLOSED,FN_NOT_FRAUD,2025-09-07 10:06:43,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000274,TID_000274,ANL_048,CLOSED,W_CLOSED,2025-08-22 22:13:41,"{""Summary"": ""Case closed due to inactivity.""}"
CS_000275,TID_000275,ANL_001,CLOSED,FN_NOT_FRAUD,2025-07-28 22:05:33,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000276,TID_000276,ANL_036,CLOSED,FN_NOT_FRAUD,2025-08-19 18:05:42,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000277,TID_000277,ANL_041,CLOSED,FN_NOT_FRAUD,2025-08-24 01:23:56,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000278,TID_000278,ANL_031,PENDING_REVIEW,N/A,2025-09-23 01:41:21,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000279,TID_000279,ANL_010,PENDING_REVIEW,N/A,2025-10-17 04:19:10,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000280,TID_000280,ANL_006,CLOSED,FN_FRAUD,2025-09-24 02:11:34,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_000281,TID_000281,ANL_001,CLOSED,INSUFFICIENT_DATA,2025-10-23 01:36:53,"{""Summary"": ""Case closed due to inactivity.""}"
CS_000282,TID_000282,ANL_001,CLOSED,FN_NOT_FRAUD,2025-08-03 01:31:22,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000283,TID_000283,ANL_003,CLOSED,FN_NOT_FRAUD,2025-10-06 04:26:20,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000284,TID_000284,ANL_021,CLOSED,W_CLOSED,2025-07-31 04:47:57,"{""Summary"": ""Case closed due to inactivity.""}"
CS_000285,TID_000285,ANL_003,CLOSED,FN_NOT_FRAUD,2025-10-15 17:18:52,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000286,TID_000286,ANL_030,CLOSED,FN_NOT_FRAUD,2025-08-25 20:39:52,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000287,TID_000287,ANL_006,CLOSED,FN_NOT_FRAUD,2025-08-22 04:24:08,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000288,TID_000288,ANL_009,CLOSED,FN_NOT_FRAUD,2025-10-24 02:34:46,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000289,TID_000289,ANL_010,CLOSED,FN_NOT_FRAUD,2025-09-25 17:34:25,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000290,TID_000290,ANL_005,PENDING_REVIEW,N/A,2025-08-29 13:55:00,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000291,TID_000291,ANL_032,CLOSED,FN_NOT_FRAUD,2025-10-15 01:44:25,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000292,TID_000292,ANL_002,CLOSED,FN_NOT_FRAUD,2025-08-28 04:55:43,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000293,TID_000293,ANL_014,CLOSED,FN_NOT_FRAUD,2025-09-10 17:12:17,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000294,TID_000294,ANL_014,CLOSED,FN_NOT_FRAUD,2025-08-14 14:51:25,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000295,TID_000295,ANL_050,CLOSED,FN_NOT_FRAUD,2025-09-04 20:34:10,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000296,TID_000296,ANL_003,CLOSED,FN_NOT_FRAUD,2025-09-11 17:52:33,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000297,TID_000297,ANL_031,CLOSED,FN_FRAUD,2025-10-15 23:31:30,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_000298,TID_000298,ANL_008,CLOSED,FN_NOT_FRAUD,2025-10-21 22:57:47,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000299,TID_000299,ANL_022,PENDING_REVIEW,N/A,2025-08-30 23:33:23,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000300,TID_000300,ANL_007,CLOSED,FN_NOT_FRAUD,2025-09-08 12:54:20,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000301,TID_000301,ANL_008,CLOSED,FN_NOT_FRAUD,2025-09-14 22:58:19,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000302,TID_000302,ANL_027,CLOSED,FN_FRAUD,2025-09-11 03:11:46,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_000303,TID_000303,ANL_017,CLOSED,FN_NOT_FRAUD,2025-08-20 03:01:33,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000304,TID_000304,ANL_005,CLOSED,FN_NOT_FRAUD,2025-08-09 14:20:18,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000305,TID_000305,ANL_032,CLOSED,FN_NOT_FRAUD,2025-08-02 23:31:50,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000306,TID_000306,ANL_008,CLOSED,FN_NOT_FRAUD,2025-09-21 20:00:34,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000307,TID_000307,ANL_012,CLOSED,FN_FRAUD,2025-10-11 18:42:25,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_000308,TID_000308,ANL_001,CLOSED,FN_NOT_FRAUD,2025-10-16 05:04:57,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000309,TID_000309,ANL_010,CLOSED,FN_FRAUD,2025-10-20 00:23:52,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_000310,TID_000310,ANL_041,CLOSED,FN_NOT_FRAUD,2025-09-30 21:24:47,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000311,TID_000311,ANL_034,CLOSED,FN_NOT_FRAUD,2025-09-19 12:19:04,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000312,TID_000312,ANL_010,PENDING_REVIEW,N/A,2025-09-02 04:48:02,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000313,TID_000313,ANL_009,CLOSED,FN_NOT_FRAUD,2025-08-24 06:30:01,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000314,TID_000314,ANL_007,CLOSED,W_CLOSED,2025-08-31 13:05:58,"{""Summary"": ""Case closed due to inactivity.""}"
CS_000315,TID_000315,ANL_010,PENDING_REVIEW,N/A,2025-08-07 08:54:16,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000316,TID_000316,ANL_007,OPEN,N/A,2025-09-09 10:56:13,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000317,TID_000317,ANL_015,PENDING_REVIEW,N/A,2025-09-12 19:37:35,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000318,TID_000318,ANL_002,OPEN,N/A,2025-08-18 05:38:38,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000319,TID_000319,ANL_009,CLOSED,FN_NOT_FRAUD,2025-08-11 02:53:00,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000320,TID_000320,ANL_004,CLOSED,FN_NOT_FRAUD,2025-09-23 19:57:42,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000321,TID_000321,ANL_007,PENDING_REVIEW,N/A,2025-09-26 23:14:00,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000322,TID_000322,ANL_048,CLOSED,FN_NOT_FRAUD,2025-10-18 16:07:34,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000323,TID_000323,ANL_050,PENDING_REVIEW,N/A,2025-10-21 03:52:35,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000324,TID_000324,ANL_006,PENDING_REVIEW,N/A,2025-08-12 19:10:45,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000325,TID_000325,ANL_010,CLOSED,FN_NOT_FRAUD,2025-10-05 21:47:18,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000326,TID_000326,ANL_006,CLOSED,FN_NOT_FRAUD,2025-09-25 19:37:01,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000327,TID_000327,ANL_034,CLOSED,FN_NOT_FRAUD,2025-08-25 21:59:24,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000328,TID_000328,ANL_008,CLOSED,FN_NOT_FRAUD,2025-07-31 14:40:57,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000329,TID_000329,ANL_016,CLOSED,FN_NOT_FRAUD,2025-10-03 04:13:37,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000330,TID_000330,ANL_009,CLOSED,FN_NOT_FRAUD,2025-09-20 19:21:55,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000331,TID_000331,ANL_002,CLOSED,FN_NOT_FRAUD,2025-08-05 02:49:34,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000332,TID_000332,ANL_036,CLOSED,FN_NOT_FRAUD,2025-09-06 05:02:05,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000333,TID_000333,ANL_004,CLOSED,FN_NOT_FRAUD,2025-08-21 14:50:10,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000334,TID_000334,ANL_004,OPEN,N/A,2025-07-27 17:32:48,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000335,TID_000335,ANL_003,PENDING_REVIEW,N/A,2025-10-18 07:40:29,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000336,TID_000336,ANL_004,PENDING_REVIEW,N/A,2025-10-02 10:21:01,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000337,TID_000337,ANL_009,CLOSED,FN_NOT_FRAUD,2025-10-10 15:58:46,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000338,TID_000338,ANL_008,CLOSED,FN_NOT_FRAUD,2025-09-15 09:24:11,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000339,TID_000339,ANL_001,CLOSED,INSUFFICIENT_DATA,2025-08-30 01:02:32,"{""Summary"": ""Case closed due to inactivity.""}"
CS_000340,TID_000340,ANL_007,CLOSED,FN_NOT_FRAUD,2025-10-04 16:31:48,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000341,TID_000341,ANL_004,CLOSED,FN_FRAUD,2025-09-03 22:42:29,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_000342,TID_000342,ANL_036,CLOSED,FN_NOT_FRAUD,2025-09-16 15:47:37,"{""Summary"": ""User verified transaction as legitimate.""}"
CS_000343,TID_000343,ANL_004,CLOSED,FN_FRAUD,2025-08-02 14:52:08,"{""Summary"": ""Confirmed fraud. Account compromised.""}"
CS_000344,TID_000344,ANL_004,PENDING_REVIEW,N/A,2025-08-20 13:49:32,"{""Initial_Assessment"": ""Automatic trigger on velocity breach.""}"
CS_000345,TID_000345,ANL_005,CLOSED,FN_NOT_FRAUD,2025-09-09 06:54:25,"{""Summary"": ""User verified transaction as legitimate.""}"
