FeedID,TransactionID,IP_Risk_Score,Email_Domain_Age,VPN_Flag
FID_000679,TID_000679,1.0,1132,False
FID_000680,TID_000680,8.1,261,False
FID_000681,TID_000681,21.9,1028,False
FID_000682,TID_000682,11.2,796,False
FID_000683,TID_000683,21.3,32,False
FID_000684,TID_000684,5.2,129,False
FID_000685,TID_000685,2.5,30,False
FID_000686,TID_000686,27.4,5000,False
FID_000687,TID_000687,9.3,2071,False
FID_000688,TID_000688,5.2,5000,False
FID_000689,TID_000689,7.8,109,False
FID_000690,TID_000690,24.6,626,False
FID_000691,TID_000691,10.2,5000,False
FID_000692,TID_000692,8.9,2620,False
FID_000693,TID_000693,4.6,322,False
FID_000694,TID_000694,4.7,1389,False
FID_000695,TID_000695,13.3,113,False
FID_000696,TID_000696,4.0,735,False
FID_000697,TID_000697,1.0,111,False
FID_000698,TID_000698,14.5,256,False
FID_000699,TID_000699,27.5,5000,True
FID_000700,TID_000700,8.2,170,True
FID_000701,TID_000701,7.9,92,False
FID_000702,TID_000702,8.4,243,False
FID_000703,TID_000703,2.0,1925,False
FID_000704,TID_000704,5.0,145,False
FID_000705,TID_000705,17.7,5000,False
FID_000706,TID_000706,1.6,961,False
FID_000707,TID_000707,45.2,5000,False
FID_000708,TID_000708,6.2,229,True
FID_000709,TID_000709,15.8,5000,False
FID_000710,TID_000710,3.6,5000,False
FID_000711,TID_000711,4.3,5000,False
FID_000712,TID_000712,23.2,1257,False
FID_000713,TID_000713,9.9,517,False
FID_000714,TID_000714,29.3,5000,False
FID_000715,TID_000715,4.7,396,False
FID_000716,TID_000716,7.0,1978,False
FID_000717,TID_000717,7.6,126,False
FID_000718,TID_000718,6.5,1455,False
FID_000719,TID_000719,14.0,3430,False
FID_000720,TID_000720,11.6,348,False
FID_000721,TID_000721,6.6,2809,True
FID_000722,TID_000722,6.8,22,False
FID_000723,TID_000723,39.7,342,True
FID_000724,TID_000724,2.3,174,False
FID_000725,TID_000725,8.2,5000,False
FID_000726,TID_000726,7.1,5000,False
FID_000727,TID_000727,1.0,258,True
FID_000728,TID_000728,21.5,496,False
FID_000729,TID_000729,4.2,1054,True
FID_000730,TID_000730,3.7,4946,False
FID_000731,TID_000731,14.2,265,False
FID_000732,TID_000732,13.3,1491,False
FID_000733,TID_000733,9.4,1182,False
FID_000734,TID_000734,1.0,178,False
FID_000735,TID_000735,4.9,594,True
FID_000736,TID_000736,29.0,253,False
FID_000737,TID_000737,17.0,417,False
FID_000738,TID_000738,8.5,616,False
FID_000739,TID_000739,2.4,150,False
FID_000740,TID_000740,21.1,5000,False
FID_000741,TID_000741,21.2,344,False
FID_000742,TID_000742,6.8,5000,False
FID_000743,TID_000743,29.9,687,False
FID_000744,TID_000744,10.1,1470,False
FID_000745,TID_000745,28.6,2431,False
FID_000746,TID_000746,4.5,160,False
FID_000747,TID_000747,6.0,45,False
FID_000748,TID_000748,21.5,5000,False
FID_000749,TID_000749,7.9,5000,False
FID_000750,TID_000750,3.3,1458,True
FID_000751,TID_000751,8.1,701,False
FID_000752,TID_000752,28.8,95,False
FID_000753,TID_000753,1.0,5000,False
FID_000754,TID_000754,7.5,15,False
FID_000755,TID_000755,14.1,81,False
FID_000756,TID_000756,1.0,35,False
FID_000757,TID_000757,21.5,687,False
FID_000758,TID_000758,10.4,2116,False
FID_000759,TID_000759,1.0,5000,True
FID_000760,TID_000760,30.8,5000,True
FID_000761,TID_000761,18.4,3426,False
FID_000762,TID_000762,18.1,2740,True
FID_000763,TID_000763,1.6,485,False
FID_000764,TID_000764,8.2,656,False
FID_000765,TID_000765,8.3,3115,True
FID_000766,TID_000766,9.4,5000,False
FID_000767,TID_000767,17.8,280,False
FID_000768,TID_000768,1.0,707,False
FID_000769,TID_000769,33.6,367,True
FID_000770,TID_000770,3.6,475,False
FID_000771,TID_000771,16.1,832,False
FID_000772,TID_000772,8.7,2406,False
FID_000773,TID_000773,11.9,1400,False
FID_000774,TID_000774,2.9,2995,False
FID_000775,TID_000775,18.0,2625,False
FID_000776,TID_000776,16.0,26,False
FID_000777,TID_000777,1.8,186,False
FID_000778,TID_000778,1.8,246,False
FID_000779,TID_000779,6.6,871,False
FID_000780,TID_000780,33.5,451,False
FID_000781,TID_000781,1.6,5000,False
FID_000782,TID_000782,25.5,5000,False
FID_000783,TID_000783,47.8,1867,False
FID_000784,TID_000784,23.8,3673,False
FID_000785,TID_000785,5.5,226,False
FID_000786,TID_000786,9.4,1437,False
FID_000787,TID_000787,6.6,287,True
FID_000788,TID_000788,2.7,2019,False
FID_000789,TID_000789,23.1,586,False
FID_000790,TID_000790,11.1,5000,False
FID_000791,TID_000791,11.9,5000,False
FID_000792,TID_000792,1.0,5000,False
FID_000793,TID_000793,8.1,19,False
FID_000794,TID_000794,5.3,23,False
FID_000795,TID_000795,1.1,1691,False
FID_000796,TID_000796,10.5,2771,False
FID_000797,TID_000797,1.6,5000,False
FID_000798,TID_000798,37.1,2772,False
FID_000799,TID_000799,16.9,934,True
FID_000800,TID_000800,2.8,18,False
FID_000801,TID_000801,11.1,726,False
FID_000802,TID_000802,7.6,1784,False
FID_000803,TID_000803,1.0,5000,False
FID_000804,TID_000804,34.3,669,False
FID_000805,TID_000805,27.4,5000,False
FID_000806,TID_000806,19.4,532,False
FID_000807,TID_000807,3.8,4220,False
FID_000808,TID_000808,20.0,119,False
FID_000809,TID_000809,10.5,2872,False
FID_000810,TID_000810,5.1,292,False
FID_000811,TID_000811,3.5,564,False
FID_000812,TID_000812,4.8,367,False
FID_000813,TID_000813,1.1,2167,False
FID_000814,TID_000814,6.0,714,False
FID_000815,TID_000815,4.0,535,True
FID_000816,TID_000816,16.3,2552,False
FID_000817,TID_000817,5.7,5000,False
FID_000818,TID_000818,7.6,254,False
FID_000819,TID_000819,6.0,5000,False
FID_000820,TID_000820,10.6,2631,True
FID_000821,TID_000821,6.9,118,False
FID_000822,TID_000822,30.0,2840,False
FID_000823,TID_000823,1.0,5000,False
FID_000824,TID_000824,1.0,5000,True
FID_000825,TID_000825,11.4,63,False
FID_000826,TID_000826,9.5,1255,False
FID_000827,TID_000827,35.7,1315,False
FID_000828,TID_000828,1.0,5000,True
FID_000829,TID_000829,17.7,5000,False
FID_000830,TID_000830,36.8,61,False
FID_000831,TID_000831,8.6,95,False
FID_000832,TID_000832,4.1,593,False
FID_000833,TID_000833,9.9,240,False
FID_000834,TID_000834,3.0,2483,False
FID_000835,TID_000835,5.6,54,False
FID_000836,TID_000836,1.9,272,False
FID_000837,TID_000837,3.3,673,False
FID_000838,TID_000838,14.9,5000,True
FID_000839,TID_000839,4.4,20,False
FID_000840,TID_000840,6.5,2087,False
FID_000841,TID_000841,29.2,697,False
FID_000842,TID_000842,18.1,1711,False
FID_000843,TID_000843,4.3,1994,False
FID_000844,TID_000844,9.2,973,False
FID_000845,TID_000845,34.5,525,False
FID_000846,TID_000846,10.2,46,False
FID_000847,TID_000847,11.4,59,False
FID_000848,TID_000848,3.7,549,False
FID_000849,TID_000849,1.0,1146,False
FID_000850,TID_000850,12.2,327,False
FID_000851,TID_000851,14.1,1201,False
FID_000852,TID_000852,8.7,4309,False
FID_000853,TID_000853,14.1,1543,False
FID_000854,TID_000854,1.0,5000,False
FID_000855,TID_000855,7.2,51,False
FID_000856,TID_000856,5.9,148,False
FID_000857,TID_000857,36.0,1062,False
FID_000858,TID_000858,14.9,5000,False
FID_000859,TID_000859,7.1,182,False
FID_000860,TID_000860,19.4,1077,False
FID_000861,TID_000861,4.8,1942,False
FID_000862,TID_000862,7.3,7,False
FID_000863,TID_000863,13.5,807,False
FID_000864,TID_000864,7.7,373,False
FID_000865,TID_000865,30.8,5000,False
FID_000866,TID_000866,9.6,5000,False
FID_000867,TID_000867,6.1,97,True
FID_000868,TID_000868,24.3,56,False
FID_000869,TID_000869,9.5,5000,True
FID_000870,TID_000870,8.0,302,False
FID_000871,TID_000871,41.1,5000,False
FID_000872,TID_000872,3.1,3316,False
FID_000873,TID_000873,19.0,1886,False
FID_000874,TID_000874,2.9,443,False
FID_000875,TID_000875,3.6,2348,False
FID_000876,TID_000876,27.5,929,True
FID_000877,TID_000877,10.8,5000,False
FID_000878,TID_000878,19.6,1335,False
FID_000879,TID_000879,7.7,5000,False
FID_000880,TID_000880,6.1,768,False
FID_000881,TID_000881,39.2,131,False
FID_000882,TID_000882,8.1,5000,False
FID_000883,TID_000883,13.7,398,False
FID_000884,TID_000884,10.6,5000,False
FID_000885,TID_000885,11.7,1858,False
FID_000886,TID_000886,16.5,135,False
FID_000887,TID_000887,23.9,5000,False
FID_000888,TID_000888,10.4,5000,True
FID_000889,TID_000889,9.6,2047,False
FID_000890,TID_000890,7.5,5000,False
FID_000891,TID_000891,2.8,429,True
FID_000892,TID_000892,12.8,1435,False
FID_000893,TID_000893,3.6,2679,False
FID_000894,TID_000894,8.3,5000,True
FID_000895,TID_000895,1.0,53,False
FID_000896,TID_000896,1.8,5000,True
FID_000897,TID_000897,7.5,1400,False
FID_000898,TID_000898,11.2,5000,False
FID_000899,TID_000899,1.0,1134,False
FID_000900,TID_000900,2.8,5000,False
FID_000901,TID_000901,4.7,1299,False
FID_000902,TID_000902,26.0,5000,False
FID_000903,TID_000903,6.0,1205,False
FID_000904,TID_000904,1.8,128,False
FID_000905,TID_000905,18.2,5000,False
FID_000906,TID_000906,2.3,5000,False
FID_000907,TID_000907,9.2,18,False
FID_000908,TID_000908,10.9,3210,True
FID_000909,TID_000909,30.1,146,False
FID_000910,TID_000910,22.8,583,False
FID_000911,TID_000911,11.7,78,False
FID_000912,TID_000912,1.2,247,False
FID_000913,TID_000913,5.0,1922,False
FID_000914,TID_000914,12.8,590,False
FID_000915,TID_000915,2.3,1397,False
FID_000916,TID_000916,26.6,179,False
FID_000917,TID_000917,14.0,795,False
FID_000918,TID_000918,4.3,43,True
FID_000919,TID_000919,2.0,1868,False
FID_000920,TID_000920,14.8,5000,False
FID_000921,TID_000921,19.9,372,False
FID_000922,TID_000922,4.2,579,False
FID_000923,TID_000923,8.3,4573,False
FID_000924,TID_000924,20.2,5000,False
FID_000925,TID_000925,6.0,132,False
FID_000926,TID_000926,5.6,5000,False
FID_000927,TID_000927,15.6,475,False
FID_000928,TID_000928,19.3,42,False
FID_000929,TID_000929,2.7,5000,False
FID_000930,TID_000930,45.3,5000,False
FID_000931,TID_000931,15.5,3431,True
FID_000932,TID_000932,18.2,58,False
FID_000933,TID_000933,13.6,5000,False
FID_000934,TID_000934,19.8,1004,False
FID_000935,TID_000935,10.5,1215,False
FID_000936,TID_000936,1.0,5000,False
FID_000937,TID_000937,22.8,421,True
FID_000938,TID_000938,12.6,716,True
FID_000939,TID_000939,6.8,1601,False
FID_000940,TID_000940,32.8,5000,False
FID_000941,TID_000941,5.1,715,False
FID_000942,TID_000942,1.9,1813,True
FID_000943,TID_000943,20.7,5000,False
FID_000944,TID_000944,34.9,4103,False
FID_000945,TID_000945,11.6,477,False
FID_000946,TID_000946,18.6,5000,False
FID_000947,TID_000947,2.0,537,True
FID_000948,TID_000948,11.3,5000,True
FID_000949,TID_000949,15.4,72,False
FID_000950,TID_000950,7.2,411,False
FID_000951,TID_000951,8.8,15,False
FID_000952,TID_000952,24.7,59,False
FID_000953,TID_000953,5.6,81,False
FID_000954,TID_000954,11.8,3558,True
FID_000955,TID_000955,5.7,1222,False
FID_000956,TID_000956,16.5,197,False
FID_000957,TID_000957,15.5,4010,False
FID_000958,TID_000958,1.0,456,False
FID_000959,TID_000959,13.7,1007,False
FID_000960,TID_000960,3.1,1589,False
FID_000961,TID_000961,1.0,140,False
FID_000962,TID_000962,2.1,112,False
FID_000963,TID_000963,34.7,5000,False
FID_000964,TID_000964,15.1,3624,False
FID_000965,TID_000965,12.5,226,False
FID_000966,TID_000966,6.8,295,False
FID_000967,TID_000967,10.3,2944,True
FID_000968,TID_000968,17.4,1148,False
FID_000969,TID_000969,2.4,400,False
FID_000970,TID_000970,41.1,983,True
FID_000971,TID_000971,8.2,895,False
FID_000972,TID_000972,2.6,1103,True
FID_000973,TID_000973,4.9,5000,False
FID_000974,TID_000974,8.6,505,True
FID_000975,TID_000975,13.6,908,False
FID_000976,TID_000976,15.4,65,False
FID_000977,TID_000977,3.5,81,False
FID_000978,TID_000978,7.4,5000,False
FID_000979,TID_000979,6.4,604,False
FID_000980,TID_000980,34.0,5000,False
FID_000981,TID_000981,3.6,2921,False
FID_000982,TID_000982,5.0,1123,False
FID_000983,TID_000983,25.7,1974,False
FID_000984,TID_000984,12.7,2285,True
FID_000985,TID_000985,25.1,5000,False
FID_000986,TID_000986,10.2,290,False
FID_000987,TID_000987,12.9,2349,False
FID_000988,TID_000988,4.4,1123,False
FID_000989,TID_000989,1.0,1073,False
FID_000990,TID_000990,21.7,2292,False
FID_000991,TID_000991,12.7,633,False
FID_000992,TID_000992,3.4,2140,False
FID_000993,TID_000993,3.2,5000,False
FID_000994,TID_000994,26.4,3471,False
FID_000995,TID_000995,13.7,31,False
FID_000996,TID_000996,31.8,205,False
FID_000997,TID_000997,5.0,994,False
FID_000998,TID_000998,14.7,722,False
FID_000999,TID_000999,5.3,488,False
FID_001000,TID_001000,17.4,1550,False
FID_001001,TID_001001,12.2,2295,True
FID_001002,TID_001002,3.1,2462,False
FID_001003,TID_001003,4.4,2733,False
FID_001004,TID_001004,11.7,248,False
FID_001005,TID_001005,13.6,4110,True
FID_001006,TID_001006,8.1,1004,False
FID_001007,TID_001007,16.8,5000,True
FID_001008,TID_001008,1.0,4515,False
FID_001009,TID_001009,3.5,5000,False
FID_001010,TID_001010,1.0,3825,False
FID_001011,TID_001011,1.0,5000,True
FID_001012,TID_001012,8.0,870,False
FID_001013,TID_001013,16.2,5000,False
FID_001014,TID_001014,13.4,5000,False
FID_001015,TID_001015,19.3,5000,False
FID_001016,TID_001016,8.6,435,False
FID_001017,TID_001017,2.8,1724,False
FID_001018,TID_001018,9.7,5000,True
FID_001019,TID_001019,11.4,5000,False
FID_001020,TID_001020,4.4,5000,False
FID_001021,TID_001021,32.2,5000,False
FID_001022,TID_001022,1.7,1248,False
FID_001023,TID_001023,6.9,3518,True
FID_001024,TID_001024,22.9,445,False
FID_001025,TID_001025,2.1,883,False
FID_001026,TID_001026,23.2,213,False
FID_001027,TID_001027,17.3,4363,False
FID_001028,TID_001028,4.0,4383,False
FID_001029,TID_001029,1.0,5000,False
FID_001030,TID_001030,14.0,866,False
FID_001031,TID_001031,13.0,172,False
FID_001032,TID_001032,1.2,71,False
FID_001033,TID_001033,4.2,3953,False
FID_001034,TID_001034,39.9,5000,False
FID_001035,TID_001035,6.6,1772,False
FID_001036,TID_001036,6.8,114,True
FID_001037,TID_001037,13.4,265,False
FID_001038,TID_001038,5.1,5000,False
FID_001039,TID_001039,39.7,253,False
FID_001040,TID_001040,4.0,5000,False
FID_001041,TID_001041,16.6,541,False
FID_001042,TID_001042,1.0,337,False
FID_001043,TID_001043,10.6,329,False
FID_001044,TID_001044,6.2,5000,False
FID_001045,TID_001045,6.8,110,False
FID_001046,TID_001046,20.4,214,True
FID_001047,TID_001047,12.1,2757,True
FID_001048,TID_001048,15.7,217,False
FID_001049,TID_001049,5.0,271,False
FID_001050,TID_001050,8.0,1825,False
FID_001051,TID_001051,13.2,9,False
FID_001052,TID_001052,26.9,5000,False
FID_001053,TID_001053,14.3,5000,False
FID_001054,TID_001054,2.1,1237,False
FID_001055,TID_001055,17.2,5000,False
FID_001056,TID_001056,3.7,5000,False
FID_001057,TID_001057,20.0,5000,False
FID_001058,TID_001058,8.9,514,False
FID_001059,TID_001059,28.7,214,False
FID_001060,TID_001060,12.9,2716,False
FID_001061,TID_001061,15.1,53,False
FID_001062,TID_001062,24.7,1528,False
FID_001063,TID_001063,3.1,213,True
FID_001064,TID_001064,7.8,4218,False
FID_001065,TID_001065,4.4,1820,False
FID_001066,TID_001066,18.5,467,False
FID_001067,TID_001067,25.9,173,False
FID_001068,TID_001068,6.3,582,False
FID_001069,TID_001069,4.4,26,False
FID_001070,TID_001070,8.2,2822,False
FID_001071,TID_001071,1.8,1575,False
FID_001072,TID_001072,7.3,4126,True
FID_001073,TID_001073,3.3,5000,False
FID_001074,TID_001074,10.6,345,False
FID_001075,TID_001075,1.6,3538,False
FID_001076,TID_001076,25.0,3732,False
FID_001077,TID_001077,5.5,1343,False
FID_001078,TID_001078,4.9,5000,False
FID_001079,TID_001079,4.8,3786,True
FID_001080,TID_001080,1.5,5000,False
FID_001081,TID_001081,1.0,5000,False
FID_001082,TID_001082,4.6,5000,False
FID_001083,TID_001083,26.6,5000,True
FID_001084,TID_001084,29.7,1817,True
FID_001085,TID_001085,18.8,174,False
FID_001086,TID_001086,1.7,3744,False
FID_001087,TID_001087,8.7,425,True
FID_001088,TID_001088,1.6,603,False
FID_001089,TID_001089,6.3,809,True
FID_001090,TID_001090,2.1,5000,False
FID_001091,TID_001091,3.7,614,False
FID_001092,TID_001092,6.4,1497,False
FID_001093,TID_001093,11.4,824,False
FID_001094,TID_001094,18.7,466,False
FID_001095,TID_001095,17.6,937,False
FID_001096,TID_001096,1.2,5000,False
FID_001097,TID_001097,40.6,196,False
FID_001098,TID_001098,2.4,505,False
FID_001099,TID_001099,1.9,336,False
FID_001100,TID_001100,5.3,777,False
FID_001101,TID_001101,8.1,2978,False
FID_001102,TID_001102,9.9,1846,False
FID_001103,TID_001103,1.5,5000,False
FID_001104,TID_001104,13.5,51,True
FID_001105,TID_001105,23.0,1911,False
FID_001106,TID_001106,6.3,3297,False
FID_001107,TID_001107,7.6,7,False
FID_001108,TID_001108,1.0,2332,False
FID_001109,TID_001109,11.5,571,False
FID_001110,TID_001110,7.5,131,False
FID_001111,TID_001111,45.7,491,False
FID_001112,TID_001112,18.3,3216,False
FID_001113,TID_001113,11.7,779,False
FID_001114,TID_001114,6.6,152,False
FID_001115,TID_001115,11.9,5000,True
FID_001116,TID_001116,15.8,448,False
FID_001117,TID_001117,15.0,43,False
FID_001118,TID_001118,32.4,46,False
FID_001119,TID_001119,9.0,101,False
FID_001120,TID_001120,28.2,124,False
FID_001121,TID_001121,3.3,5000,False
FID_001122,TID_001122,5.3,676,False
FID_001123,TID_001123,9.6,1292,False
FID_001124,TID_001124,4.9,5000,False
FID_001125,TID_001125,36.2,87,False
FID_001126,TID_001126,2.7,3374,False
FID_001127,TID_001127,14.3,5000,False
FID_001128,TID_001128,11.5,2127,True
FID_001129,TID_001129,7.6,451,False
FID_001130,TID_001130,10.0,5000,False
FID_001131,TID_001131,1.5,511,False
FID_001132,TID_001132,20.3,4420,True
FID_001133,TID_001133,41.9,4628,False
FID_001134,TID_001134,21.9,588,True
FID_001135,TID_001135,3.9,115,False
FID_001136,TID_001136,18.5,2735,False
FID_001137,TID_001137,30.2,561,False
FID_001138,TID_001138,12.7,396,False
FID_001139,TID_001139,27.1,73,False
FID_001140,TID_001140,14.4,5000,False
FID_001141,TID_001141,14.3,481,False
FID_001142,TID_001142,41.4,5000,False
FID_001143,TID_001143,4.5,186,False
FID_001144,TID_001144,12.0,548,False
FID_001145,TID_001145,4.2,896,False
FID_001146,TID_001146,24.0,955,False
FID_001147,TID_001147,7.2,3637,False
FID_001148,TID_001148,3.0,1112,True
FID_001149,TID_001149,1.6,290,False
FID_001150,TID_001150,6.2,2321,False
FID_001151,TID_001151,9.6,237,True
FID_001152,TID_001152,17.4,936,False
FID_001153,TID_001153,5.9,560,False
FID_001154,TID_001154,28.2,42,False
FID_001155,TID_001155,1.0,400,False
FID_001156,TID_001156,17.5,2247,False
FID_001157,TID_001157,5.7,659,False
FID_001158,TID_001158,11.4,490,False
FID_001159,TID_001159,20.5,5000,False
FID_001160,TID_001160,30.1,220,True
FID_001161,TID_001161,23.7,1191,False
FID_001162,TID_001162,13.0,246,False
FID_001163,TID_001163,17.4,4867,True
FID_001164,TID_001164,19.4,3132,False
FID_001165,TID_001165,8.0,642,False
FID_001166,TID_001166,4.6,5000,True
FID_001167,TID_001167,1.0,1884,False
FID_001168,TID_001168,17.7,8,False
FID_001169,TID_001169,9.5,4837,False
FID_001170,TID_001170,38.3,4923,False
FID_001171,TID_001171,6.3,393,False
FID_001172,TID_001172,1.0,612,False
FID_001173,TID_001173,26.0,5000,False
FID_001174,TID_001174,19.6,506,True
FID_001175,TID_001175,3.5,101,False
FID_001176,TID_001176,1.0,43,False
FID_001177,TID_001177,4.2,23,False
FID_001178,TID_001178,5.7,1685,False
FID_001179,TID_001179,5.8,5000,False
FID_001180,TID_001180,4.1,66,False
FID_001181,TID_001181,21.3,8,False
FID_001182,TID_001182,6.6,5000,False
FID_001183,TID_001183,2.6,875,False
FID_001184,TID_001184,5.5,207,True
FID_001185,TID_001185,13.8,369,False
FID_001186,TID_001186,22.2,3176,False
FID_001187,TID_001187,1.0,2738,False
FID_001188,TID_001188,4.5,5000,False
FID_001189,TID_001189,1.0,1846,False
FID_001190,TID_001190,6.3,421,False
FID_001191,TID_001191,28.8,513,False
FID_001192,TID_001192,8.7,5000,False
FID_001193,TID_001193,1.5,52,True
FID_001194,TID_001194,19.4,458,False
FID_001195,TID_001195,6.6,721,False
FID_001196,TID_001196,2.0,103,False
FID_001197,TID_001197,15.4,2837,False
FID_001198,TID_001198,8.7,5000,False
FID_001199,TID_001199,4.9,167,False
FID_001200,TID_001200,8.3,369,True
FID_001201,TID_001201,9.5,5000,False
FID_001202,TID_001202,1.0,5000,False
FID_001203,TID_001203,9.7,660,False
FID_001204,TID_001204,1.0,1644,False
FID_001205,TID_001205,4.1,4257,False
FID_001206,TID_001206,10.0,240,False
FID_001207,TID_001207,1.7,143,False
FID_001208,TID_001208,4.7,1742,False
FID_001209,TID_001209,2.6,1258,False
FID_001210,TID_001210,42.7,25,False
FID_001211,TID_001211,4.5,3350,False
FID_001212,TID_001212,21.6,127,False
FID_001213,TID_001213,7.5,17,False
FID_001214,TID_001214,3.6,1130,False
FID_001215,TID_001215,16.7,5000,False
FID_001216,TID_001216,3.2,5000,False
FID_001217,TID_001217,1.7,89,False
FID_001218,TID_001218,3.5,1429,False
FID_001219,TID_001219,2.6,915,False
FID_001220,TID_001220,17.4,1121,False
FID_001221,TID_001221,3.9,109,False
FID_001222,TID_001222,2.8,392,True
FID_001223,TID_001223,9.3,1039,True
FID_001224,TID_001224,7.6,1900,False
FID_001225,TID_001225,5.5,601,False
