Blocked_ID,Block_Type,Reason_Code,Expiration_Date,Source_System
UID_91991,USER_ID,HARD_FRAUD,2025-11-09,ML Decision
CARD_000376,CARD_HASH,HARD_FRAUD,2026-05-18,Manual Review
161.190.106.116,IP_ADDRESS,SPOOFING,2026-07-09,ML Decision
UID_79860,USER_ID,HARD_FRAUD,2026-06-22,Compliance
210.149.41.182,IP_ADDRESS,SPOOFING,2026-06-04,Manual Review
ACC_492499,ACCOUNT_ID,HARD_FRAUD,2028-07-09,ML Decision
MID_7587,MERCHANT_ID,HARD_FRAUD,2027-05-29,ML Decision
UID_93063,USER_ID,SPOOFING,2027-08-16,Compliance
ACC_420902,ACCOUNT_ID,HARD_FRAUD,2026-04-17,Compliance
MID_9261,MERCHANT_ID,HARD_FRAUD,2028-07-08,External Feed
ACC_232534,ACCOUNT_ID,HARD_FRAUD,2028-02-13,Manual Review
163.176.168.84,IP_ADDRESS,VELOCITY_BREACH,2028-03-31,ML Decision
UID_77783,USER_ID,HARD_FRAUD,2025-11-01,External Feed
124.3.41.113,IP_ADDRESS,HARD_FRAUD,2027-04-30,Compliance
UID_12989,USER_ID,VELOCITY_BREACH,2026-09-02,Compliance
UID_38337,USER_ID,HARD_FRAUD,2026-07-24,Manual Review
ACC_951557,ACCOUNT_ID,WATCHLIST,2026-04-07,ML Decision
MID_1689,MERCHANT_ID,WATCHLIST,2026-05-22,ML Decision
UID_40232,USER_ID,HARD_FRAUD,2027-05-24,External Feed
MID_1665,MERCHANT_ID,SPOOFING,2027-10-25,ML Decision
UID_66304,USER_ID,SPOOFING,2026-12-22,ML Decision
ACC_762126,ACCOUNT_ID,HARD_FRAUD,2027-03-14,ML Decision
ACC_637801,ACCOUNT_ID,SPOOFING,2026-09-19,Manual Review
ACC_271914,ACCOUNT_ID,HARD_FRAUD,2028-01-23,ML Decision
ACC_324363,ACCOUNT_ID,SPOOFING,2028-05-27,ML Decision
ACC_189541,ACCOUNT_ID,HARD_FRAUD,2027-07-29,ML Decision
CARD_000401,CARD_HASH,HARD_FRAUD,2026-01-30,External Feed
UID_61053,USER_ID,SANCTIONS,2026-12-25,Manual Review
223.193.97.100,IP_ADDRESS,SANCTIONS,2026-06-16,ML Decision
ACC_686261,ACCOUNT_ID,HARD_FRAUD,2027-04-28,ML Decision
ACC_915485,ACCOUNT_ID,HARD_FRAUD,2027-06-11,External Feed
ACC_359603,ACCOUNT_ID,SPOOFING,2028-08-20,Manual Review
42.192.166.12,IP_ADDRESS,HARD_FRAUD,2028-02-26,Manual Review
CARD_000408,CARD_HASH,SPOOFING,2027-02-27,ML Decision
UID_27826,USER_ID,SPOOFING,2028-06-10,ML Decision
50.109.84.193,IP_ADDRESS,SPOOFING,2027-06-16,External Feed
UID_61123,USER_ID,HARD_FRAUD,2025-11-04,ML Decision
MID_1534,MERCHANT_ID,SPOOFING,2027-02-06,Manual Review
CARD_000413,CARD_HASH,HARD_FRAUD,2027-03-26,Manual Review
ACC_174009,ACCOUNT_ID,SPOOFING,2026-03-17,Manual Review
ACC_430645,ACCOUNT_ID,HARD_FRAUD,2027-10-10,External Feed
179.89.155.140,IP_ADDRESS,WATCHLIST,2028-07-23,External Feed
MID_7611,MERCHANT_ID,SANCTIONS,2027-09-04,ML Decision
208.184.2.164,IP_ADDRESS,VELOCITY_BREACH,2026-07-12,ML Decision
UID_46406,USER_ID,SANCTIONS,2026-07-21,ML Decision
46.6.49.56,IP_ADDRESS,VELOCITY_BREACH,2027-08-03,Manual Review
MID_9198,MERCHANT_ID,WATCHLIST,2027-05-27,Manual Review
ACC_940921,ACCOUNT_ID,SPOOFING,2025-01-06,Compliance
ACC_121898,ACCOUNT_ID,WATCHLIST,2025-11-20,ML Decision
CARD_000424,CARD_HASH,WATCHLIST,2026-08-03,External Feed
239.160.90.173,IP_ADDRESS,HARD_FRAUD,2026-02-27,External Feed
71.71.32.181,IP_ADDRESS,HARD_FRAUD,2026-06-10,ML Decision
MID_4193,MERCHANT_ID,HARD_FRAUD,2026-02-17,Manual Review
MID_2159,MERCHANT_ID,SPOOFING,2028-08-30,ML Decision
UID_20596,USER_ID,HARD_FRAUD,2026-09-24,External Feed
ACC_171147,ACCOUNT_ID,VELOCITY_BREACH,2027-03-06,External Feed
UID_32430,USER_ID,SPOOFING,2027-11-18,Manual Review
UID_28204,USER_ID,SPOOFING,2028-10-19,Compliance
UID_43683,USER_ID,SPOOFING,2026-04-16,Manual Review
ACC_325982,ACCOUNT_ID,HARD_FRAUD,2027-01-03,ML Decision
CARD_000435,CARD_HASH,HARD_FRAUD,2028-05-27,ML Decision
CARD_000436,CARD_HASH,SANCTIONS,2026-07-31,Manual Review
UID_14603,USER_ID,SANCTIONS,2027-09-21,Manual Review
ACC_421177,ACCOUNT_ID,HARD_FRAUD,2025-03-23,Manual Review
UID_22239,USER_ID,HARD_FRAUD,2026-02-26,External Feed
150.171.180.4,IP_ADDRESS,SANCTIONS,2027-10-30,ML Decision
CARD_000441,CARD_HASH,VELOCITY_BREACH,2026-02-09,ML Decision
UID_41950,USER_ID,HARD_FRAUD,2027-12-19,External Feed
MID_4965,MERCHANT_ID,HARD_FRAUD,2027-09-14,Manual Review
UID_74059,USER_ID,WATCHLIST,2028-01-14,Compliance
UID_50166,USER_ID,HARD_FRAUD,2028-03-09,ML Decision
ACC_482022,ACCOUNT_ID,SPOOFING,2027-09-17,External Feed
129.219.213.237,IP_ADDRESS,HARD_FRAUD,2025-11-03,External Feed
ACC_106428,ACCOUNT_ID,HARD_FRAUD,2028-01-11,Compliance
119.48.33.127,IP_ADDRESS,HARD_FRAUD,2027-01-16,ML Decision
ACC_532961,ACCOUNT_ID,HARD_FRAUD,2027-02-18,ML Decision
172.153.122.153,IP_ADDRESS,HARD_FRAUD,2025-04-12,Compliance
UID_38590,USER_ID,HARD_FRAUD,2026-03-01,ML Decision
ACC_324347,ACCOUNT_ID,VELOCITY_BREACH,2027-01-20,External Feed
UID_25729,USER_ID,HARD_FRAUD,2026-10-19,ML Decision
150.103.153.78,IP_ADDRESS,HARD_FRAUD,2026-02-10,Compliance
UID_57692,USER_ID,HARD_FRAUD,2025-02-22,Manual Review
ACC_577191,ACCOUNT_ID,HARD_FRAUD,2026-01-27,External Feed
229.128.191.226,IP_ADDRESS,HARD_FRAUD,2026-01-08,ML Decision
UID_34675,USER_ID,HARD_FRAUD,2028-07-12,Manual Review
UID_76441,USER_ID,HARD_FRAUD,2027-11-01,ML Decision
152.161.75.149,IP_ADDRESS,HARD_FRAUD,2025-11-28,ML Decision
UID_76809,USER_ID,SPOOFING,2027-02-24,Manual Review
122.61.140.71,IP_ADDRESS,SANCTIONS,2026-11-23,Manual Review
UID_79924,USER_ID,SANCTIONS,2028-10-18,ML Decision
ACC_547340,ACCOUNT_ID,SANCTIONS,2027-10-04,ML Decision
ACC_427367,ACCOUNT_ID,HARD_FRAUD,2026-03-30,Compliance
UID_31222,USER_ID,SPOOFING,2028-03-30,Manual Review
ACC_483813,ACCOUNT_ID,SPOOFING,2028-09-20,Compliance
62.199.216.223,IP_ADDRESS,HARD_FRAUD,2026-07-28,Compliance
MID_7678,MERCHANT_ID,HARD_FRAUD,2027-12-04,ML Decision
UID_35052,USER_ID,HARD_FRAUD,2026-08-20,ML Decision
UID_16786,USER_ID,SANCTIONS,2028-09-09,Manual Review
143.188.119.115,IP_ADDRESS,HARD_FRAUD,2026-06-08,Compliance
163.144.188.65,IP_ADDRESS,VELOCITY_BREACH,2027-07-24,Manual Review
ACC_646403,ACCOUNT_ID,HARD_FRAUD,2027-06-27,Manual Review
CARD_000476,CARD_HASH,SANCTIONS,2027-05-25,ML Decision
138.45.17.101,IP_ADDRESS,SANCTIONS,2027-08-17,ML Decision
UID_11869,USER_ID,SANCTIONS,2027-09-25,ML Decision
MID_4241,MERCHANT_ID,VELOCITY_BREACH,2027-08-12,External Feed
40.72.157.53,IP_ADDRESS,HARD_FRAUD,2025-05-17,ML Decision
CARD_000481,CARD_HASH,HARD_FRAUD,2026-10-23,External Feed
ACC_695886,ACCOUNT_ID,HARD_FRAUD,2026-01-29,ML Decision
148.212.123.93,IP_ADDRESS,SPOOFING,2026-12-24,ML Decision
140.158.73.22,IP_ADDRESS,HARD_FRAUD,2027-03-22,Manual Review
UID_69604,USER_ID,WATCHLIST,2028-07-16,ML Decision
ACC_567481,ACCOUNT_ID,VELOCITY_BREACH,2027-12-21,Manual Review
ACC_329594,ACCOUNT_ID,SPOOFING,2028-01-23,External Feed
ACC_101315,ACCOUNT_ID,SPOOFING,2027-08-22,ML Decision
UID_52565,USER_ID,SANCTIONS,2028-01-13,Manual Review
ACC_211393,ACCOUNT_ID,HARD_FRAUD,2027-10-01,ML Decision
UID_65287,USER_ID,SANCTIONS,2026-08-07,External Feed
UID_11418,USER_ID,SPOOFING,2028-10-22,Compliance
UID_23292,USER_ID,HARD_FRAUD,2028-07-05,Manual Review
60.136.52.240,IP_ADDRESS,VELOCITY_BREACH,2028-02-14,ML Decision
232.7.126.100,IP_ADDRESS,VELOCITY_BREACH,2026-02-14,External Feed
MID_3984,MERCHANT_ID,SPOOFING,2027-08-25,ML Decision
ACC_512732,ACCOUNT_ID,HARD_FRAUD,2027-04-27,ML Decision
MID_5495,MERCHANT_ID,HARD_FRAUD,2026-03-21,Manual Review
UID_34018,USER_ID,VELOCITY_BREACH,2028-05-23,ML Decision
UID_89520,USER_ID,WATCHLIST,2027-08-16,External Feed
168.202.203.45,IP_ADDRESS,WATCHLIST,2027-08-11,ML Decision
UID_97242,USER_ID,SPOOFING,2026-06-20,Manual Review
ACC_339921,ACCOUNT_ID,HARD_FRAUD,2027-12-10,Compliance
254.27.85.156,IP_ADDRESS,SANCTIONS,2025-07-24,External Feed
UID_26975,USER_ID,SPOOFING,2027-04-09,ML Decision
MID_9381,MERCHANT_ID,SANCTIONS,2026-12-15,ML Decision
CARD_000507,CARD_HASH,WATCHLIST,2026-03-06,ML Decision
ACC_341304,ACCOUNT_ID,SPOOFING,2026-03-18,ML Decision
69.216.79.88,IP_ADDRESS,SANCTIONS,2027-07-14,External Feed
UID_45555,USER_ID,HARD_FRAUD,2026-11-04,Manual Review
191.71.28.203,IP_ADDRESS,SPOOFING,2027-04-26,ML Decision
UID_44128,USER_ID,WATCHLIST,2026-01-12,ML Decision
UID_94110,USER_ID,SPOOFING,2025-12-06,ML Decision
UID_98788,USER_ID,HARD_FRAUD,2025-11-17,Compliance
194.31.29.18,IP_ADDRESS,SPOOFING,2027-11-22,ML Decision
UID_73692,USER_ID,SPOOFING,2026-08-26,ML Decision
ACC_530438,ACCOUNT_ID,SANCTIONS,2026-02-12,Manual Review
MID_3078,MERCHANT_ID,SANCTIONS,2025-11-23,ML Decision
UID_98573,USER_ID,HARD_FRAUD,2028-07-05,Manual Review
ACC_226657,ACCOUNT_ID,HARD_FRAUD,2028-02-10,ML Decision
MID_7450,MERCHANT_ID,HARD_FRAUD,2026-05-09,Manual Review
ACC_325767,ACCOUNT_ID,SANCTIONS,2027-04-23,Manual Review
UID_33319,USER_ID,HARD_FRAUD,2028-05-20,ML Decision
ACC_541818,ACCOUNT_ID,HARD_FRAUD,2028-05-24,Manual Review
ACC_248100,ACCOUNT_ID,SPOOFING,2025-06-12,External Feed
187.49.217.114,IP_ADDRESS,SANCTIONS,2027-03-29,ML Decision
169.110.63.232,IP_ADDRESS,WATCHLIST,2025-11-18,Manual Review
143.253.151.198,IP_ADDRESS,SANCTIONS,2026-05-03,External Feed
ACC_274789,ACCOUNT_ID,WATCHLIST,2025-02-24,ML Decision
CARD_000530,CARD_HASH,WATCHLIST,2027-11-05,ML Decision
CARD_000531,CARD_HASH,SPOOFING,2027-10-20,ML Decision
UID_78984,USER_ID,VELOCITY_BREACH,2026-05-13,Manual Review
CARD_000533,CARD_HASH,HARD_FRAUD,2026-08-21,External Feed
205.57.73.233,IP_ADDRESS,HARD_FRAUD,2024-11-25,Manual Review
UID_35235,USER_ID,SPOOFING,2026-12-22,Manual Review
ACC_301760,ACCOUNT_ID,SPOOFING,2027-11-19,ML Decision
MID_7951,MERCHANT_ID,HARD_FRAUD,2028-01-13,External Feed
ACC_291695,ACCOUNT_ID,HARD_FRAUD,2028-06-29,ML Decision
UID_67544,USER_ID,HARD_FRAUD,2027-04-13,ML Decision
UID_64938,USER_ID,HARD_FRAUD,2028-01-11,ML Decision
ACC_411330,ACCOUNT_ID,SPOOFING,2026-11-08,External Feed
MID_3963,MERCHANT_ID,HARD_FRAUD,2026-02-13,External Feed
CARD_000543,CARD_HASH,SPOOFING,2027-04-09,External Feed
27.47.197.219,IP_ADDRESS,SANCTIONS,2026-02-10,ML Decision
167.209.167.39,IP_ADDRESS,SANCTIONS,2026-09-07,Compliance
UID_88724,USER_ID,WATCHLIST,2028-03-02,ML Decision
ACC_689014,ACCOUNT_ID,SANCTIONS,2026-06-30,ML Decision
UID_55655,USER_ID,VELOCITY_BREACH,2026-11-08,Manual Review
UID_10745,USER_ID,HARD_FRAUD,2025-02-22,ML Decision
CARD_000550,CARD_HASH,HARD_FRAUD,2026-10-20,External Feed
UID_21924,USER_ID,HARD_FRAUD,2026-02-21,External Feed
ACC_552671,ACCOUNT_ID,WATCHLIST,2025-01-06,Manual Review
UID_16081,USER_ID,VELOCITY_BREACH,2026-04-07,External Feed
ACC_789455,ACCOUNT_ID,HARD_FRAUD,2027-07-09,External Feed
244.102.116.107,IP_ADDRESS,HARD_FRAUD,2028-03-20,Manual Review
ACC_456336,ACCOUNT_ID,HARD_FRAUD,2028-03-19,External Feed
CARD_000557,CARD_HASH,SPOOFING,2028-03-07,Compliance
CARD_000558,CARD_HASH,SPOOFING,2026-01-29,Compliance
ACC_888996,ACCOUNT_ID,SPOOFING,2027-03-30,Compliance
ACC_678512,ACCOUNT_ID,SANCTIONS,2027-05-29,Manual Review
UID_68165,USER_ID,VELOCITY_BREACH,2027-07-17,ML Decision
UID_28763,USER_ID,HARD_FRAUD,2028-01-29,Manual Review
UID_76554,USER_ID,HARD_FRAUD,2026-10-31,ML Decision
110.144.122.177,IP_ADDRESS,HARD_FRAUD,2028-05-04,Manual Review
UID_24094,USER_ID,SANCTIONS,2026-12-06,External Feed
169.3.12.212,IP_ADDRESS,SPOOFING,2028-02-20,ML Decision
CARD_000567,CARD_HASH,SANCTIONS,2027-05-29,Manual Review
UID_85869,USER_ID,SANCTIONS,2025-09-12,ML Decision
ACC_755046,ACCOUNT_ID,SPOOFING,2028-06-15,Compliance
76.75.96.170,IP_ADDRESS,HARD_FRAUD,2027-09-22,ML Decision
UID_70005,USER_ID,SANCTIONS,2026-11-12,External Feed
UID_30542,USER_ID,HARD_FRAUD,2026-09-26,ML Decision
UID_81603,USER_ID,SPOOFING,2028-01-03,External Feed
ACC_177638,ACCOUNT_ID,HARD_FRAUD,2027-06-24,ML Decision
103.215.108.120,IP_ADDRESS,SANCTIONS,2027-03-13,Manual Review
UID_32644,USER_ID,VELOCITY_BREACH,2027-12-26,External Feed
ACC_305784,ACCOUNT_ID,VELOCITY_BREACH,2025-08-18,ML Decision
CARD_000578,CARD_HASH,WATCHLIST,2028-04-01,Manual Review
CARD_000579,CARD_HASH,HARD_FRAUD,2028-08-19,ML Decision
UID_47114,USER_ID,SANCTIONS,2026-05-25,ML Decision
UID_52901,USER_ID,SPOOFING,2024-12-11,ML Decision
222.236.184.82,IP_ADDRESS,WATCHLIST,2026-01-03,External Feed
UID_35508,USER_ID,SANCTIONS,2025-12-06,External Feed
UID_53235,USER_ID,HARD_FRAUD,2027-09-30,ML Decision
MID_9826,MERCHANT_ID,WATCHLIST,2027-09-16,Compliance
142.189.85.83,IP_ADDRESS,HARD_FRAUD,2027-09-29,External Feed
UID_19649,USER_ID,SANCTIONS,2026-07-26,External Feed
ACC_251362,ACCOUNT_ID,SPOOFING,2026-10-30,Manual Review
CARD_000589,CARD_HASH,SPOOFING,2026-07-07,ML Decision
ACC_839733,ACCOUNT_ID,HARD_FRAUD,2026-03-20,ML Decision
UID_81106,USER_ID,SANCTIONS,2028-07-01,ML Decision
155.217.224.247,IP_ADDRESS,SPOOFING,2025-11-19,ML Decision
UID_28131,USER_ID,HARD_FRAUD,2026-03-12,Manual Review
ACC_648691,ACCOUNT_ID,SANCTIONS,2027-03-15,ML Decision
UID_55158,USER_ID,HARD_FRAUD,2027-06-22,Compliance
UID_80242,USER_ID,HARD_FRAUD,2026-12-03,Manual Review
UID_89959,USER_ID,WATCHLIST,2026-08-08,External Feed
UID_63236,USER_ID,SANCTIONS,2026-07-12,Manual Review
CARD_000599,CARD_HASH,HARD_FRAUD,2027-05-15,ML Decision
60.233.22.202,IP_ADDRESS,HARD_FRAUD,2027-10-16,ML Decision
133.169.243.146,IP_ADDRESS,SANCTIONS,2026-06-12,External Feed
ACC_673122,ACCOUNT_ID,WATCHLIST,2028-05-19,Manual Review
ACC_370040,ACCOUNT_ID,SPOOFING,2028-05-04,ML Decision
ACC_928990,ACCOUNT_ID,HARD_FRAUD,2028-10-18,ML Decision
ACC_283882,ACCOUNT_ID,HARD_FRAUD,2025-05-25,Manual Review
UID_77866,USER_ID,SANCTIONS,2027-07-02,ML Decision
92.95.236.251,IP_ADDRESS,SANCTIONS,2026-03-27,External Feed
CARD_000608,CARD_HASH,SANCTIONS,2025-12-05,ML Decision
UID_39668,USER_ID,SPOOFING,2025-11-26,Manual Review
ACC_491895,ACCOUNT_ID,HARD_FRAUD,2026-09-18,Manual Review
MID_7712,MERCHANT_ID,SPOOFING,2025-12-13,Manual Review
UID_69294,USER_ID,SANCTIONS,2028-09-13,ML Decision
98.254.147.146,IP_ADDRESS,HARD_FRAUD,2025-09-12,External Feed
ACC_556921,ACCOUNT_ID,SPOOFING,2028-03-27,ML Decision
UID_50041,USER_ID,HARD_FRAUD,2027-08-28,ML Decision
UID_19749,USER_ID,HARD_FRAUD,2027-07-30,ML Decision
ACC_780476,ACCOUNT_ID,HARD_FRAUD,2028-03-20,ML Decision
UID_44633,USER_ID,WATCHLIST,2028-04-29,Manual Review
CARD_000619,CARD_HASH,SANCTIONS,2028-10-05,ML Decision
ACC_235793,ACCOUNT_ID,SANCTIONS,2024-11-22,ML Decision
173.92.193.241,IP_ADDRESS,HARD_FRAUD,2027-01-22,Manual Review
UID_18904,USER_ID,SPOOFING,2025-01-06,ML Decision
ACC_678437,ACCOUNT_ID,SPOOFING,2028-01-21,Compliance
ACC_889027,ACCOUNT_ID,SANCTIONS,2027-01-12,ML Decision
60.87.35.131,IP_ADDRESS,SPOOFING,2026-08-30,External Feed
UID_55235,USER_ID,VELOCITY_BREACH,2028-01-09,Manual Review
UID_51623,USER_ID,SPOOFING,2025-01-05,External Feed
UID_52511,USER_ID,HARD_FRAUD,2026-04-23,Manual Review
ACC_979034,ACCOUNT_ID,VELOCITY_BREACH,2028-05-17,Manual Review
ACC_222089,ACCOUNT_ID,HARD_FRAUD,2026-05-10,External Feed
73.38.169.240,IP_ADDRESS,SANCTIONS,2028-02-23,External Feed
250.220.64.43,IP_ADDRESS,HARD_FRAUD,2028-10-20,ML Decision
ACC_248993,ACCOUNT_ID,SPOOFING,2027-12-30,External Feed
ACC_606651,ACCOUNT_ID,HARD_FRAUD,2027-11-21,ML Decision
MID_7700,MERCHANT_ID,SANCTIONS,2026-03-20,External Feed
ACC_593123,ACCOUNT_ID,SPOOFING,2027-07-09,ML Decision
UID_63939,USER_ID,HARD_FRAUD,2026-04-30,Manual Review
UID_85986,USER_ID,SPOOFING,2027-12-22,ML Decision
ACC_339300,ACCOUNT_ID,HARD_FRAUD,2026-01-23,Compliance
UID_56803,USER_ID,HARD_FRAUD,2026-09-14,External Feed
UID_93089,USER_ID,HARD_FRAUD,2028-02-20,Manual Review
ACC_487289,ACCOUNT_ID,HARD_FRAUD,2028-02-02,Manual Review
29.249.150.123,IP_ADDRESS,SANCTIONS,2028-04-14,ML Decision
UID_62287,USER_ID,SPOOFING,2026-06-14,Compliance
30.228.24.146,IP_ADDRESS,SPOOFING,2025-11-14,Compliance
MID_1024,MERCHANT_ID,SANCTIONS,2027-05-29,Manual Review
ACC_531000,ACCOUNT_ID,VELOCITY_BREACH,2028-01-22,ML Decision
UID_25184,USER_ID,SANCTIONS,2027-08-18,ML Decision
ACC_980474,ACCOUNT_ID,HARD_FRAUD,2026-06-30,ML Decision
52.172.192.208,IP_ADDRESS,VELOCITY_BREACH,2028-03-02,Manual Review
35.182.241.137,IP_ADDRESS,SANCTIONS,2026-01-07,Manual Review
155.24.81.65,IP_ADDRESS,SPOOFING,2028-05-11,External Feed
160.90.88.132,IP_ADDRESS,SPOOFING,2027-09-27,Manual Review
UID_96175,USER_ID,HARD_FRAUD,2025-01-24,Manual Review
115.172.173.170,IP_ADDRESS,SPOOFING,2026-11-04,ML Decision
MID_2314,MERCHANT_ID,HARD_FRAUD,2026-09-02,ML Decision
80.120.224.253,IP_ADDRESS,HARD_FRAUD,2025-11-17,External Feed
MID_2636,MERCHANT_ID,SANCTIONS,2025-04-29,Manual Review
110.205.199.86,IP_ADDRESS,HARD_FRAUD,2026-12-07,External Feed
UID_38659,USER_ID,WATCHLIST,2026-06-16,External Feed
ACC_993507,ACCOUNT_ID,HARD_FRAUD,2026-12-20,ML Decision
UID_30644,USER_ID,HARD_FRAUD,2027-11-27,Manual Review
122.31.133.206,IP_ADDRESS,HARD_FRAUD,2026-03-18,ML Decision
248.70.154.14,IP_ADDRESS,HARD_FRAUD,2028-10-18,ML Decision
ACC_816557,ACCOUNT_ID,HARD_FRAUD,2027-12-28,Manual Review
ACC_283903,ACCOUNT_ID,SPOOFING,2028-05-12,ML Decision
UID_22800,USER_ID,SPOOFING,2028-01-14,Manual Review
UID_45953,USER_ID,HARD_FRAUD,2027-01-30,Manual Review
MID_8052,MERCHANT_ID,SANCTIONS,2028-06-05,Compliance
UID_14481,USER_ID,SANCTIONS,2025-09-17,ML Decision
77.115.65.218,IP_ADDRESS,HARD_FRAUD,2027-06-13,Manual Review
8.141.238.49,IP_ADDRESS,WATCHLIST,2027-04-22,External Feed
CARD_000673,CARD_HASH,HARD_FRAUD,2028-04-15,Compliance
CARD_000674,CARD_HASH,HARD_FRAUD,2026-12-25,Compliance
CARD_000675,CARD_HASH,SPOOFING,2026-06-25,Manual Review
UID_71950,USER_ID,SPOOFING,2027-08-03,External Feed
CARD_000677,CARD_HASH,VELOCITY_BREACH,2028-04-24,External Feed
MID_1138,MERCHANT_ID,HARD_FRAUD,2026-12-14,External Feed
UID_47709,USER_ID,WATCHLIST,2027-04-25,ML Decision
ACC_970356,ACCOUNT_ID,HARD_FRAUD,2027-03-20,ML Decision
ACC_271660,ACCOUNT_ID,HARD_FRAUD,2027-08-24,ML Decision
MID_5804,MERCHANT_ID,HARD_FRAUD,2027-03-23,ML Decision
ACC_199206,ACCOUNT_ID,WATCHLIST,2028-04-02,External Feed
UID_19415,USER_ID,HARD_FRAUD,2028-07-03,Manual Review
MID_8557,MERCHANT_ID,VELOCITY_BREACH,2027-07-20,ML Decision
UID_86118,USER_ID,VELOCITY_BREACH,2027-10-20,ML Decision
UID_94088,USER_ID,HARD_FRAUD,2026-07-09,Manual Review
UID_45062,USER_ID,HARD_FRAUD,2027-07-29,External Feed
128.170.230.165,IP_ADDRESS,HARD_FRAUD,2027-05-04,ML Decision
UID_79297,USER_ID,HARD_FRAUD,2026-07-10,Manual Review
ACC_126631,ACCOUNT_ID,VELOCITY_BREACH,2026-09-02,External Feed
UID_17242,USER_ID,VELOCITY_BREACH,2026-02-21,Compliance
CARD_000693,CARD_HASH,HARD_FRAUD,2028-06-21,External Feed
UID_15768,USER_ID,HARD_FRAUD,2026-04-30,ML Decision
UID_37200,USER_ID,HARD_FRAUD,2027-04-14,Compliance
UID_98830,USER_ID,SPOOFING,2026-10-13,External Feed
ACC_311883,ACCOUNT_ID,SANCTIONS,2028-09-10,Compliance
UID_20693,USER_ID,SANCTIONS,2026-12-20,ML Decision
22.127.254.225,IP_ADDRESS,SPOOFING,2026-12-14,External Feed
UID_80062,USER_ID,VELOCITY_BREACH,2026-02-26,External Feed
ACC_461080,ACCOUNT_ID,VELOCITY_BREACH,2025-07-31,External Feed
MID_6072,MERCHANT_ID,WATCHLIST,2026-09-14,Manual Review
UID_12310,USER_ID,SPOOFING,2028-04-15,ML Decision
MID_9548,MERCHANT_ID,VELOCITY_BREACH,2026-02-19,ML Decision
247.219.65.208,IP_ADDRESS,VELOCITY_BREACH,2027-05-11,Compliance
UID_75128,USER_ID,HARD_FRAUD,2026-01-26,Manual Review
ACC_828253,ACCOUNT_ID,SANCTIONS,2028-05-18,ML Decision
246.117.126.34,IP_ADDRESS,SANCTIONS,2025-12-13,Manual Review
95.68.178.7,IP_ADDRESS,SPOOFING,2027-12-17,ML Decision
UID_76129,USER_ID,HARD_FRAUD,2028-08-02,ML Decision
UID_24684,USER_ID,WATCHLIST,2027-02-08,Manual Review
222.199.79.122,IP_ADDRESS,HARD_FRAUD,2028-09-07,ML Decision
MID_9652,MERCHANT_ID,SPOOFING,2027-10-20,Compliance
CARD_000714,CARD_HASH,VELOCITY_BREACH,2028-06-04,Manual Review
ACC_551031,ACCOUNT_ID,HARD_FRAUD,2028-05-29,Manual Review
MID_4031,MERCHANT_ID,SPOOFING,2026-04-24,ML Decision
UID_43774,USER_ID,SPOOFING,2028-02-10,ML Decision
ACC_472819,ACCOUNT_ID,WATCHLIST,2028-04-13,Manual Review
147.200.37.52,IP_ADDRESS,SPOOFING,2026-08-15,Manual Review
118.107.30.87,IP_ADDRESS,WATCHLIST,2026-02-05,External Feed
59.99.75.121,IP_ADDRESS,SPOOFING,2027-11-04,Compliance
ACC_127270,ACCOUNT_ID,WATCHLIST,2028-08-02,ML Decision
UID_28340,USER_ID,SPOOFING,2027-09-08,ML Decision
ACC_348104,ACCOUNT_ID,SANCTIONS,2026-07-21,External Feed
213.4.82.58,IP_ADDRESS,HARD_FRAUD,2025-01-28,External Feed
UID_90947,USER_ID,SANCTIONS,2028-08-01,Manual Review
UID_84708,USER_ID,SPOOFING,2028-08-17,ML Decision
83.118.28.206,IP_ADDRESS,VELOCITY_BREACH,2028-07-25,External Feed
24.179.191.52,IP_ADDRESS,HARD_FRAUD,2025-03-06,ML Decision
UID_70794,USER_ID,VELOCITY_BREACH,2025-11-13,Manual Review
ACC_371673,ACCOUNT_ID,SANCTIONS,2026-12-24,ML Decision
133.85.51.210,IP_ADDRESS,SPOOFING,2025-08-17,External Feed
UID_52174,USER_ID,HARD_FRAUD,2028-08-25,Manual Review
244.162.108.155,IP_ADDRESS,SPOOFING,2024-12-05,External Feed
ACC_621429,ACCOUNT_ID,SPOOFING,2025-12-22,ML Decision
121.37.124.129,IP_ADDRESS,WATCHLIST,2028-06-19,ML Decision
ACC_721786,ACCOUNT_ID,SPOOFING,2026-08-03,Compliance
UID_24183,USER_ID,HARD_FRAUD,2028-02-19,External Feed
27.73.168.103,IP_ADDRESS,VELOCITY_BREACH,2028-09-28,Compliance
CARD_000740,CARD_HASH,SANCTIONS,2027-06-21,Manual Review
UID_52054,USER_ID,SPOOFING,2027-07-06,External Feed
MID_5704,MERCHANT_ID,HARD_FRAUD,2027-03-23,ML Decision
UID_57960,USER_ID,SPOOFING,2027-10-14,ML Decision
ACC_759735,ACCOUNT_ID,SANCTIONS,2028-07-26,External Feed
MID_1011,MERCHANT_ID,HARD_FRAUD,2028-02-16,External Feed
2.216.232.224,IP_ADDRESS,HARD_FRAUD,2027-12-13,Manual Review
UID_59495,USER_ID,HARD_FRAUD,2025-12-23,ML Decision
ACC_220694,ACCOUNT_ID,SPOOFING,2028-09-16,Manual Review
UID_94114,USER_ID,HARD_FRAUD,2026-12-26,Compliance
